mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
386.56,48667848,394.226795,394.226883,0.088,0.222,C18 H36 N O6 S,18,36,1,6,1,37,2.055555556,0.333333333,39,-5,2,0.222,2.96118E+11,0.000164353,432.0373351,-0.307692308,1,-1.111111111,0.213314259,394,2.83399102,391,0.004370546,394,0.352213063,394,0.318033198,394
224.13,13229321,394.280946,394.281026,0.08,0.203,C19 H40 N O7,19,40,1,7,0,41,2.157894737,0.368421053,41,-7,1,0.203,2.96118E+11,4.46759E-05,432.0373351,-0.310344828,0,-1.263157895,0.159231716,394,2.7802684,391,0.049740694,394,0.406373276,394,0.372188717,394
-1000,3537157,395.134789,395.134756,-0.033,-0.085,C19 H23 O9,19,23,0,9,0,24,1.263157895,0.473684211,40,-1,0,0.085,2.96118E+11,1.19451E-05,432.0373351,0.24137931,8,-0.315789474,0.306454999,395,2.933166968,392,0.097030104,395,0.260374688,395,0.22611611,395
107.06,13906224,395.17104,395.171141,0.101,0.257,C20 H27 O8,20,27,0,8,0,28,1.4,0.4,42,-1,0,0.257,2.96118E+11,4.69618E-05,432.0373351,0.1875,7,-0.6,0.270110626,395,2.897064471,392,0.060666448,395,0.296771255,395,0.262509522,395
379.36,10383678,395.182404,395.182375,-0.029,-0.074,C19 H27 N2 O7,19,27,2,7,0,28,1.473684211,0.368421053,42,0,2,0.074,2.96118E+11,3.50661E-05,432.0373351,0.111111111,7,-0.421052632,0.25888917,395,2.885917694,392,0.049439038,395,0.308008827,395,0.27374612,395
520.53,8610140,395.207634,395.207527,-0.107,-0.271,C21 H31 O7,21,31,0,7,0,32,1.523809524,0.333333333,44,-1,0,0.271,2.96118E+11,2.90768E-05,432.0373351,0.142857143,6,-0.857142857,0.233765255,395,2.86096098,392,0.024301792,395,0.333168823,395,0.298903935,395
433.34,5925216,395.21106,395.210898,-0.162,-0.409,C18 H35 O7 S,18,35,0,7,1,36,2,0.388888889,38,-6,1,0.409,2.96118E+11,2.00097E-05,432.0373351,-0.259259259,1,-1.111111111,0.230398019,395,2.857616154,392,0.020932769,395,0.336540894,395,0.302275715,395
599.28,5085546,395.218714,395.21876,0.046,0.116,C20 H31 N2 O6,20,31,2,6,0,32,1.6,0.3,44,0,2,0.116,2.96118E+11,1.71741E-05,432.0373351,0.066666667,6,-0.7,0.222544798,395,2.849815196,392,0.013075381,395,0.344405394,395,0.310139532,395
-1000,5968264,395.243809,395.243912,0.103,0.261,C22 H35 O6,22,35,0,6,0,36,1.636363636,0.272727273,46,-1,0,0.261,2.96118E+11,2.0155E-05,432.0373351,0.105263158,5,-1.090909091,0.197420883,395,2.824858482,392,0.012061865,395,0.36956539,395,0.335297348,395
479.64,3613082,395.259134,395.259169,0.034,0.086,C26 H35 O3,26,35,0,3,0,36,1.384615385,0.115384615,54,6,0,0.086,2.96118E+11,1.22015E-05,432.0373351,0.306122449,9,-1.153846154,0.182180919,395,2.809719941,392,0.027309915,395,0.38482724,395,0.350557876,395
-1000,6169055,395.316607,395.316683,0.076,0.192,C24 H43 O4,24,43,0,4,0,44,1.833333333,0.166666667,50,-1,0,0.192,2.96118E+11,2.08331E-05,432.0373351,0.045454545,3,-1.5,0.12473114,395,2.752652494,392,0.084790177,395,0.442359525,395,0.408085174,395
-1000,3561994,395.353235,395.353069,-0.166,-0.42,C25 H47 O3,25,47,0,3,0,48,1.92,0.12,52,-1,0,0.42,2.96118E+11,1.2029E-05,432.0373351,0.021276596,2,-1.68,0.088385769,395,2.716549004,392,0.121154833,395,0.478757092,395,0.444479586,395
505.82,3331543,396.166484,396.16639,-0.093,-0.235,C19 H26 N O8,19,26,1,8,0,27,1.421052632,0.421052632,41,-1,1,0.235,2.96118E+11,1.12507E-05,432.0373351,0.142857143,7,-0.421052632,0.27597293,396,2.909542827,393,0.066001261,396,0.292336658,396,0.257988636,396
520.94,5012983,396.1928,396.19288,0.08,0.202,C22 H26 N3 O4,22,26,3,4,0,27,1.227272727,0.181818182,49,7,3,0.202,2.96118E+11,1.6929E-05,432.0373351,0.352941176,11,-0.454545455,0.249512509,396,2.883258502,393,0.0395268,396,0.31883508,396,0.284484761,396
203.92,25568788,396.218081,396.218032,-0.049,-0.124,C24 H30 N O4,24,30,1,4,0,31,1.291666667,0.166666667,51,6,1,0.124,2.96118E+11,8.63467E-05,432.0373351,0.333333333,10,-0.833333333,0.224388594,396,2.858301789,393,0.014389554,396,0.343995076,396,0.309642577,396
-1000,4906629,396.311799,396.311932,0.134,0.338,C23 H42 N O4,23,42,1,4,0,43,1.869565217,0.173913043,49,-1,1,0.338,2.96118E+11,1.65699E-05,432.0373351,0,3,-1.391304348,0.130593444,396,2.765130851,393,0.079455364,396,0.437924928,396,0.403564288,396
-1000,3883608,397.129395,397.129277,-0.119,-0.299,C22 H21 O7,22,21,0,7,0,22,1,0.318181818,46,5,0,0.299,2.96118E+11,1.31151E-05,432.0373351,0.459459459,12,-0.363636364,0.314161098,397,2.954131918,394,0.103679091,397,0.255529773,397,0.221098268,397
196.84,6972021,397.153437,397.153777,0.341,0.857,C16 H29 O9 S,16,29,0,9,1,30,1.875,0.5625,34,-7,1,0.857,2.96118E+11,2.35448E-05,432.0373351,-0.333333333,2,-0.625,0.289688455,397,2.929822142,394,0.079193462,397,0.280037562,397,0.245603933,397
602.29,6562431,397.161525,397.161639,0.115,0.288,C18 H25 N2 O8,18,25,2,8,0,26,1.444444444,0.444444444,40,-1,2,0.288,2.96118E+11,2.21616E-05,432.0373351,0.083333333,7,-0.222222222,0.281835234,397,2.922021184,394,0.071336074,397,0.287902061,397,0.25346775,397
690.68,4482692,397.165831,397.165662,-0.169,-0.426,C23 H25 O6,23,25,0,6,0,26,1.130434783,0.260869565,48,5,0,0.426,2.96118E+11,1.51382E-05,432.0373351,0.4,11,-0.608695652,0.277816726,397,2.91802942,394,0.067315434,397,0.29192634,397,0.257491681,397
449.4,6490781,397.186827,397.186791,-0.036,-0.089,C20 H29 O8,20,29,0,8,0,30,1.5,0.4,42,-2,0,0.089,2.96118E+11,2.19196E-05,432.0373351,0.125,6,-0.7,0.256711319,397,2.897064471,394,0.046198828,397,0.313062058,397,0.278625566,397
80.22,27282090,397.198062,397.198025,-0.037,-0.093,C19 H29 N2 O7,19,29,2,7,0,30,1.578947368,0.368421053,42,-1,2,0.093,2.96118E+11,9.21326E-05,432.0373351,0.037037037,6,-0.526315789,0.245489863,397,2.885917694,394,0.034971418,397,0.324299629,397,0.289862163,397
516.12,5275312,397.202179,397.202048,-0.131,-0.33,C24 H29 O5,24,29,0,5,0,30,1.25,0.208333333,50,5,0,0.33,2.96118E+11,1.78149E-05,432.0373351,0.348837209,10,-0.833333333,0.241471355,397,2.88192593,394,0.030950778,397,0.328323908,397,0.293886094,397
67.79,73247440,397.226429,397.226548,0.119,0.3,C18 H37 O7 S,18,37,0,7,1,38,2.111111111,0.388888889,38,-7,1,0.3,2.96118E+11,0.000247359,432.0373351,-0.333333333,0,-1.222222222,0.216998712,397,2.857616154,394,0.00646515,397,0.352831697,397,0.318391758,397
-1000,5458651,397.238332,397.238433,0.101,0.255,C25 H33 O4,25,33,0,4,0,34,1.36,0.16,52,5,0,0.255,2.96118E+11,1.84341E-05,432.0373351,0.304347826,9,-1.04,0.205126983,397,2.845823432,394,0.005412878,397,0.364720475,397,0.330279506,397
-1000,3331828,397.259616,397.259562,-0.054,-0.136,C22 H37 O6,22,37,0,6,0,38,1.727272727,0.272727273,46,-2,0,0.136,2.96118E+11,1.12517E-05,432.0373351,0.052631579,4,-1.181818182,0.184021576,397,2.824858482,394,0.026529484,397,0.385856192,397,0.351413391,397
-1000,5522183,397.274863,397.274819,-0.044,-0.111,C26 H37 O3,26,37,0,3,0,38,1.461538462,0.115384615,54,5,0,0.111,2.96118E+11,1.86486E-05,432.0373351,0.265306122,8,-1.230769231,0.168781612,397,2.809719941,394,0.041777534,397,0.401118043,397,0.366673919,397
-1000,3852064,397.295961,397.295948,-0.013,-0.031,C23 H41 O5,23,41,0,5,0,42,1.826086957,0.217391304,48,-2,0,0.031,2.96118E+11,1.30086E-05,432.0373351,0.024390244,3,-1.391304348,0.147676205,397,2.788754992,394,0.06289414,397,0.42225376,397,0.387807804,397
41.51,15649612,397.332428,397.332334,-0.094,-0.237,C24 H45 O4,24,45,0,4,0,46,1.916666667,0.166666667,50,-2,0,0.237,2.96118E+11,5.28493E-05,432.0373351,0,2,-1.583333333,0.111330834,397,2.752651502,394,0.099258796,397,0.458651328,397,0.424202217,397
-1000,5649271,397.368653,397.368719,0.066,0.167,C25 H49 O3,25,49,0,3,0,50,2,0.12,52,-2,0,0.167,2.96118E+11,1.90778E-05,432.0373351,-0.021276596,1,-1.76,0.074986462,397,2.716549004,394,0.135622453,397,0.495047895,397,0.46059563,397
503.5,6147910,398.181968,398.18204,0.072,0.182,C19 H28 N O8,19,28,1,8,0,29,1.526315789,0.421052632,41,-2,1,0.182,2.96118E+11,2.07617E-05,432.0373351,0.071428571,6,-0.526315789,0.262573623,398,2.909542827,395,0.051533642,398,0.308627461,398,0.27410468,398
521.32,3561300,398.193062,398.193274,0.212,0.531,C18 H28 N3 O7,18,28,3,7,0,29,1.611111111,0.388888889,41,-1,3,0.531,2.96118E+11,1.20266E-05,432.0373351,-0.043478261,6,-0.333333333,0.251352167,398,2.898396051,395,0.040306231,398,0.319865032,398,0.285341277,398
489.63,5151577,398.197139,398.197297,0.157,0.395,C23 H28 N O5,23,28,1,5,0,29,1.260869565,0.217391304,49,5,1,0.395,2.96118E+11,1.73971E-05,432.0373351,0.333333333,10,-0.695652174,0.247333659,398,2.894404286,395,0.036285591,398,0.323889311,398,0.289365208,398
552.1,5186506,399.144947,399.144927,-0.021,-0.052,C22 H23 O7,22,23,0,7,0,24,1.090909091,0.318181818,46,4,0,0.052,2.96118E+11,1.7515E-05,432.0373351,0.405405405,11,-0.454545455,0.300761791,399,2.954131918,396,0.089211471,399,0.271820575,399,0.237214312,399
703.67,3723217,399.150981,399.1508,-0.181,-0.453,C15 H27 O12,15,27,0,12,0,28,1.866666667,0.8,32,-10,0,0.453,2.96118E+11,1.25734E-05,432.0373351,-0.444444444,2,-0.266666667,0.294895349,399,2.948304517,396,0.083341916,399,0.277695443,399,0.243088669,399
121.12,65975272,399.169147,399.169427,0.281,0.703,C16 H31 O9 S,16,31,0,9,1,32,2,0.5625,34,-8,1,0.703,2.96118E+11,0.000222801,432.0373351,-0.428571429,1,-0.75,0.276289148,399,2.929822142,396,0.064725843,399,0.296328364,399,0.261719976,399
-1000,10376181,399.181202,399.181312,0.11,0.276,C23 H27 O6,23,27,0,6,0,28,1.217391304,0.260869565,48,4,0,0.276,2.96118E+11,3.50407E-05,432.0373351,0.35,10,-0.695652174,0.264417419,399,2.91802942,396,0.052847815,399,0.308217143,399,0.273607724,399
531.65,5575683,399.192476,399.192546,0.07,0.175,C22 H27 N2 O5,22,27,2,5,0,28,1.272727273,0.227272727,48,5,2,0.175,2.96118E+11,1.88293E-05,432.0373351,0.314285714,10,-0.545454545,0.253195963,399,2.906882643,396,0.041620404,399,0.319454714,399,0.284844322,399
619.34,3886095,399.202528,399.202442,-0.087,-0.217,C20 H31 O8,20,31,0,8,0,32,1.6,0.4,42,-3,0,0.217,2.96118E+11,1.31235E-05,432.0373351,0.0625,5,-0.8,0.243311013,399,2.897063478,396,0.031730209,399,0.32935386,399,0.29474261,399
167.06,10445857,399.217797,399.217698,-0.1,-0.25,C24 H31 O5,24,31,0,5,0,32,1.333333333,0.208333333,50,4,0,0.25,2.96118E+11,3.5276E-05,432.0373351,0.302325581,9,-0.916666667,0.228072048,399,2.88192593,396,0.016483159,399,0.34461471,399,0.310002137,399
438.01,7214157,399.254016,399.254083,0.067,0.167,C25 H35 O4,25,35,0,4,0,36,1.44,0.16,52,4,0,0.167,2.96118E+11,2.43625E-05,432.0373351,0.260869565,8,-1.12,0.191727676,399,2.845823432,396,0.019880498,399,0.381011278,399,0.34639555,399
-1000,5094520,399.290509,399.290469,-0.04,-0.1,C26 H39 O3,26,39,0,3,0,40,1.538461538,0.115384615,54,4,0,0.1,2.96118E+11,1.72044E-05,432.0373351,0.224489796,7,-1.307692308,0.155382305,399,2.809719941,396,0.056245154,399,0.417408845,399,0.382789963,399
345.05,4129937,399.31153,399.311598,0.068,0.171,C23 H43 O5,23,43,0,5,0,44,1.913043478,0.217391304,48,-3,0,0.171,2.96118E+11,1.39469E-05,432.0373351,-0.024390244,2,-1.47826087,0.134276898,399,2.788754992,396,0.07736176,399,0.438544562,399,0.403923848,399
-1000,3483837,399.347984,399.347984,-0.001,-0.002,C24 H47 O4,24,47,0,4,0,48,2,0.166666667,50,-3,0,0.002,2.96118E+11,1.1765E-05,432.0373351,-0.045454545,1,-1.666666667,0.097931527,399,2.752651502,396,0.113726416,399,0.47494213,399,0.440318261,399
590.29,3920032,400.176577,400.176561,-0.016,-0.04,C22 H26 N O6,22,26,1,6,0,27,1.227272727,0.272727273,47,4,1,0.04,2.96118E+11,1.32381E-05,432.0373351,0.333333333,10,-0.545454545,0.270279723,400,2.930507777,397,0.058182628,400,0.303782546,400,0.269086838,400
523.09,6693068,400.212889,400.212947,0.058,0.145,C23 H30 N O5,23,30,1,5,0,31,1.347826087,0.217391304,49,4,1,0.145,2.96118E+11,2.26027E-05,432.0373351,0.282051282,9,-0.782608696,0.233934352,400,2.894404286,397,0.021817972,400,0.340180113,400,0.305481251,400
43.35,11327705,400.224079,400.22418,0.101,0.251,C22 H30 N3 O4,22,30,3,4,0,31,1.409090909,0.181818182,49,5,3,0.251,2.96118E+11,3.82541E-05,432.0373351,0.235294118,9,-0.636363636,0.222713895,400,2.883258502,397,0.010591561,400,0.351416685,400,0.316716848,400
508.44,3882301,400.306935,400.306847,-0.088,-0.219,C22 H42 N O5,22,42,1,5,0,43,1.954545455,0.227272727,47,-3,1,0.219,2.96118E+11,1.31107E-05,432.0373351,-0.081081081,2,-1.363636364,0.140139202,400,2.801233349,397,0.072026946,400,0.434109966,400,0.399402962,400
16.41,77282536,401.087799,401.087806,0.007,0.017,C20 H17 O9,20,17,0,9,0,18,0.9,0.45,42,3,0,0.017,2.96118E+11,0.000260986,432.0373351,0.483870968,12,0,0.360052227,401,3.026337906,398,0.147472164,401,0.215317243,401,0.18054253,401
-1000,5084434,401.124307,401.124191,-0.116,-0.288,C21 H21 O8,21,21,0,8,0,22,1.047619048,0.380952381,44,3,0,0.288,2.96118E+11,1.71703E-05,432.0373351,0.411764706,11,-0.285714286,0.323707855,401,2.990235408,398,0.111108508,401,0.25171381,401,0.216935942,401
142,9178415,401.148397,401.148692,0.295,0.734,C15 H29 O10 S,15,29,0,10,1,30,2,0.666666667,32,-9,1,0.734,2.96118E+11,3.09958E-05,432.0373351,-0.555555556,1,-0.533333333,0.299234213,401,2.96592464,398,0.08662188,401,0.276222599,401,0.241442607,401
435.05,12881213,401.160571,401.160577,0.005,0.013,C22 H25 O7,22,25,0,7,0,26,1.181818182,0.318181818,46,3,0,0.013,2.96118E+11,4.35003E-05,432.0373351,0.351351351,10,-0.545454545,0.287362484,401,2.954131918,398,0.074743852,401,0.288111378,401,0.253330355,401
233.68,14396777,401.196948,401.196962,0.015,0.036,C23 H29 O6,23,29,0,6,0,30,1.304347826,0.260869565,48,3,0,0.036,2.96118E+11,4.86184E-05,432.0373351,0.3,9,-0.782608696,0.251018112,401,2.91802942,398,0.038380195,401,0.324507945,401,0.289723768,401
487.74,13053303,401.2081,401.208196,0.095,0.238,C22 H29 N2 O5,22,29,2,5,0,30,1.363636364,0.227272727,48,4,2,0.238,2.96118E+11,4.40815E-05,432.0373351,0.257142857,9,-0.636363636,0.239796656,401,2.906882643,398,0.027152785,401,0.335745517,401,0.300960365,401
-1000,12541333,401.233284,401.233348,0.064,0.159,C24 H33 O5,24,33,0,5,0,34,1.416666667,0.208333333,50,3,0,0.159,2.96118E+11,4.23525E-05,432.0373351,0.255813953,8,-1,0.214672741,401,2.88192593,398,0.002015539,401,0.360905513,401,0.326118181,401
-1000,6061487,401.254638,401.254477,-0.161,-0.4,C21 H37 O7,21,37,0,7,0,38,1.80952381,0.333333333,44,-4,0,0.4,2.96118E+11,2.04699E-05,432.0373351,-0.028571429,3,-1.142857143,0.193567334,401,2.86096098,398,0.019101067,401,0.38204123,401,0.347252066,401
-1000,5866945,401.26979,401.269733,-0.056,-0.14,C25 H37 O4,25,37,0,4,0,38,1.52,0.16,52,3,0,0.14,2.96118E+11,1.98129E-05,432.0373351,0.217391304,7,-1.2,0.178328369,401,2.845823432,398,0.034348117,401,0.39730208,401,0.362511593,401
673.05,4371948,401.305997,401.306119,0.121,0.302,C26 H41 O3,26,41,0,3,0,42,1.615384615,0.115384615,54,3,0,0.302,2.96118E+11,1.47642E-05,432.0373351,0.183673469,6,-1.384615385,0.141982998,401,2.809719941,398,0.070712773,401,0.433699648,401,0.398906006,401
340.98,6472213,402.192339,402.192211,-0.128,-0.318,C22 H28 N O6,22,28,1,6,0,29,1.318181818,0.272727273,47,3,1,0.318,2.96118E+11,2.18569E-05,432.0373351,0.277777778,9,-0.636363636,0.256880416,402,2.930507777,399,0.043715008,402,0.320073348,402,0.285202882,402
-1000,7495303,403.139731,403.139841,0.11,0.273,C21 H23 O8,21,23,0,8,0,24,1.142857143,0.380952381,44,2,0,0.273,2.96118E+11,2.53119E-05,432.0373351,0.352941176,10,-0.380952381,0.310308548,403,2.990235408,400,0.096640888,403,0.268004613,403,0.233051986,403
195.09,11347620,403.164127,403.164342,0.215,0.534,C15 H31 O10 S,15,31,0,10,1,32,2.133333333,0.666666667,32,-10,1,0.534,2.96118E+11,3.83213E-05,432.0373351,-0.666666667,0,-0.666666667,0.285834906,403,2.96592464,400,0.072154261,403,0.292513402,403,0.257558651,403
28.34,21063346,403.176236,403.176227,-0.009,-0.022,C22 H27 O7,22,27,0,7,0,28,1.272727273,0.318181818,46,2,0,0.022,2.96118E+11,7.11317E-05,432.0373351,0.297297297,9,-0.636363636,0.273963177,403,2.954131918,400,0.060276232,403,0.30440218,403,0.269446399,403
492.5,6858441,403.194944,403.194854,-0.089,-0.222,C23 H31 O4 S,23,31,0,4,1,32,1.391304348,0.173913043,48,4,1,0.222,2.96118E+11,2.31612E-05,432.0373351,0.25,8,-0.956521739,0.255356976,403,2.935649542,400,0.041660159,403,0.323035102,403,0.288077705,403
35.78,22177502,403.212534,403.212612,0.078,0.194,C23 H31 O6,23,31,0,6,0,32,1.391304348,0.260869565,48,2,0,0.194,2.96118E+11,7.48942E-05,432.0373351,0.25,8,-0.869565217,0.237618805,403,2.91802942,400,0.023912576,403,0.340798748,403,0.305839811,403
501.53,13018859,403.223747,403.223846,0.099,0.245,C22 H31 N2 O5,22,31,2,5,0,32,1.454545455,0.227272727,48,3,2,0.245,2.96118E+11,4.39652E-05,432.0373351,0.2,8,-0.727272727,0.226397349,403,2.906882643,400,0.012685166,403,0.352036319,403,0.317076409,403
43.57,10172170,403.249039,403.248998,-0.041,-0.101,C24 H35 O5,24,35,0,5,0,36,1.5,0.208333333,50,2,0,0.101,2.96118E+11,3.43518E-05,432.0373351,0.209302326,7,-1.083333333,0.201273434,403,2.88192593,400,0.01245208,403,0.377196315,403,0.342234224,403
189.23,7386933,403.285349,403.285383,0.034,0.084,C25 H39 O4,25,39,0,4,0,40,1.6,0.16,52,2,0,0.084,2.96118E+11,2.49459E-05,432.0373351,0.173913043,6,-1.28,0.164929061,403,2.845823432,400,0.048815737,403,0.413592882,403,0.378627637,403
15.1,43386704,403.306421,403.306513,0.091,0.226,C22 H43 O6,22,43,0,6,0,44,2,0.272727273,46,-5,0,0.226,2.96118E+11,0.000146518,432.0373351,-0.105263158,1,-1.454545455,0.143822655,403,2.82485749,400,0.069933342,403,0.4347296,403,0.399762522,403
-1000,4073313,403.321691,403.321769,0.077,0.192,C26 H43 O3,26,43,0,3,0,44,1.692307692,0.115384615,54,2,0,0.192,2.96118E+11,1.37557E-05,432.0373351,0.142857143,5,-1.461538462,0.12858369,403,2.809719941,400,0.085180393,403,0.44999045,403,0.41502205,403
496.27,4604809,404.207761,404.207861,0.101,0.249,C22 H30 N O6,22,30,1,6,0,31,1.409090909,0.272727273,47,2,1,0.249,2.96118E+11,1.55506E-05,432.0373351,0.222222222,8,-0.727272727,0.243481109,404,2.930507777,401,0.029247389,404,0.336364151,404,0.301318925,404
376.36,4791268,404.283958,404.284004,0.046,0.113,C21 H42 N O4 S,21,42,1,4,1,43,2.047619048,0.19047619,45,-3,2,0.113,2.96118E+11,1.61803E-05,432.0373351,-0.176470588,1,-1.428571429,0.167423131,404,2.85495597,401,0.046850946,404,0.412531358,404,0.377479531,404
35.18,14422010,405.155455,405.155491,0.036,0.089,C21 H25 O8,21,25,0,8,0,26,1.238095238,0.380952381,44,1,0,0.089,2.96118E+11,4.87036E-05,432.0373351,0.294117647,9,-0.476190476,0.296909241,405,2.990235408,402,0.082173269,405,0.284295415,405,0.249168029,405
17.36,31576102,405.191806,405.191877,0.071,0.176,C22 H29 O7,22,29,0,7,0,30,1.363636364,0.318181818,46,1,0,0.176,2.96118E+11,0.000106634,432.0373351,0.243243243,8,-0.727272727,0.26056387,405,2.954131918,402,0.045808613,405,0.320692983,405,0.285562442,405
568.37,7999539,405.203102,405.20311,0.008,0.02,C21 H29 N2 O6,21,29,2,6,0,30,1.428571429,0.285714286,46,2,2,0.02,2.96118E+11,2.70147E-05,432.0373351,0.1875,8,-0.571428571,0.249343413,405,2.942986134,402,0.034582202,405,0.331929554,405,0.296798039,405
122.18,15781969,405.228254,405.228262,0.009,0.021,C23 H33 O6,23,33,0,6,0,34,1.47826087,0.260869565,48,1,0,0.021,2.96118E+11,5.32963E-05,432.0373351,0.2,7,-0.956521739,0.224219497,405,2.91802942,402,0.009444956,405,0.35708955,405,0.321955855,405
550.56,4925535,405.239488,405.239496,0.008,0.02,C22 H33 N2 O5,22,33,2,5,0,34,1.545454545,0.227272727,48,2,2,0.02,2.96118E+11,1.66337E-05,432.0373351,0.142857143,7,-0.818181818,0.212998041,405,2.906882643,402,0.001782454,405,0.368327121,405,0.333192452,405
-1000,10121340,405.264552,405.264648,0.096,0.236,C24 H37 O5,24,37,0,5,0,38,1.583333333,0.208333333,50,1,0,0.236,2.96118E+11,3.41801E-05,432.0373351,0.162790698,6,-1.166666667,0.187874126,405,2.88192593,402,0.0269197,405,0.393487118,405,0.358350268,405
19.41,14135464,405.301114,405.301033,-0.08,-0.198,C25 H41 O4,25,41,0,4,0,42,1.68,0.16,52,1,0,0.198,2.96118E+11,4.7736E-05,432.0373351,0.130434783,5,-1.36,0.151529754,405,2.845823432,402,0.063283356,405,0.429883685,405,0.39474368,405
-1000,5544148,405.337404,405.337419,0.015,0.036,C26 H45 O3,26,45,0,3,0,46,1.769230769,0.115384615,54,1,0,0.036,2.96118E+11,1.87228E-05,432.0373351,0.102040816,4,-1.538461538,0.115184383,405,2.809719941,402,0.099648012,405,0.466281253,405,0.431138093,405
480.87,5035215,406.187126,406.187126,0,0,C21 H28 N O7,21,28,1,7,0,29,1.380952381,0.333333333,45,1,1,0,2.96118E+11,1.70041E-05,432.0373351,0.212121212,8,-0.571428571,0.266426174,406,2.966610275,403,0.051143426,406,0.316258386,406,0.281041556,406
482.82,6560993,406.202356,406.202382,0.026,0.063,C25 H28 N O4,25,28,1,4,0,29,1.16,0.16,53,8,1,0.063,2.96118E+11,2.21567E-05,432.0373351,0.409090909,12,-0.72,0.251187209,406,2.951472726,403,0.035896375,406,0.331519236,406,0.296301084,406
408.68,4791546,406.223554,406.223511,-0.042,-0.104,C22 H32 N O6,22,32,1,6,0,33,1.5,0.272727273,47,1,1,0.104,2.96118E+11,1.61812E-05,432.0373351,0.166666667,7,-0.818181818,0.230081801,406,2.930507777,403,0.01477977,406,0.352654953,406,0.317434969,406
-1000,5677374,407.134659,407.134756,0.097,0.238,C20 H23 O9,20,23,0,9,0,24,1.2,0.45,42,0,0,0.238,2.96118E+11,1.91727E-05,432.0373351,0.290322581,9,-0.3,0.319854306,407,3.026337906,404,0.104069306,407,0.26418965,407,0.22889066,407
82,20846954,407.171099,407.171141,0.043,0.105,C21 H27 O8,21,27,0,8,0,28,1.333333333,0.380952381,44,0,0,0.105,2.96118E+11,7.04009E-05,432.0373351,0.235294118,8,-0.571428571,0.283509934,407,2.990235408,404,0.067705649,407,0.300586218,407,0.265284073,407
639.13,7530871,407.182394,407.182375,-0.019,-0.047,C20 H27 N2 O7,20,27,2,7,0,28,1.4,0.35,44,1,2,0.047,2.96118E+11,2.5432E-05,432.0373351,0.172413793,8,-0.4,0.272288478,407,2.979088631,404,0.056478239,407,0.311823789,407,0.27652067,407
18.67,27859348,407.207591,407.207527,-0.064,-0.158,C22 H31 O7,22,31,0,7,0,32,1.454545455,0.318181818,46,0,0,0.158,2.96118E+11,9.4082E-05,432.0373351,0.189189189,7,-0.818181818,0.247164562,407,2.954131918,404,0.031340993,407,0.336983785,407,0.301678486,407
533.09,5266841,407.210989,407.210898,-0.09,-0.222,C19 H35 O7 S,19,35,0,7,1,36,1.894736842,0.368421053,40,-5,1,0.222,2.96118E+11,1.77863E-05,432.0373351,-0.172413793,2,-1.052631579,0.243797327,407,2.950787091,404,0.027971971,407,0.340355857,407,0.305050265,407
614.66,14526882,407.218782,407.21876,-0.021,-0.053,C21 H31 N2 O6,21,31,2,6,0,32,1.523809524,0.285714286,46,1,2,0.053,2.96118E+11,4.90578E-05,432.0373351,0.125,7,-0.666666667,0.235944105,407,2.942986134,404,0.020114583,407,0.348220356,407,0.312914083,407
472.29,4239797,407.233872,407.234016,0.144,0.354,C25 H31 N2 O3,25,31,2,3,0,32,1.28,0.12,54,8,2,0.354,2.96118E+11,1.43179E-05,432.0373351,0.348837209,11,-0.8,0.22070514,407,2.927848585,404,0.004867532,407,0.363481206,407,0.32817361,407
180.12,9664960,407.243809,407.243912,0.104,0.255,C23 H35 O6,23,35,0,6,0,36,1.565217391,0.260869565,48,0,0,0.255,2.96118E+11,3.26389E-05,432.0373351,0.15,6,-1.043478261,0.21082019,407,2.91802942,404,0.005022663,407,0.373380352,407,0.338071898,407
-1000,6982124,407.280353,407.280298,-0.055,-0.136,C24 H39 O5,24,39,0,5,0,40,1.666666667,0.208333333,50,0,0,0.136,2.96118E+11,2.35789E-05,432.0373351,0.11627907,5,-1.25,0.174474819,407,2.88192593,404,0.041387319,407,0.40977792,407,0.374466311,407
-1000,7318040,407.316619,407.316683,0.065,0.158,C25 H43 O4,25,43,0,4,0,44,1.76,0.16,52,0,0,0.158,2.96118E+11,2.47133E-05,432.0373351,0.086956522,4,-1.44,0.138130447,407,2.845823432,404,0.077750976,407,0.446174487,407,0.410859724,407
-1000,4737603,407.353063,407.353069,0.006,0.015,C26 H47 O3,26,47,0,3,0,48,1.846153846,0.115384615,54,0,0,0.015,2.96118E+11,1.59991E-05,432.0373351,0.06122449,3,-1.615384615,0.101785076,407,2.809719941,404,0.114115632,407,0.482572055,407,0.447254137,407
550,4007440,408.166407,408.16639,-0.017,-0.041,C20 H26 N O8,20,26,1,8,0,27,1.35,0.4,43,0,1,0.041,2.96118E+11,1.35333E-05,432.0373351,0.2,8,-0.4,0.289372237,408,3.002713765,405,0.073040463,408,0.296151621,408,0.260763187,408
