mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
641.05,2917879,360.166401,360.16639,-0.01,-0.029,C16 H26 N O8,16,26,1,8,0,27,1.6875,0.5,35,-4,1,0.029,1.4779E+11,1.97434E-05,447.7206444,-0.090909091,4,-0.5,0.235775009,360,2.630030015,357,0.044883656,360,0.280891771,360,0.249664985,360
589.86,8983807,361.067731,361.067739,0.008,0.023,C16 H13 N2 O8,16,13,2,8,0,14,0.875,0.5,36,3,2,0.023,1.4779E+11,6.07875E-05,447.7206444,0.5,11,0.5,0.335432463,361,2.735679309,358,0.144063387,361,0.182527322,361,0.151222388,361
22.9,58830100,361.09293,361.092891,-0.039,-0.108,C18 H17 O8,18,17,0,8,0,18,1,0.444444444,38,2,0,0.108,1.4779E+11,0.000398065,447.7206444,0.428571429,10,-0.111111111,0.310308548,361,2.710722596,358,0.118926141,361,0.207687318,361,0.176380204,361
605.12,12057886,361.104189,361.104124,-0.064,-0.178,C17 H17 N2 O7,17,17,2,7,0,18,1.058823529,0.411764706,38,3,2,0.178,1.4779E+11,8.15878E-05,447.7206444,0.391304348,10,0.117647059,0.299088091,361,2.699576811,358,0.107699731,361,0.218923889,361,0.187615801,361
12.54,83176760,361.129304,361.129277,-0.027,-0.076,C19 H21 O7,19,21,0,7,0,22,1.157894737,0.368421053,40,2,0,0.076,1.4779E+11,0.000562802,447.7206444,0.35483871,9,-0.421052632,0.273963177,361,2.674619105,358,0.082561485,361,0.244084886,361,0.212774617,361
522.19,6767927,361.132673,361.132648,-0.025,-0.07,C16 H25 O7 S,16,25,0,7,1,26,1.625,0.4375,34,-3,1,0.07,1.4779E+11,4.57941E-05,447.7206444,-0.043478261,4,-0.625,0.270595941,361,2.671274279,358,0.079192463,361,0.247456957,361,0.216146396,361
345.76,9473350,361.150436,361.150406,-0.03,-0.084,C16 H25 O9,16,25,0,9,0,26,1.625,0.5625,34,-5,0,0.084,1.4779E+11,6.40999E-05,447.7206444,-0.043478261,4,-0.5,0.25285777,361,2.653654156,358,0.06144488,361,0.265220603,361,0.233908502,361
24.89,59354452,361.165672,361.165662,-0.01,-0.028,C20 H25 O6,20,25,0,6,0,26,1.3,0.3,42,2,0,0.028,1.4779E+11,0.000401613,447.7206444,0.294117647,8,-0.7,0.237618805,361,2.638516608,358,0.046197829,361,0.280481453,361,0.249168029,361
509.1,2791782,361.186756,361.186791,0.036,0.099,C17 H29 O8,17,29,0,8,0,30,1.764705882,0.470588235,36,-5,0,0.099,1.4779E+11,1.88902E-05,447.7206444,-0.076923077,3,-0.823529412,0.216513398,361,2.617551658,358,0.025081223,361,0.30161717,361,0.270301915,361
187.65,12348787,361.202117,361.202048,-0.069,-0.191,C21 H29 O5,21,29,0,5,0,30,1.428571429,0.238095238,44,2,0,0.191,1.4779E+11,8.35561E-05,447.7206444,0.243243243,7,-0.952380952,0.201273434,361,2.602413117,358,0.009833173,361,0.316879021,361,0.285562442,361
-1000,3966341,361.223211,361.223177,-0.034,-0.095,C18 H33 O7,18,33,0,7,0,34,1.888888889,0.388888889,38,-5,0,0.095,1.4779E+11,2.68376E-05,447.7206444,-0.103448276,2,-1.111111111,0.180168026,361,2.581448168,358,0.011283433,361,0.338014738,361,0.306696327,361
580.56,3148894,362.06293,362.062988,0.058,0.16,C15 H12 N3 O8,15,12,3,8,0,13,0.866666667,0.533333333,35,3,3,0.16,1.4779E+11,2.13065E-05,447.7206444,0.5,11,0.8,0.341294767,362,2.748157666,359,0.1493982,362,0.178092725,362,0.146701502,362
71.38,19075188,362.088176,362.08814,-0.036,-0.1,C17 H16 N O8,17,16,1,8,0,17,1,0.470588235,37,2,1,0.1,1.4779E+11,0.000129069,447.7206444,0.416666667,10,0.117647059,0.316170852,362,2.723200953,359,0.124260955,362,0.203252721,362,0.171859318,362
100.98,15585428,362.124531,362.124526,-0.005,-0.014,C18 H20 N O7,18,20,1,7,0,21,1.166666667,0.388888889,39,2,1,0.014,1.4779E+11,0.000105456,447.7206444,0.333333333,9,-0.222222222,0.279825481,362,2.687097462,359,0.087896299,362,0.239650289,362,0.208253731,362
575.61,3316382,362.135865,362.135759,-0.106,-0.293,C17 H20 N3 O6,17,20,3,6,0,21,1.235294118,0.352941176,39,3,3,0.293,1.4779E+11,2.24398E-05,447.7206444,0.272727273,9,0,0.268605024,362,2.675951678,359,0.076669888,362,0.25088686,362,0.219489328,362
265.14,6371508,362.160969,362.160911,-0.058,-0.16,C19 H24 N O6,19,24,1,6,0,25,1.315789474,0.315789474,41,2,1,0.16,1.4779E+11,4.31118E-05,447.7206444,0.266666667,8,-0.526315789,0.243481109,362,2.650994964,359,0.051532642,362,0.276046856,362,0.244647143,362
562.43,2730173,362.171922,362.172144,0.222,0.613,C18 H24 N3 O5,18,24,3,5,0,25,1.388888889,0.277777778,41,3,3,0.613,1.4779E+11,1.84733E-05,447.7206444,0.2,8,-0.333333333,0.232260651,362,2.63984918,359,0.040306231,362,0.287283427,362,0.255882741,362
386.93,3590368,362.212538,362.212553,0.015,0.042,C24 H28 N O2,24,28,1,2,0,29,1.208333333,0.083333333,51,9,1,0.042,1.4779E+11,2.42937E-05,447.7206444,0.409090909,11,-0.916666667,0.191896773,362,2.599753926,359,7.90647E-05,362,0.327705274,362,0.296301084,362
10.97,133772272,363.108577,363.108541,-0.036,-0.098,C18 H19 O8,18,19,0,8,0,20,1.111111111,0.444444444,38,1,0,0.098,1.4779E+11,0.000905149,447.7206444,0.357142857,9,-0.222222222,0.296909241,363,2.710722596,360,0.104458522,363,0.223978121,363,0.192496247,363
520.04,12387314,363.111897,363.111912,0.015,0.042,C15 H23 O8 S,15,23,0,8,1,24,1.6,0.533333333,32,-4,1,0.042,1.4779E+11,8.38168E-05,447.7206444,-0.1,4,-0.4,0.293542005,363,2.707377769,360,0.101089499,363,0.227350192,363,0.195868027,363
616.75,11428857,363.119832,363.119775,-0.057,-0.158,C17 H19 N2 O7,17,19,2,7,0,20,1.176470588,0.411764706,38,2,2,0.158,1.4779E+11,7.73316E-05,447.7206444,0.304347826,9,0,0.285687785,363,2.699575819,360,0.093231112,363,0.235215692,363,0.203732845,363
11.89,130757648,363.144938,363.144927,-0.011,-0.031,C19 H23 O7,19,23,0,7,0,24,1.263157895,0.368421053,40,1,0,0.031,1.4779E+11,0.000884751,447.7206444,0.290322581,8,-0.526315789,0.26056387,363,2.674619105,360,0.068093866,363,0.260375688,363,0.22889066,363
627.3,5635097,363.156229,363.15616,-0.069,-0.189,C18 H23 N2 O6,18,23,2,6,0,24,1.333333333,0.333333333,40,2,2,0.189,1.4779E+11,3.8129E-05,447.7206444,0.230769231,8,-0.333333333,0.249343413,363,2.663473321,360,0.056867455,363,0.271612259,363,0.240126257,363
34.96,58242096,363.181341,363.181312,-0.029,-0.081,C20 H27 O6,20,27,0,6,0,28,1.4,0.3,42,1,0,0.081,1.4779E+11,0.000394086,447.7206444,0.235294118,7,-0.8,0.224219497,363,2.638516608,360,0.031730209,363,0.296772255,363,0.265284073,363
618.19,3425337,363.19256,363.192546,-0.014,-0.04,C19 H27 N2 O5,19,27,2,5,0,28,1.473684211,0.263157895,42,2,2,0.04,1.4779E+11,2.3177E-05,447.7206444,0.172413793,7,-0.631578947,0.212998041,363,2.627369831,360,0.020502799,363,0.308009827,363,0.27652067,363
-1000,4723777,363.202457,363.202442,-0.016,-0.043,C17 H31 O8,17,31,0,8,0,32,1.882352941,0.470588235,36,-6,0,0.043,1.4779E+11,3.19627E-05,447.7206444,-0.153846154,2,-0.941176471,0.203113091,363,2.617550666,360,0.010612604,363,0.317908973,363,0.286418958,363
408.69,4633679,363.217875,363.217698,-0.177,-0.489,C21 H31 O5,21,31,0,5,0,32,1.523809524,0.238095238,44,1,0,0.489,1.4779E+11,3.13531E-05,447.7206444,0.189189189,6,-1.047619048,0.187874126,363,2.602413117,360,0.004634447,363,0.333169823,363,0.301678486,363
54.07,24205146,364.10381,364.10379,-0.02,-0.054,C17 H18 N O8,17,18,1,8,0,19,1.117647059,0.470588235,37,1,1,0.054,1.4779E+11,0.00016378,447.7206444,0.333333333,9,0,0.302771545,364,2.723200953,361,0.109793335,364,0.219543524,364,0.187975361,364
652.57,5113700,364.115156,364.115024,-0.133,-0.364,C16 H18 N3 O7,16,18,3,7,0,19,1.1875,0.4375,37,2,3,0.364,1.4779E+11,3.4601E-05,447.7206444,0.263157895,9,0.25,0.291550089,364,2.712054176,361,0.098565925,364,0.230781095,364,0.199211959,364
12.92,14870394,364.140212,364.140176,-0.037,-0.101,C18 H22 N O7,18,22,1,7,0,23,1.277777778,0.388888889,39,1,1,0.101,1.4779E+11,0.000100618,447.7206444,0.259259259,8,-0.333333333,0.266426174,364,2.687097462,361,0.073428679,364,0.255941091,364,0.224369774,364
243.76,4689818,364.176542,364.176561,0.019,0.051,C19 H26 N O6,19,26,1,6,0,27,1.421052632,0.315789474,41,1,1,0.051,1.4779E+11,3.17329E-05,447.7206444,0.2,7,-0.631578947,0.230081801,364,2.650994964,361,0.037065023,364,0.292337659,364,0.260763187,364
180.41,6348744,364.228124,364.228203,0.079,0.217,C24 H30 N O2,24,30,1,2,0,31,1.291666667,0.083333333,51,8,1,0.217,1.4779E+11,4.29578E-05,447.7206444,0.363636364,10,-1,0.178497465,364,2.599753926,361,0.014546684,364,0.343996076,364,0.312417127,364
11.57,212187872,365.124239,365.124191,-0.048,-0.132,C18 H21 O8,18,21,0,8,0,22,1.222222222,0.444444444,38,0,0,0.132,1.4779E+11,0.001435736,447.7206444,0.285714286,8,-0.333333333,0.283509934,365,2.710722596,362,0.089990903,365,0.240268923,365,0.208612291,365
622.56,7138027,365.135452,365.135425,-0.027,-0.074,C17 H21 N2 O7,17,21,2,7,0,22,1.294117647,0.411764706,38,1,2,0.074,1.4779E+11,4.82983E-05,447.7206444,0.217391304,8,-0.117647059,0.272288478,365,2.699575819,362,0.078763492,365,0.251506494,365,0.219848888,365
12.6,125385472,365.160611,365.160577,-0.034,-0.093,C19 H25 O7,19,25,0,7,0,26,1.368421053,0.368421053,40,0,0,0.093,1.4779E+11,0.000848401,447.7206444,0.225806452,7,-0.631578947,0.247164562,365,2.674619105,362,0.053626247,365,0.276666491,365,0.245006704,365
624.49,7731979,365.17189,365.17181,-0.08,-0.22,C18 H25 N2 O6,18,25,2,6,0,26,1.444444444,0.333333333,40,1,2,0.22,1.4779E+11,5.23172E-05,447.7206444,0.153846154,7,-0.444444444,0.235944105,365,2.663473321,362,0.042399836,365,0.287903062,365,0.256242301,365
573.42,3258131,365.181692,365.181706,0.014,0.038,C16 H29 O9,16,29,0,9,0,30,1.875,0.5625,34,-7,0,0.038,1.4779E+11,2.20456E-05,447.7206444,-0.217391304,2,-0.75,0.226059155,365,2.653654156,362,0.032509641,365,0.297802208,365,0.266140589,365
18.64,33323808,365.196984,365.196962,-0.021,-0.059,C20 H29 O6,20,29,0,6,0,30,1.5,0.3,42,0,0,0.059,1.4779E+11,0.00022548,447.7206444,0.176470588,6,-0.9,0.21082019,365,2.638516608,362,0.01726259,365,0.313063058,365,0.281400116,365
-1000,4205377,365.233475,365.233348,-0.127,-0.348,C21 H33 O5,21,33,0,5,0,34,1.619047619,0.238095238,44,0,0,0.348,1.4779E+11,2.8455E-05,447.7206444,0.135135135,5,-1.142857143,0.174474819,365,2.602413117,362,0.019102066,365,0.349460625,365,0.317794529,365
23.48,24878678,366.119487,366.11944,-0.047,-0.128,C17 H20 N O8,17,20,1,8,0,21,1.235294118,0.470588235,37,0,1,0.128,1.4779E+11,0.000168338,447.7206444,0.25,8,-0.117647059,0.289372237,366,2.723200953,363,0.095325716,366,0.235834326,366,0.204091405,366
578.57,4425312,366.130616,366.130674,0.058,0.158,C16 H20 N3 O7,16,20,3,7,0,21,1.3125,0.4375,37,1,3,0.158,1.4779E+11,2.99432E-05,447.7206444,0.157894737,8,0.125,0.278150781,366,2.712054176,363,0.084098306,366,0.247071898,366,0.215328002,366
-1000,12119671,366.1559,366.155826,-0.074,-0.203,C18 H24 N O7,18,24,1,7,0,25,1.388888889,0.388888889,39,0,1,0.203,1.4779E+11,8.20058E-05,447.7206444,0.185185185,7,-0.444444444,0.253026866,366,2.687097462,363,0.05896106,366,0.272231894,366,0.240485818,366
-1000,3025559,366.192211,366.192211,0,-0.001,C19 H28 N O6,19,28,1,6,0,29,1.526315789,0.315789474,41,0,1,0.001,1.4779E+11,2.0472E-05,447.7206444,0.133333333,6,-0.736842105,0.216682494,366,2.650994964,363,0.022597403,366,0.308628461,366,0.27687923,366
522.84,4409783,367.08556,367.085698,0.137,0.374,C17 H19 O7 S,17,19,0,7,1,20,1.176470588,0.411764706,36,1,1,0.374,1.4779E+11,2.98381E-05,447.7206444,0.28,8,-0.235294118,0.32419317,367,2.764445216,364,0.129634523,367,0.202399513,367,0.170572816,367
12.71,203997664,367.139895,367.139841,-0.053,-0.145,C18 H23 O8,18,23,0,8,0,24,1.333333333,0.444444444,38,-1,0,0.145,1.4779E+11,0.001380318,447.7206444,0.214285714,7,-0.444444444,0.270110626,367,2.710722596,364,0.075523283,367,0.256559725,367,0.224728334,367
625.1,3217906,367.151111,367.151075,-0.037,-0.1,C17 H23 N2 O7,17,23,2,7,0,24,1.411764706,0.411764706,38,0,2,0.1,1.4779E+11,2.17735E-05,447.7206444,0.130434783,7,-0.235294118,0.25888917,367,2.699575819,364,0.064295873,367,0.267797297,367,0.235964932,367
12.55,65061384,367.176241,367.176227,-0.014,-0.039,C19 H27 O7,19,27,0,7,0,28,1.473684211,0.368421053,40,-1,0,0.039,1.4779E+11,0.000440228,447.7206444,0.161290323,6,-0.736842105,0.233765255,367,2.674619105,364,0.039158627,367,0.292957293,367,0.261122747,367
659.63,2867731,367.187487,367.18746,-0.027,-0.074,C18 H27 N2 O6,18,27,2,6,0,28,1.555555556,0.333333333,40,0,2,0.074,1.4779E+11,1.9404E-05,447.7206444,0.076923077,6,-0.555555556,0.222544798,367,2.663473321,364,0.027932216,367,0.304193864,367,0.272358344,367
87.77,9290281,367.212673,367.212612,-0.061,-0.166,C20 H31 O6,20,31,0,6,0,32,1.6,0.3,42,-1,0,0.166,1.4779E+11,6.28612E-05,447.7206444,0.117647059,5,-1,0.197420883,367,2.638516608,364,0.002794971,367,0.32935386,367,0.29751616,367
63.45,18335080,368.135162,368.13509,-0.072,-0.196,C17 H22 N O8,17,22,1,8,0,23,1.352941176,0.470588235,37,-1,1,0.196,1.4779E+11,0.000124061,447.7206444,0.166666667,7,-0.235294118,0.27597293,368,2.723200953,365,0.080858096,368,0.252125129,368,0.220207448,368
576.11,3497330,368.146224,368.146324,0.1,0.27,C16 H22 N3 O7,16,22,3,7,0,23,1.4375,0.4375,37,0,3,0.27,1.4779E+11,2.36641E-05,447.7206444,0.052631579,7,0,0.264751474,368,2.712054176,365,0.069630686,368,0.2633627,368,0.231444046,368
193.23,6118793,368.171463,368.171476,0.013,0.035,C18 H26 N O7,18,26,1,7,0,27,1.5,0.388888889,39,-1,1,0.035,1.4779E+11,4.14018E-05,447.7206444,0.111111111,6,-0.555555556,0.239627559,368,2.687097462,365,0.04449344,368,0.288522696,368,0.256601861,368
-1000,5266858,368.207862,368.207861,-0.001,-0.002,C19 H30 N O6,19,30,1,6,0,31,1.631578947,0.315789474,41,-1,1,0.002,1.4779E+11,3.56374E-05,447.7206444,0.066666667,5,-0.842105263,0.203283187,368,2.650994964,365,0.008129784,368,0.324919263,368,0.292995274,368
524.06,4677843,369.101215,369.101348,0.132,0.358,C17 H21 O7 S,17,21,0,7,1,22,1.294117647,0.411764706,36,0,1,0.358,1.4779E+11,3.16519E-05,447.7206444,0.2,7,-0.352941176,0.310793863,369,2.764445216,366,0.115166903,369,0.218690315,369,0.186688859,369
7.37,119294208,369.155535,369.155491,-0.044,-0.118,C18 H25 O8,18,25,0,8,0,26,1.444444444,0.444444444,38,-2,0,0.118,1.4779E+11,0.000807185,447.7206444,0.142857143,6,-0.555555556,0.256711319,369,2.710722596,366,0.061055664,369,0.272850528,369,0.240844378,369
537.72,3567890,369.170728,369.170747,0.019,0.052,C22 H25 O5,22,25,0,5,0,26,1.181818182,0.227272727,46,5,0,0.052,1.4779E+11,2.41416E-05,447.7206444,0.384615385,10,-0.727272727,0.241472354,369,2.695585047,366,0.045808613,369,0.288111378,369,0.256103905,369
18.28,20539684,369.191909,369.191877,-0.032,-0.086,C19 H29 O7,19,29,0,7,0,30,1.578947368,0.368421053,40,-2,0,0.086,1.4779E+11,0.000138979,447.7206444,0.096774194,5,-0.842105263,0.220365948,369,2.674619105,366,0.024691008,369,0.309248095,369,0.277238791,369
432.23,9530510,370.15078,370.15074,-0.039,-0.106,C17 H24 N O8,17,24,1,8,0,25,1.470588235,0.470588235,37,-2,1,0.106,1.4779E+11,6.44867E-05,447.7206444,0.083333333,6,-0.352941176,0.262573623,370,2.723200953,367,0.066390477,370,0.268415931,370,0.236323492,370
691.82,2798744,370.162036,370.161974,-0.062,-0.168,C16 H24 N3 O7,16,24,3,7,0,25,1.5625,0.4375,37,-1,3,0.168,1.4779E+11,1.89373E-05,447.7206444,-0.052631579,6,-0.125,0.251352167,370,2.712054176,367,0.055163067,370,0.279653502,370,0.247560089,370
455.07,4286639,370.187152,370.187126,-0.026,-0.071,C18 H28 N O7,18,28,1,7,0,29,1.611111111,0.388888889,39,-2,1,0.071,1.4779E+11,2.90049E-05,447.7206444,0.037037037,5,-0.666666667,0.226228252,370,2.687097462,367,0.030025821,370,0.304813499,370,0.272717905,370
641.26,16211966,371.113603,371.113627,0.023,0.063,C20 H19 O7,20,19,0,7,0,20,1,0.35,42,4,0,0.063,1.4779E+11,0.000109696,447.7206444,0.454545455,11,-0.3,0.300761791,371,2.767790043,368,0.104068307,371,0.231609046,371,0.199433124,371
529.42,8314882,371.116912,371.116998,0.086,0.231,C17 H23 O7 S,17,23,0,7,1,24,1.411764706,0.411764706,36,-1,1,0.231,1.4779E+11,5.62613E-05,447.7206444,0.12,6,-0.470588235,0.297394555,371,2.764445216,368,0.100699284,371,0.234981117,371,0.202804903,371
596.57,4342813,371.146081,371.145989,-0.091,-0.246,C16 H23 N2 O8,16,23,2,8,0,24,1.5,0.5,36,-2,2,0.246,1.4779E+11,2.9385E-05,447.7206444,0,6,-0.125,0.268435927,371,2.735679309,368,0.07172529,371,0.263981334,371,0.231802606,371
614.16,11239456,371.150028,371.150012,-0.016,-0.042,C21 H23 O6,21,23,0,6,0,24,1.142857143,0.285714286,44,4,0,0.042,1.4779E+11,7.605E-05,447.7206444,0.388888889,10,-0.571428571,0.264417419,371,2.731687545,368,0.06770465,371,0.268005613,371,0.235826536,371
30.39,35950644,371.171154,371.171141,-0.013,-0.034,C18 H27 O8,18,27,0,8,0,28,1.555555556,0.444444444,38,-3,0,0.034,1.4779E+11,0.000243254,447.7206444,0.071428571,5,-0.666666667,0.243312012,371,2.710722596,368,0.046588044,371,0.28914133,371,0.256960421,371
496.76,5443638,371.174227,371.174513,0.286,0.77,C15 H31 O8 S,15,31,0,8,1,32,2.133333333,0.533333333,32,-8,1,0.77,1.4779E+11,3.68335E-05,447.7206444,-0.5,0,-0.933333333,0.239943777,371,2.707376777,368,0.043218022,371,0.292514402,371,0.260333201,371
522.14,4544577,371.186244,371.186398,0.154,0.415,C22 H27 O5,22,27,0,5,0,28,1.272727273,0.227272727,46,4,0,0.415,1.4779E+11,3.07502E-05,447.7206444,0.333333333,9,-0.818181818,0.228072048,371,2.695584055,368,0.031339994,371,0.304403181,371,0.272220949,371
-1000,5746773,371.207574,371.207527,-0.047,-0.127,C19 H31 O7,19,31,0,7,0,32,1.684210526,0.368421053,40,-3,0,0.127,1.4779E+11,3.88846E-05,447.7206444,0.032258065,4,-0.947368421,0.206966641,371,2.674619105,368,0.010223388,371,0.325538898,371,0.293354834,371
-1000,2970723,371.222697,371.222783,0.086,0.231,C23 H31 O4,23,31,0,4,0,32,1.391304348,0.173913043,48,4,0,0.231,1.4779E+11,2.01009E-05,447.7206444,0.285714286,8,-1.043478261,0.191727676,371,2.659481557,368,0.005023663,371,0.340799748,371,0.308614362,371
611.89,6603666,372.108955,372.108876,-0.079,-0.213,C19 H18 N O7,19,18,1,7,0,19,1,0.368421053,41,4,1,0.213,1.4779E+11,4.46827E-05,447.7206444,0.448275862,11,-0.105263158,0.306624095,372,2.7802684,369,0.10940312,372,0.227174449,372,0.194912238,372
598.12,4414387,372.145117,372.145261,0.144,0.388,C20 H22 N O6,20,22,1,6,0,23,1.15,0.3,43,4,1,0.388,1.4779E+11,2.98693E-05,447.7206444,0.375,10,-0.4,0.270279723,372,2.744165902,369,0.073039463,372,0.263571016,372,0.23130565,372
526.94,7756743,372.166407,372.16639,-0.016,-0.044,C17 H26 N O8,17,26,1,8,0,27,1.588235294,0.470588235,37,-3,1,0.044,1.4779E+11,5.24848E-05,447.7206444,0,5,-0.470588235,0.249174316,372,2.723200953,369,0.051922858,372,0.284706733,372,0.252439536,372
508.9,2888168,372.202908,372.202776,-0.132,-0.355,C18 H30 N O7,18,30,1,7,0,31,1.722222222,0.388888889,39,-3,1,0.355,1.4779E+11,1.95423E-05,447.7206444,-0.037037037,4,-0.777777778,0.212828945,372,2.687097462,369,0.015558202,372,0.321104301,372,0.288833948,372
276.53,30955294,373.092931,373.092891,-0.039,-0.106,C19 H17 O8,19,17,0,8,0,18,0.947368421,0.421052632,40,3,0,0.106,1.4779E+11,0.000209454,447.7206444,0.466666667,11,-0.105263158,0.323707855,373,2.803893533,370,0.125965343,373,0.211502281,373,0.179154754,373
600.65,6899497,373.104177,373.104124,-0.053,-0.142,C18 H17 N2 O7,18,17,2,7,0,18,1,0.388888889,40,4,2,0.142,1.4779E+11,4.66844E-05,447.7206444,0.44,11,0.111111111,0.312487398,373,2.792747749,370,0.114738932,373,0.222738852,373,0.190390351,373
282.14,35804992,373.129297,373.129277,-0.02,-0.054,C20 H21 O7,20,21,0,7,0,22,1.1,0.35,42,3,0,0.054,1.4779E+11,0.000242269,447.7206444,0.393939394,10,-0.4,0.287362484,373,2.767790043,370,0.089600687,373,0.247899848,373,0.215549167,373
521.6,6258499,373.132571,373.132648,0.077,0.206,C17 H25 O7 S,17,25,0,7,1,26,1.529411765,0.411764706,36,-2,1,0.206,1.4779E+11,4.23471E-05,447.7206444,0.04,5,-0.588235294,0.283995248,373,2.764445216,370,0.086231665,373,0.25127192,373,0.218920946,373
106.09,39245652,373.150457,373.150406,-0.051,-0.136,C17 H25 O9,17,25,0,9,0,26,1.529411765,0.529411765,36,-4,0,0.136,1.4779E+11,0.00026555,447.7206444,0.04,5,-0.470588235,0.266257077,373,2.746825094,370,0.068484081,373,0.269035565,373,0.236683052,373
219.77,21280610,373.165675,373.165662,-0.013,-0.034,C21 H25 O6,21,25,0,6,0,26,1.238095238,0.285714286,44,3,0,0.034,1.4779E+11,0.000143992,447.7206444,0.333333333,9,-0.666666667,0.251018112,373,2.731687545,370,0.053237031,373,0.284296415,373,0.25194258,373
-1000,5898101,373.186803,373.186791,-0.012,-0.031,C18 H29 O8,18,29,0,8,0,30,1.666666667,0.444444444,38,-4,0,0.031,1.4779E+11,3.99086E-05,447.7206444,0,4,-0.777777778,0.229912705,373,2.710722596,370,0.032120425,373,0.305432133,373,0.273076465,373
-1000,5924739,373.20205,373.202048,-0.002,-0.006,C22 H29 O5,22,29,0,5,0,30,1.363636364,0.227272727,46,3,0,0.006,1.4779E+11,4.00888E-05,447.7206444,0.282051282,8,-0.909090909,0.214672741,373,2.695584055,370,0.016872375,373,0.320693983,373,0.288336993,373
439.38,11053753,374.088188,374.08814,-0.048,-0.127,C18 H16 N O8,18,16,1,8,0,17,0.944444444,0.444444444,39,3,1,0.127,1.4779E+11,7.47935E-05,447.7206444,0.461538462,11,0.111111111,0.329570159,374,2.81637189,371,0.131300156,374,0.207067684,374,0.174633868,374
718.85,5438148,374.099527,374.099373,-0.154,-0.411,C17 H16 N3 O7,17,16,3,7,0,17,1,0.411764706,39,4,3,0.411,1.4779E+11,3.67964E-05,447.7206444,0.428571429,11,0.352941176,0.318349702,374,2.805226106,371,0.120073746,374,0.218304255,374,0.185869465,374
481.99,10341083,374.124562,374.124526,-0.036,-0.097,C19 H20 N O7,19,20,1,7,0,21,1.105263158,0.368421053,41,3,1,0.097,1.4779E+11,6.99713E-05,447.7206444,0.379310345,10,-0.210526316,0.293224788,374,2.7802684,371,0.0949355,374,0.243465251,374,0.211028281,374
586.82,5214959,374.145655,374.145655,0,0.001,C16 H24 N O9,16,24,1,9,0,25,1.5625,0.5625,35,-4,1,0.001,1.4779E+11,3.52862E-05,447.7206444,-0.047619048,5,-0.25,0.272119381,374,2.75930345,371,0.073818895,374,0.264600968,374,0.232162166,374
449.87,5325565,374.160817,374.160911,0.094,0.252,C20 H24 N O6,20,24,1,6,0,25,1.25,0.3,43,3,1,0.252,1.4779E+11,3.60346E-05,447.7206444,0.3125,9,-0.5,0.256880416,374,2.744165902,371,0.058571844,374,0.279861819,374,0.247421694,374
588.09,10002009,375.083425,375.083389,-0.036,-0.097,C17 H15 N2 O8,17,15,2,8,0,16,0.941176471,0.470588235,38,3,2,0.097,1.4779E+11,6.7677E-05,447.7206444,0.454545455,11,0.352941176,0.335432463,375,2.828850247,372,0.13663497,375,0.202633087,375,0.170112982,375
33.43,61398640,375.108571,375.108541,-0.03,-0.079,C19 H19 O8,19,19,0,8,0,20,1.052631579,0.421052632,40,2,0,0.079,1.4779E+11,0.000415444,447.7206444,0.4,10,-0.210526316,0.310308548,375,2.803893533,372,0.111497724,375,0.227793083,375,0.195270798,375
430.79,11386483,375.111856,375.111912,0.056,0.15,C16 H23 O8 S,16,23,0,8,1,24,1.5,0.5,34,-3,1,0.15,1.4779E+11,7.70448E-05,447.7206444,0,5,-0.375,0.306941312,375,2.800548706,372,0.108128701,375,0.231165155,375,0.198642577,375
614.7,6551163,375.11998,375.119775,-0.206,-0.548,C18 H19 N2 O7,18,19,2,7,0,20,1.111111111,0.388888889,40,3,2,0.548,1.4779E+11,4.43274E-05,447.7206444,0.36,10,0,0.299087092,375,2.792746757,372,0.100270314,375,0.239030654,375,0.206507395,375
120.28,20668036,375.129702,375.129671,-0.032,-0.084,C16 H23 O10,16,23,0,10,0,24,1.5,0.625,34,-5,0,0.084,1.4779E+11,0.000139847,447.7206444,0,5,-0.25,0.289202142,375,2.782927592,372,0.090380119,375,0.248929801,375,0.216405683,375
17.86,69525136,375.14498,375.144927,-0.053,-0.142,C20 H23 O7,20,23,0,7,0,24,1.2,0.35,42,2,0,0.142,1.4779E+11,0.000470431,447.7206444,0.333333333,9,-0.5,0.273963177,375,2.767790043,372,0.075133068,375,0.264190651,375,0.231665211,375
523.23,4902549,375.148025,375.148298,0.273,0.727,C17 H27 O7 S,17,27,0,7,1,28,1.647058824,0.411764706,36,-3,1,0.727,1.4779E+11,3.31723E-05,447.7206444,-0.04,4,-0.705882353,0.270595941,375,2.764445216,372,0.071764045,375,0.267562722,375,0.23503699,375
170.5,9600678,375.166064,375.166056,-0.008,-0.021,C17 H27 O9,17,27,0,9,0,28,1.647058824,0.529411765,36,-5,0,0.021,1.4779E+11,6.49615E-05,447.7206444,-0.04,4,-0.588235294,0.25285777,375,2.746825094,372,0.054016462,375,0.285326368,375,0.252799096,375
