mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
570.94,4885382,499.218447,499.218486,0.039,0.078,C24 H35 O11,24,35,0,11,0,36,1.5,0.458333333,50,-4,0,0.078,1.14141E+11,4.28013E-05,395.0801264,0.081081081,7,-0.583333333,0.338945821,499,3.657568526,495,0.074355635,499,0.377194315,499,0.333911573,499
170.25,33080202,499.23365,499.233742,0.091,0.183,C28 H35 O8,28,35,0,8,0,36,1.285714286,0.285714286,58,3,0,0.183,1.14141E+11,0.000289819,395.0801264,0.291666667,11,-0.714285714,0.323706856,499,3.642430978,495,0.059108584,499,0.392455165,499,0.3491711,499
597.83,9939851,499.236833,499.237113,0.28,0.561,C25 H39 O8 S,25,39,0,8,1,40,1.6,0.32,52,-2,1,0.561,1.14141E+11,8.7084E-05,395.0801264,0.05,6,-0.88,0.32033962,499,3.639086151,495,0.055739562,499,0.395827236,499,0.35254288,499
488.39,34866060,499.244834,499.244975,0.141,0.283,C27 H35 N2 O7,27,35,2,7,0,36,1.333333333,0.259259259,58,4,2,0.283,1.14141E+11,0.000305465,395.0801264,0.255813953,11,-0.592592593,0.312486399,499,3.631285193,495,0.047882174,499,0.403691736,499,0.360406698,499
471.4,24060818,499.255078,499.254871,-0.207,-0.414,C25 H39 O10,25,39,0,10,0,40,1.6,0.4,52,-4,0,0.414,1.14141E+11,0.000210799,395.0801264,0.05,6,-0.8,0.302601449,499,3.621466028,495,0.037991979,499,0.413590882,499,0.370304986,499
455.88,49431444,499.270049,499.270127,0.078,0.156,C29 H39 O7,29,39,0,7,0,40,1.379310345,0.24137931,60,3,0,0.156,1.14141E+11,0.000433073,395.0801264,0.254901961,10,-0.896551724,0.287362484,499,3.60632848,495,0.022744928,499,0.428851732,499,0.385564513,499
546.34,9102233,499.281194,499.281361,0.167,0.334,C28 H39 N2 O6,28,39,2,6,0,40,1.428571429,0.214285714,60,4,2,0.334,1.14141E+11,7.97455E-05,395.0801264,0.217391304,10,-0.785714286,0.276141028,499,3.595181703,495,0.011517518,499,0.440089303,499,0.396801111,499
575.49,6728605,499.29132,499.291257,-0.063,-0.127,C26 H43 O9,26,43,0,9,0,44,1.692307692,0.346153846,54,-4,0,0.127,1.14141E+11,5.89499E-05,395.0801264,0.023255814,5,-1,0.266256078,499,3.585362538,495,0.001627323,499,0.449988449,499,0.406699399,499
496.26,4406174,499.294587,499.294628,0.041,0.082,C23 H47 O9 S,23,47,0,9,1,48,2.086956522,0.391304348,48,-9,1,0.082,1.14141E+11,3.86029E-05,395.0801264,-0.314285714,0,-1.217391304,0.262888842,499,3.582017711,495,0.0017417,499,0.453360521,499,0.410071178,499
74.77,33768352,499.306495,499.306513,0.017,0.035,C30 H43 O6,30,43,0,6,0,44,1.466666667,0.2,62,3,0,0.035,1.14141E+11,0.000295848,395.0801264,0.222222222,9,-1.066666667,0.251017113,499,3.570224989,495,0.013619728,499,0.4652493,499,0.421958926,499
563.51,8606632,499.327662,499.327642,-0.02,-0.04,C27 H47 O8,27,47,0,8,0,48,1.777777778,0.296296296,56,-4,0,0.04,1.14141E+11,7.54035E-05,395.0801264,0,4,-1.185185185,0.229911706,499,3.54926004,495,0.034736334,499,0.486385017,499,0.443092811,499
506.02,12604339,499.364078,499.364028,-0.05,-0.101,C28 H51 O7,28,51,0,7,0,52,1.857142857,0.25,58,-4,0,0.101,1.14141E+11,0.000110428,395.0801264,-0.020408163,3,-1.357142857,0.193566335,499,3.51315655,495,0.07110099,499,0.522782584,500,0.479487224,499
482.84,3806142,499.400154,499.400413,0.259,0.519,C29 H55 O6,29,55,0,6,0,56,1.931034483,0.206896552,60,-4,0,0.519,1.14141E+11,3.3346E-05,395.0801264,-0.038461538,2,-1.517241379,0.157221963,499,3.477054052,496,0.107464646,499,0.559179152,500,0.515880637,500
588.08,9127103,500.228961,500.228991,0.029,0.058,C27 H34 N O8,27,34,1,8,0,35,1.296296296,0.296296296,57,3,1,0.058,1.14141E+11,7.99634E-05,395.0801264,0.272727273,11,-0.592592593,0.32956916,500,3.654909334,496,0.064443398,500,0.388020568,500,0.344650214,500
573.6,4939972,500.244349,500.244247,-0.102,-0.204,C31 H34 N O5,31,34,1,5,0,35,1.129032258,0.161290323,65,10,1,0.204,1.14141E+11,4.32796E-05,395.0801264,0.418181818,15,-0.709677419,0.314330195,500,3.639771786,496,0.049196347,500,0.403281418,500,0.359909742,500
631.46,3697862,500.250616,500.25012,-0.496,-0.991,C24 H38 N O10,24,38,1,10,0,39,1.625,0.416666667,51,-4,1,0.991,1.14141E+11,3.23973E-05,395.0801264,0,6,-0.666666667,0.308463753,500,3.633944385,496,0.043326792,500,0.409156285,500,0.3657841,500
486.98,11605194,500.2653,500.265376,0.076,0.152,C28 H38 N O7,28,38,1,7,0,39,1.392857143,0.25,59,3,1,0.152,1.14141E+11,0.000101674,395.0801264,0.234042553,10,-0.785714286,0.293224788,500,3.618806837,496,0.028079741,500,0.424417135,500,0.381043627,500
532.07,16635087,500.280587,500.280632,0.045,0.091,C32 H38 N O4,32,38,1,4,0,39,1.21875,0.125,67,10,1,0.091,1.14141E+11,0.000145742,395.0801264,0.379310345,14,-0.875,0.277985823,500,3.603669288,496,0.01283269,500,0.439677985,500,0.396303155,500
456.62,18531536,500.283699,500.284004,0.305,0.609,C29 H42 N O4 S,29,42,1,4,1,43,1.482758621,0.137931034,61,5,2,0.609,1.14141E+11,0.000162357,395.0801264,0.2,9,-1.034482759,0.274617588,500,3.600323469,496,0.009462668,500,0.443051057,500,0.399675934,500
576.93,4140241,500.286983,500.286506,-0.477,-0.954,C25 H42 N O9,25,42,1,9,0,43,1.72,0.36,53,-4,1,0.954,1.14141E+11,3.6273E-05,395.0801264,-0.025641026,5,-0.88,0.272118382,500,3.597840895,496,0.006962136,500,0.445553853,500,0.402178513,500
430.62,10757351,500.359331,500.359277,-0.054,-0.108,C27 H50 N O7,27,50,1,7,0,51,1.888888889,0.259259259,57,-4,1,0.108,1.14141E+11,9.42461E-05,395.0801264,-0.066666667,3,-1.259259259,0.199428639,500,3.525634907,496,0.065766177,500,0.518347987,501,0.474966338,500
132.77,22652140,500.374541,500.374533,-0.009,-0.018,C31 H50 N O4,31,50,1,4,0,51,1.64516129,0.129032258,65,3,1,0.018,1.14141E+11,0.000198457,395.0801264,0.142857143,7,-1.290322581,0.184189674,500,3.510497358,496,0.081013228,500,0.533608838,501,0.490225866,500
471.03,6733280,501.176508,501.176621,0.113,0.225,C26 H29 O10,26,29,0,10,0,30,1.153846154,0.384615385,54,2,0,0.225,1.14141E+11,5.89909E-05,395.0801264,0.333333333,12,-0.384615385,0.382997292,501,3.714636966,497,0.117369277,501,0.335951832,501,0.292499318,501
257.93,19056106,501.213,501.213006,0.007,0.013,C27 H33 O9,27,33,0,9,0,34,1.259259259,0.333333333,56,2,0,0.013,1.14141E+11,0.000166952,395.0801264,0.288888889,11,-0.592592593,0.34665292,501,3.678534468,497,0.081005621,501,0.372348399,501,0.328892731,501
627.61,3128812,501.215972,501.216378,0.406,0.81,C24 H37 O9 S,24,37,0,9,1,38,1.583333333,0.375,50,-3,1,0.81,1.14141E+11,2.74118E-05,395.0801264,0.027027027,6,-0.75,0.343284685,501,3.675188649,497,0.077635599,501,0.375721471,501,0.332265511,501
536.28,6440430,501.223993,501.22424,0.247,0.493,C26 H33 N2 O8,26,33,2,8,0,34,1.307692308,0.307692308,56,3,2,0.493,1.14141E+11,5.64252E-05,395.0801264,0.25,11,-0.461538462,0.335431464,501,3.667387691,497,0.069778211,501,0.383585971,501,0.340129329,501
663.15,7067121,501.234227,501.234136,-0.091,-0.182,C24 H37 O11,24,37,0,11,0,38,1.583333333,0.458333333,50,-5,0,0.182,1.14141E+11,6.19157E-05,395.0801264,0.027027027,6,-0.666666667,0.325546514,501,3.657568526,497,0.059888016,501,0.393485117,501,0.350027617,501
445.16,53528052,501.249374,501.249392,0.018,0.035,C28 H37 O8,28,37,0,8,0,38,1.357142857,0.285714286,58,2,0,0.035,1.14141E+11,0.000468964,395.0801264,0.25,10,-0.785714286,0.310307549,501,3.642430978,497,0.044640965,501,0.408745967,501,0.365287144,501
472.58,28902904,501.260558,501.260625,0.067,0.134,C27 H37 N2 O7,27,37,2,7,0,38,1.407407407,0.259259259,58,3,2,0.134,1.14141E+11,0.000253221,395.0801264,0.209302326,10,-0.666666667,0.299087092,501,3.631285193,497,0.033414554,501,0.419982538,501,0.376522741,501
591.35,6747644,501.270223,501.270521,0.298,0.594,C25 H41 O10,25,41,0,10,0,42,1.68,0.4,52,-5,0,0.594,1.14141E+11,5.91167E-05,395.0801264,0,5,-0.88,0.289202142,501,3.621466028,497,0.023524359,501,0.429881684,501,0.386421029,501
423.23,67175936,501.285672,501.285777,0.105,0.21,C29 H41 O7,29,41,0,7,0,42,1.448275862,0.24137931,60,2,0,0.21,1.14141E+11,0.000588535,395.0801264,0.215686275,9,-0.965517241,0.273963177,501,3.60632848,497,0.008277308,501,0.445142534,501,0.401680557,501
614.78,4605447,501.306616,501.306907,0.291,0.58,C26 H45 O9,26,45,0,9,0,46,1.769230769,0.346153846,54,-5,0,0.58,1.14141E+11,4.03487E-05,395.0801264,-0.023255814,4,-1.076923077,0.252856771,501,3.585362538,497,0.012840297,501,0.466279252,501,0.422815442,501
291.05,35096076,501.322075,501.322163,0.088,0.175,C30 H45 O6,30,45,0,6,0,46,1.533333333,0.2,62,2,0,0.175,1.14141E+11,0.00030748,395.0801264,0.185185185,8,-1.133333333,0.237617806,501,3.570224989,497,0.028087348,501,0.481540102,501,0.43807497,501
604.39,4333074,501.343297,501.343292,-0.005,-0.009,C27 H49 O8,27,49,0,8,0,50,1.851851852,0.296296296,56,-5,0,0.009,1.14141E+11,3.79625E-05,395.0801264,-0.043478261,3,-1.259259259,0.216512399,501,3.54926004,497,0.049203953,501,0.502675819,502,0.459208855,501
432.97,3428885,501.352419,501.352024,-0.395,-0.788,C30 H49 N2 O2 S,30,49,2,2,1,50,1.666666667,0.066666667,64,5,3,0.788,1.14141E+11,3.00408E-05,395.0801264,0.115384615,7,-1.266666667,0.207790149,501,3.540595838,497,0.057930831,501,0.511410595,502,0.467942874,501
556.14,3445271,501.358285,501.358548,0.263,0.525,C31 H49 O5,31,49,0,5,0,50,1.612903226,0.161290323,64,2,0,0.525,1.14141E+11,3.01843E-05,395.0801264,0.157894737,7,-1.290322581,0.201273434,501,3.534122492,497,0.064451004,501,0.517936669,502,0.474468382,501
293.34,7208488,501.416038,501.416063,0.025,0.05,C29 H57 O6,29,57,0,6,0,58,2,0.206896552,60,-5,0,0.05,1.14141E+11,6.31542E-05,395.0801264,-0.076923077,1,-1.586206897,0.143822655,501,3.477054052,498,0.121932266,501,0.575469954,502,0.53199668,502
606.59,7347989,502.208054,502.208255,0.202,0.401,C26 H32 N O9,26,32,1,9,0,33,1.269230769,0.346153846,55,2,1,0.401,1.14141E+11,6.43764E-05,395.0801264,0.268292683,11,-0.461538462,0.352515224,502,3.691012825,498,0.086340434,502,0.367913803,502,0.324371845,502
663.39,3391256,502.219547,502.219489,-0.058,-0.116,C25 H32 N3 O8,25,32,3,8,0,33,1.32,0.32,55,3,3,0.116,1.14141E+11,2.97111E-05,395.0801264,0.222222222,11,-0.32,0.341293768,502,3.679866048,498,0.075113024,502,0.379151374,502,0.335608443,502
641.16,3628826,502.223536,502.223511,-0.024,-0.048,C30 H32 N O6,30,32,1,6,0,33,1.1,0.2,63,9,1,0.048,1.14141E+11,3.17925E-05,395.0801264,0.423076923,15,-0.6,0.337276259,502,3.675875276,498,0.071093383,502,0.383174653,502,0.339631373,502
517.92,10299168,502.244625,502.244641,0.016,0.031,C27 H36 N O8,27,36,1,8,0,37,1.37037037,0.296296296,57,2,1,0.031,1.14141E+11,9.0232E-05,395.0801264,0.227272727,10,-0.666666667,0.316169853,502,3.654909334,498,0.049975778,502,0.40431137,502,0.360766258,502
584.2,5025573,502.260002,502.259897,-0.105,-0.209,C31 H36 N O5,31,36,1,5,0,37,1.193548387,0.161290323,65,9,1,0.209,1.14141E+11,4.40295E-05,395.0801264,0.381818182,14,-0.774193548,0.300930888,502,3.639771786,498,0.034728727,502,0.41957222,502,0.376025785,502
494.7,3219238,502.266146,502.26577,-0.376,-0.748,C24 H40 N O10,24,40,1,10,0,41,1.708333333,0.416666667,51,-5,1,0.748,1.14141E+11,2.8204E-05,395.0801264,-0.055555556,5,-0.75,0.295064446,502,3.633944385,498,0.028859172,502,0.425447087,502,0.381900143,502
260.29,14800683,502.28098,502.281026,0.046,0.091,C28 H40 N O7,28,40,1,7,0,41,1.464285714,0.25,59,2,1,0.091,1.14141E+11,0.00012967,395.0801264,0.191489362,9,-0.857142857,0.279825481,502,3.618806837,498,0.013612122,502,0.440707937,502,0.397159671,502
543.13,16303919,502.296491,502.296282,-0.209,-0.415,C32 H40 N O4,32,40,1,4,0,41,1.28125,0.125,67,9,1,0.415,1.14141E+11,0.00014284,395.0801264,0.344827586,13,-0.9375,0.264586516,502,3.603669288,498,0.001634929,502,0.455968788,502,0.412419198,502
451.96,8642352,502.29951,502.299654,0.144,0.287,C29 H44 N O4 S,29,44,1,4,1,45,1.551724138,0.137931034,61,4,2,0.287,1.14141E+11,7.57164E-05,395.0801264,0.16,8,-1.103448276,0.261218281,502,3.600323469,498,0.005004951,502,0.45934186,502,0.415791978,502
512.68,3714869,502.317126,502.317412,0.286,0.569,C29 H44 N O6,29,44,1,6,0,45,1.551724138,0.206896552,61,2,1,0.569,1.14141E+11,3.25463E-05,395.0801264,0.16,8,-1.034482759,0.24348011,502,3.582703346,498,0.022752534,502,0.477105505,502,0.433554084,502
607.58,3229500,502.338602,502.338541,-0.061,-0.121,C26 H48 N O8,26,48,1,8,0,49,1.884615385,0.307692308,55,-5,1,0.121,1.14141E+11,2.82939E-05,395.0801264,-0.095238095,3,-1.153846154,0.222374703,502,3.561738397,498,0.04386914,502,0.498241222,502,0.454687969,502
301.85,9013056,502.353747,502.353797,0.05,0.1,C30 H48 N O5,30,48,1,5,0,49,1.633333333,0.166666667,63,2,1,0.1,1.14141E+11,7.89642E-05,395.0801264,0.132075472,7,-1.2,0.207135738,502,3.546600848,498,0.059116191,502,0.513502072,503,0.469947496,502
475.91,4523851,502.389924,502.390183,0.259,0.515,C31 H52 N O4,31,52,1,4,0,53,1.709677419,0.129032258,65,2,1,0.515,1.14141E+11,3.96339E-05,395.0801264,0.107142857,6,-1.35483871,0.170790366,502,3.510497358,498,0.095480847,502,0.54989964,503,0.506341909,503
554.09,3275821,503.155614,503.155885,0.271,0.539,C25 H27 O11,25,27,0,11,0,28,1.12,0.44,52,1,0,0.539,1.14141E+11,2.86998E-05,395.0801264,0.333333333,12,-0.24,0.405943356,503,3.750740456,499,0.139266314,503,0.315845067,503,0.272220949,503
540.88,4524081,503.170689,503.171141,0.452,0.898,C29 H27 O8,29,27,0,8,0,28,0.965517241,0.275862069,60,8,0,0.898,1.14141E+11,3.96359E-05,395.0801264,0.48,16,-0.413793103,0.390704391,503,3.735602907,499,0.124019263,503,0.331105917,503,0.287480476,503
489.62,8476727,503.192243,503.192271,0.027,0.055,C26 H31 O10,26,31,0,10,0,32,1.230769231,0.384615385,54,1,0,0.055,1.14141E+11,7.42654E-05,395.0801264,0.285714286,11,-0.461538462,0.369597985,503,3.714636966,499,0.102901658,503,0.352242635,503,0.308615362,503
628.37,7043133,503.213358,503.2134,0.042,0.084,C23 H35 O12,23,35,0,12,0,36,1.565217391,0.52173913,48,-6,0,0.084,1.14141E+11,6.17055E-05,395.0801264,0,6,-0.52173913,0.348492578,503,3.693672016,499,0.081785052,503,0.373378352,503,0.329749247,503
556.92,4233281,503.226083,503.226154,0.071,0.141,C31 H35 O4 S,31,35,0,4,1,36,1.161290323,0.129032258,64,10,1,0.141,1.14141E+11,3.70882E-05,395.0801264,0.392857143,14,-0.838709677,0.335752819,503,3.681017042,499,0.069038534,503,0.386136406,503,0.342506196,503
178.45,30558274,503.228568,503.228656,0.088,0.175,C27 H35 O9,27,35,0,9,0,36,1.333333333,0.333333333,56,1,0,0.175,1.14141E+11,0.000267724,395.0801264,0.244444444,10,-0.666666667,0.333253613,503,3.678534468,499,0.066538001,503,0.388639202,503,0.345008775,503
525.22,9197637,503.239579,503.23989,0.311,0.617,C26 H35 N2 O8,26,35,2,8,0,36,1.384615385,0.307692308,56,2,2,0.617,1.14141E+11,8.05813E-05,395.0801264,0.2,10,-0.538461538,0.322032157,503,3.667387691,499,0.055310591,503,0.399876773,503,0.356245372,503
575.57,6754376,503.24982,503.249786,-0.035,-0.069,C24 H39 O11,24,39,0,11,0,40,1.666666667,0.458333333,50,-6,0,0.069,1.14141E+11,5.91757E-05,395.0801264,-0.027027027,5,-0.75,0.312147207,503,3.657568526,499,0.045420396,503,0.409775919,503,0.36614366,503
45.61,67143760,503.26497,503.265042,0.072,0.143,C28 H39 O8,28,39,0,8,0,40,1.428571429,0.285714286,58,1,0,0.143,1.14141E+11,0.000588253,395.0801264,0.208333333,9,-0.857142857,0.296908242,503,3.642430978,499,0.030173345,503,0.425036769,503,0.381403188,503
421.6,43698256,503.276155,503.276275,0.12,0.238,C27 H39 N2 O7,27,39,2,7,0,40,1.481481481,0.259259259,58,2,2,0.238,1.14141E+11,0.000382844,395.0801264,0.162790698,9,-0.740740741,0.285687785,503,3.631285193,499,0.018946935,503,0.436273341,503,0.392638785,503
298.83,66226264,503.301368,503.301427,0.06,0.118,C29 H43 O7,29,43,0,7,0,44,1.517241379,0.24137931,60,1,0,0.118,1.14141E+11,0.000580214,395.0801264,0.176470588,8,-1.034482759,0.26056387,503,3.60632848,499,0.006190311,503,0.461433337,503,0.4177966,503
377.33,24283234,503.337833,503.337813,-0.02,-0.039,C30 H47 O6,30,47,0,6,0,48,1.6,0.2,62,1,0,0.039,1.14141E+11,0.000212748,395.0801264,0.148148148,7,-1.2,0.224218499,503,3.570224989,499,0.042554967,503,0.497830904,503,0.454191013,503
350.29,3639404,503.374055,503.374198,0.143,0.284,C31 H51 O5,31,51,0,5,0,52,1.677419355,0.161290323,64,1,0,0.284,1.14141E+11,3.18852E-05,395.0801264,0.122807018,6,-1.35483871,0.187874126,503,3.534122492,499,0.078918624,503,0.534227472,504,0.490584426,503
525.09,3856493,503.377172,503.37757,0.397,0.789,C28 H55 O5 S,28,55,0,5,1,56,2,0.178571429,58,-4,1,0.789,1.14141E+11,3.37871E-05,395.0801264,-0.102040816,1,-1.571428571,0.184505892,503,3.530776673,499,0.082288646,503,0.537600544,504,0.493957205,503
478.12,7813474,504.223936,504.223905,-0.03,-0.06,C26 H34 N O9,26,34,1,9,0,35,1.346153846,0.346153846,55,1,1,0.06,1.14141E+11,6.84546E-05,395.0801264,0.219512195,10,-0.538461538,0.339115917,504,3.691012825,500,0.071872815,504,0.384204605,504,0.340487889,504
616.96,3672421,504.234832,504.235139,0.306,0.608,C25 H34 N3 O8,25,34,3,8,0,35,1.4,0.32,55,2,3,0.608,1.14141E+11,3.21744E-05,395.0801264,0.166666667,10,-0.4,0.327894461,504,3.679866048,500,0.060645405,504,0.395442176,504,0.351724486,504
473.79,4539239,504.23862,504.239161,0.542,1.074,C30 H34 N O6,30,34,1,6,0,35,1.166666667,0.2,63,8,1,1.074,1.14141E+11,3.97687E-05,395.0801264,0.384615385,14,-0.666666667,0.323876952,504,3.675875276,500,0.056625764,504,0.399465455,504,0.355747416,504
450.59,10840429,504.260352,504.260291,-0.062,-0.122,C27 H38 N O8,27,38,1,8,0,39,1.444444444,0.296296296,57,1,1,0.122,1.14141E+11,9.4974E-05,395.0801264,0.181818182,9,-0.740740741,0.302770546,504,3.654909334,500,0.035508159,504,0.420602173,504,0.376882302,504
320.99,8302967,504.296603,504.296676,0.073,0.145,C28 H42 N O7,28,42,1,7,0,43,1.535714286,0.25,59,1,1,0.145,1.14141E+11,7.27431E-05,395.0801264,0.14893617,8,-0.928571429,0.266426174,504,3.618806837,500,0.000855498,504,0.45699874,504,0.413275714,504
185.37,4243842,504.333091,504.333062,-0.03,-0.059,C29 H46 N O6,29,46,1,6,0,47,1.620689655,0.206896552,61,1,1,0.059,1.14141E+11,3.71807E-05,395.0801264,0.12,7,-1.103448276,0.230080803,504,3.582703346,500,0.037220154,504,0.493396308,504,0.449670127,504
92.49,6205836,504.369306,504.369447,0.141,0.28,C30 H50 N O5,30,50,1,5,0,51,1.7,0.166666667,63,1,1,0.28,1.14141E+11,5.43699E-05,395.0801264,0.094339623,6,-1.266666667,0.19373643,504,3.546600848,500,0.07358381,504,0.529792875,505,0.48606354,504
563.5,4962933,505.186968,505.186791,-0.177,-0.35,C29 H29 O8,29,29,0,8,0,30,1.034482759,0.275862069,60,7,0,0.35,1.14141E+11,4.34807E-05,395.0801264,0.44,15,-0.482758621,0.377305084,505,3.735602907,501,0.109551644,505,0.34739672,505,0.30359652,505
590.2,12900987,505.207833,505.207921,0.088,0.174,C26 H33 O10,26,33,0,10,0,34,1.307692308,0.384615385,54,0,0,0.174,1.14141E+11,0.000113027,395.0801264,0.238095238,10,-0.538461538,0.356198678,505,3.714636966,501,0.088434039,505,0.368533437,505,0.324731406,505
612.06,5329532,505.211398,505.211292,-0.106,-0.209,C23 H37 O10 S,23,37,0,10,1,38,1.652173913,0.434782609,48,-5,1,0.209,1.14141E+11,4.66925E-05,395.0801264,-0.058823529,5,-0.695652174,0.352831442,505,3.711292139,501,0.085065016,505,0.371905509,505,0.328103185,505
521.78,8282751,505.223229,505.223177,-0.052,-0.103,C30 H33 O7,30,33,0,7,0,34,1.133333333,0.233333333,62,7,0,0.103,1.14141E+11,7.25659E-05,395.0801264,0.396226415,14,-0.666666667,0.340959713,505,3.699499417,501,0.073186988,505,0.383794287,505,0.339990933,505
554.65,3811968,505.226015,505.226548,0.533,1.055,C27 H37 O7 S,27,37,0,7,1,38,1.407407407,0.259259259,56,2,1,1.055,1.14141E+11,3.3397E-05,395.0801264,0.2,9,-0.814814815,0.337592477,505,3.69615459,501,0.069817965,505,0.387166359,505,0.343362712,505
249.91,38079108,505.244217,505.244306,0.09,0.177,C27 H37 O9,27,37,0,9,0,38,1.407407407,0.333333333,56,0,0,0.177,1.14141E+11,0.000333615,395.0801264,0.2,9,-0.740740741,0.319854306,505,3.678534468,501,0.052070382,505,0.404930004,505,0.361124818,505
423.32,31869576,505.25545,505.25554,0.09,0.178,C26 H37 N2 O8,26,37,2,8,0,38,1.461538462,0.307692308,56,1,2,0.178,1.14141E+11,0.000279212,395.0801264,0.15,9,-0.615384615,0.30863285,505,3.667387691,501,0.040842972,505,0.416167576,505,0.372361416,505
540.45,5227147,505.265491,505.265436,-0.055,-0.108,C24 H41 O11,24,41,0,11,0,42,1.75,0.458333333,50,-7,0,0.108,1.14141E+11,4.57955E-05,395.0801264,-0.081081081,4,-0.833333333,0.2987479,505,3.657568526,501,0.030952777,505,0.426066722,505,0.382259704,505
72.58,61278864,505.280665,505.280692,0.027,0.054,C28 H41 O8,28,41,0,8,0,42,1.5,0.285714286,58,0,0,0.054,1.14141E+11,0.00053687,395.0801264,0.166666667,8,-0.928571429,0.283508935,505,3.642430978,501,0.015705726,505,0.441327572,505,0.397519231,505
636.68,3887766,505.302144,505.301821,-0.322,-0.638,C25 H45 O10,25,45,0,10,0,46,1.84,0.4,52,-7,0,0.638,1.14141E+11,3.40611E-05,395.0801264,-0.1,3,-1.04,0.262403527,505,3.621466028,501,0.00541088,505,0.462463289,505,0.418653116,505
187.64,46992024,505.317093,505.317077,-0.015,-0.03,C29 H45 O7,29,45,0,7,0,46,1.586206897,0.24137931,60,0,0,0.03,1.14141E+11,0.000411701,395.0801264,0.137254902,7,-1.103448276,0.247164562,505,3.60632848,501,0.02065793,505,0.477724139,505,0.433912644,505
464.53,21719716,505.353439,505.353463,0.024,0.047,C30 H49 O6,30,49,0,6,0,50,1.666666667,0.2,62,0,0,0.047,1.14141E+11,0.000190288,395.0801264,0.111111111,6,-1.266666667,0.210819191,505,3.570224989,501,0.057022586,505,0.514121707,506,0.470307057,505
468.24,6150821,505.356637,505.356834,0.197,0.391,C27 H53 O6 S,27,53,0,6,1,54,2,0.222222222,56,-5,1,0.391,1.14141E+11,5.38879E-05,395.0801264,-0.130434783,1,-1.481481481,0.207451955,505,3.566880163,501,0.060391609,505,0.517493778,506,0.473678836,505
-1000,5591727,505.393207,505.39322,0.012,0.025,C28 H57 O5 S,28,57,0,5,1,58,2.071428571,0.178571429,58,-5,1,0.025,1.14141E+11,4.89896E-05,395.0801264,-0.142857143,0,-1.642857143,0.171106584,505,3.530776673,501,0.096756265,505,0.553891346,506,0.510073249,506
536.98,5139337,506.169991,506.170156,0.164,0.324,C21 H32 N O11 S,21,32,1,11,1,33,1.571428571,0.523809524,45,-5,2,0.324,1.14141E+11,4.50262E-05,395.0801264,-0.111111111,6,-0.285714286,0.395038118,506,3.759872994,502,0.126763486,506,0.331074345,506,0.287188886,506
584.51,4916114,506.203018,506.20317,0.152,0.3,C25 H32 N O10,25,32,1,10,0,33,1.32,0.4,53,0,1,0.3,1.14141E+11,4.30705E-05,395.0801264,0.210526316,10,-0.4,0.362060982,506,3.727115323,502,0.093768852,506,0.36409884,506,0.32021052,506
526.27,3295126,506.218458,506.218426,-0.032,-0.063,C29 H32 N O7,29,32,1,7,0,33,1.137931034,0.24137931,61,7,1,0.063,1.14141E+11,2.88689E-05,395.0801264,0.387755102,14,-0.551724138,0.346822017,506,3.711977774,502,0.078521801,506,0.37935969,506,0.335470047,506
395.45,9964444,506.239587,506.239555,-0.032,-0.063,C26 H36 N O9,26,36,1,9,0,37,1.423076923,0.346153846,55,0,1,0.063,1.14141E+11,8.72994E-05,395.0801264,0.170731707,9,-0.615384615,0.32571661,506,3.691012825,502,0.057405195,506,0.400495407,506,0.356603932,506
598.58,5362596,506.266223,506.266045,-0.178,-0.351,C29 H36 N3 O5,29,36,3,5,0,37,1.275862069,0.172413793,63,8,3,0.351,1.14141E+11,4.69822E-05,395.0801264,0.319148936,13,-0.620689655,0.299256189,506,3.664728499,502,0.030930734,506,0.426993829,506,0.383100057,506
499.58,9513894,506.275883,506.275941,0.058,0.114,C27 H40 N O8,27,40,1,8,0,41,1.518518519,0.296296296,57,0,1,0.114,1.14141E+11,8.33521E-05,395.0801264,0.136363636,8,-0.814814815,0.289371239,506,3.654909334,502,0.021040539,506,0.436892975,506,0.392998345,506
574.14,3214251,506.291031,506.291197,0.166,0.327,C31 H40 N O5,31,40,1,5,0,41,1.322580645,0.161290323,65,7,1,0.327,1.14141E+11,2.81604E-05,395.0801264,0.309090909,12,-0.903225806,0.274132274,506,3.639771786,502,0.005793488,506,0.452153825,506,0.408257873,506
648.43,6101937,506.311961,506.312326,0.365,0.721,C28 H44 N O7,28,44,1,7,0,45,1.607142857,0.25,59,0,1,0.721,1.14141E+11,5.34596E-05,395.0801264,0.106382979,7,-1,0.253026866,506,3.618806837,502,0.015323117,506,0.473289542,506,0.429391758,506
553.54,4091036,507.166106,507.166056,-0.05,-0.099,C28 H27 O9,28,27,0,9,0,28,1,0.321428571,58,6,0,0.099,1.14141E+11,3.58419E-05,395.0801264,0.446808511,15,-0.357142857,0.400250149,507,3.771705405,503,0.131447681,507,0.327290955,507,0.283319151,507
