mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
134.28,18801534,379.21268,379.212612,-0.068,-0.179,C21 H31 O6,21,31,0,6,0,32,1.523809524,0.285714286,44,0,0,0.179,64085543474,0.000293382,373.6465182,0.166666667,6,-0.952380952,0.21082019,379,2.731687545,376,0.009834172,379,0.333168823,379,0.30029071,379
607.85,6120321,379.216031,379.215984,-0.047,-0.125,C18 H35 O6 S,18,35,0,6,1,36,2,0.333333333,38,-5,1,0.125,64085543474,9.55024E-05,373.6465182,-0.214285714,1,-1.222222222,0.207451955,379,2.728341726,376,0.00646415,379,0.336541895,379,0.30366349,379
671.39,4075399,379.223893,379.223846,-0.047,-0.125,C20 H31 N2 O5,20,31,2,5,0,32,1.6,0.25,44,1,2,0.125,64085543474,6.35931E-05,373.6465182,0.096774194,6,-0.8,0.199598734,379,2.720540768,376,0.001393238,379,0.344406394,379,0.311527308,379
659.42,3310473,379.227953,379.227868,-0.084,-0.222,C25 H31 O3,25,31,0,3,0,32,1.28,0.12,52,7,0,0.222,64085543474,5.16571E-05,373.6465182,0.361702128,10,-1.04,0.195581225,379,2.716549996,376,0.005412878,379,0.348429673,379,0.315550238,379
203.12,21963672,379.249016,379.248998,-0.018,-0.047,C22 H35 O5,22,35,0,5,0,36,1.636363636,0.227272727,46,0,0,0.047,64085543474,0.000342724,373.6465182,0.128205128,5,-1.181818182,0.174474819,379,2.695584055,376,0.026530484,379,0.36956639,379,0.336685123,379
412.42,10097584,379.285444,379.285383,-0.061,-0.16,C23 H39 O4,23,39,0,4,0,40,1.739130435,0.173913043,48,0,0,0.16,64085543474,0.000157564,373.6465182,0.095238095,4,-1.391304348,0.138130447,379,2.659481557,376,0.06289414,379,0.405962958,379,0.373078536,379
-1000,3357641,379.321908,379.321769,-0.139,-0.368,C24 H43 O3,24,43,0,3,0,44,1.833333333,0.125,50,0,0,0.368,64085543474,5.23931E-05,373.6465182,0.066666667,3,-1.583333333,0.101785076,379,2.623378067,376,0.099258796,379,0.442360525,379,0.409472949,379
394.59,5592561,380.135121,380.13509,-0.031,-0.082,C18 H22 N O8,18,22,1,8,0,23,1.277777778,0.444444444,39,0,1,0.082,64085543474,8.72671E-05,373.6465182,0.230769231,8,-0.222222222,0.289372237,380,2.81637189,377,0.087897298,380,0.255940091,380,0.222981999,380
628.28,11216379,380.150335,380.150346,0.011,0.03,C22 H22 N O5,22,22,1,5,0,23,1.045454545,0.227272727,47,7,1,0.03,64085543474,0.000175022,373.6465182,0.459459459,12,-0.454545455,0.274133272,380,2.801234341,377,0.072650247,380,0.271200941,380,0.238241526,380
511.99,5815814,380.164978,380.164951,-0.027,-0.071,C18 H26 N3 O4 S,18,26,3,4,1,27,1.5,0.222222222,41,3,4,0.071,64085543474,9.07508E-05,373.6465182,0.083333333,7,-0.444444444,0.259544581,380,2.786742738,377,0.058053815,380,0.285810584,380,0.252849903,380
452.4,20596234,380.171515,380.171476,-0.039,-0.102,C19 H26 N O7,19,26,1,7,0,27,1.421052632,0.368421053,41,0,1,0.102,64085543474,0.000321387,373.6465182,0.172413793,7,-0.526315789,0.253026866,380,2.7802684,377,0.051532642,380,0.292337659,380,0.259376412,380
677.31,3683852,380.174855,380.174847,-0.008,-0.022,C16 H30 N O7 S,16,30,1,7,1,31,1.9375,0.4375,35,-5,2,0.022,64085543474,5.74834E-05,373.6465182,-0.333333333,2,-0.75,0.24965963,380,2.776923573,377,0.04816362,380,0.29570973,380,0.262748191,380
146.99,36890128,380.182761,380.182709,-0.051,-0.135,C18 H26 N3 O6,18,26,3,6,0,27,1.5,0.333333333,41,1,3,0.135,64085543474,0.000575639,373.6465182,0.083333333,7,-0.333333333,0.241806409,380,2.769122616,377,0.040306231,380,0.30357423,380,0.270612009,380
255.59,38938132,380.186816,380.186732,-0.084,-0.221,C23 H26 N O4,23,26,1,4,0,27,1.173913043,0.173913043,49,7,1,0.221,64085543474,0.000607596,373.6465182,0.4,11,-0.695652174,0.237787901,380,2.765130851,377,0.036285591,380,0.307598509,380,0.274635939,380
560.06,4652579,380.207891,380.207861,-0.029,-0.078,C20 H30 N O6,20,30,1,6,0,31,1.55,0.3,43,0,1,0.078,64085543474,7.25995E-05,373.6465182,0.125,6,-0.8,0.216682494,380,2.744165902,377,0.015168986,380,0.328734226,380,0.295769824,380
115.69,23037484,380.223152,380.223117,-0.035,-0.091,C24 H30 N O3,24,30,1,3,0,31,1.291666667,0.125,51,7,1,0.091,64085543474,0.00035948,373.6465182,0.348837209,10,-0.916666667,0.201443529,380,2.729028353,377,7.80653E-05,380,0.343995076,380,0.311029352,380
507.66,2798164,380.280894,380.280632,-0.262,-0.688,C22 H38 N O4,22,38,1,4,0,39,1.772727273,0.181818182,47,0,1,0.688,64085543474,4.3663E-05,373.6465182,0.052631579,4,-1.272727273,0.143992751,380,2.671959914,377,0.057559327,380,0.401528361,380,0.36855765,380
-1000,2756734,381.097938,381.097976,0.039,0.102,C21 H17 O7,21,17,0,7,0,18,0.857142857,0.333333333,44,6,0,0.102,64085543474,4.30165E-05,373.6465182,0.542857143,13,-0.19047619,0.327561405,381,2.860961973,378,0.125576127,381,0.219132205,381,0.18609063,381
468.85,3496079,381.122305,381.122477,0.172,0.45,C15 H25 O9 S,15,25,0,9,1,26,1.733333333,0.6,32,-6,1,0.45,64085543474,5.45533E-05,373.6465182,-0.263157895,3,-0.4,0.303087763,381,2.836651204,378,0.101089499,381,0.243640995,381,0.210597295,381
715.01,4126871,381.134397,381.134362,-0.035,-0.092,C22 H21 O6,22,21,0,6,0,22,1,0.272727273,46,6,0,0.092,64085543474,6.43963E-05,373.6465182,0.473684211,12,-0.454545455,0.291216034,381,2.824858482,378,0.089211471,381,0.255529773,381,0.222485043,381
687.49,8990885,381.155547,381.155491,-0.056,-0.146,C19 H25 O8,19,25,0,8,0,26,1.368421053,0.421052632,40,-1,0,0.146,64085543474,0.000140295,373.6465182,0.2,7,-0.526315789,0.270110626,381,2.803893533,378,0.068094865,381,0.27666549,381,0.243618928,381
596.39,7631016,381.158853,381.158863,0.01,0.026,C16 H29 O8 S,16,29,0,8,1,30,1.875,0.5,34,-6,1,0.026,64085543474,0.000119075,373.6465182,-0.272727273,2,-0.75,0.266742392,381,2.800547714,378,0.064724843,381,0.280038562,381,0.246991708,381
358.13,21702830,381.166804,381.166725,-0.079,-0.208,C18 H25 N2 O7,18,25,2,7,0,26,1.444444444,0.388888889,40,0,2,0.208,64085543474,0.000338654,373.6465182,0.12,7,-0.333333333,0.25888917,381,2.792746757,378,0.056867455,381,0.287903062,381,0.254855526,381
654.59,7303344,381.170837,381.170747,-0.089,-0.234,C23 H25 O5,23,25,0,5,0,26,1.130434783,0.217391304,48,6,0,0.234,64085543474,0.000113962,373.6465182,0.414634146,11,-0.695652174,0.254871661,381,2.788755984,378,0.052847815,381,0.29192634,381,0.258878456,381
586.11,6752434,381.17387,381.174119,0.249,0.652,C20 H29 O5 S,20,29,0,5,1,30,1.5,0.25,42,1,1,0.652,64085543474,0.000105366,373.6465182,0.151515152,6,-0.9,0.251503427,381,2.785410165,378,0.049477793,381,0.295299412,381,0.262251235,381
607.86,6082744,381.181998,381.181981,-0.017,-0.046,C22 H25 N2 O4,22,25,2,4,0,26,1.181818182,0.181818182,48,7,2,0.046,64085543474,9.4916E-05,373.6465182,0.388888889,11,-0.545454545,0.243650205,381,2.777609208,378,0.041620404,381,0.303163912,381,0.270115053,381
540.91,11933886,381.191872,381.191877,0.005,0.012,C20 H29 O7,20,29,0,7,0,30,1.5,0.35,42,-1,0,0.012,64085543474,0.000186218,373.6465182,0.151515152,6,-0.8,0.233765255,381,2.767790043,378,0.031730209,381,0.313063058,381,0.280013341,381
508.39,21063878,381.203143,381.20311,-0.033,-0.086,C19 H29 N2 O6,19,29,2,6,0,30,1.578947368,0.315789474,42,0,2,0.086,64085543474,0.000328684,373.6465182,0.071428571,6,-0.631578947,0.222544798,381,2.756644259,378,0.020503799,381,0.324299629,381,0.291248938,381
237.99,7639241,381.207231,381.207133,-0.098,-0.258,C24 H29 O4,24,29,0,4,0,30,1.25,0.166666667,50,6,0,0.258,64085543474,0.000119204,373.6465182,0.363636364,10,-0.916666667,0.21852629,381,2.752652494,378,0.016483159,381,0.328323908,381,0.295272869,381
99.47,16763095,381.228329,381.228262,-0.067,-0.175,C21 H33 O6,21,33,0,6,0,34,1.619047619,0.285714286,44,-1,0,0.175,64085543474,0.000261574,373.6465182,0.111111111,5,-1.047619048,0.197420883,381,2.731687545,378,0.004633447,381,0.349459625,381,0.316406754,381
334.76,22939866,381.231679,381.231634,-0.045,-0.119,C18 H37 O6 S,18,37,0,6,1,38,2.111111111,0.333333333,38,-6,1,0.119,64085543474,0.000357957,373.6465182,-0.285714286,0,-1.333333333,0.194052648,381,2.728341726,378,0.008003469,381,0.352832697,381,0.319779534,381
603.78,5065953,381.243528,381.243519,-0.009,-0.024,C25 H33 O3,25,33,0,3,0,34,1.36,0.12,52,6,0,0.024,64085543474,7.90499E-05,373.6465182,0.319148936,9,-1.12,0.182180919,381,2.716549004,378,0.019881497,381,0.364721476,381,0.331667282,381
426.56,9124067,381.246895,381.24689,-0.005,-0.014,C22 H37 O3 S,22,37,0,3,1,38,1.727272727,0.136363636,46,1,1,0.014,64085543474,0.000142373,373.6465182,0.076923077,4,-1.363636364,0.178813683,381,2.713204177,378,0.02325052,381,0.368093547,381,0.335039061,381
14.89,17819888,381.26466,381.264648,-0.013,-0.033,C22 H37 O5,22,37,0,5,0,38,1.727272727,0.227272727,46,-1,0,0.033,64085543474,0.000278064,373.6465182,0.076923077,4,-1.272727273,0.161075512,381,2.695584055,378,0.040998103,381,0.385857193,381,0.352801167,381
675.33,2967802,381.279959,381.279904,-0.055,-0.145,C26 H37 O2,26,37,0,2,0,38,1.461538462,0.076923077,54,6,0,0.145,64085543474,4.631E-05,373.6465182,0.28,8,-1.307692308,0.145836547,381,2.680446506,378,0.056245154,381,0.401118043,381,0.368060694,381
-1000,10287368,381.301069,381.301033,-0.036,-0.093,C23 H41 O4,23,41,0,4,0,42,1.826086957,0.173913043,48,-1,0,0.093,64085543474,0.000160526,373.6465182,0.047619048,3,-1.47826087,0.12473114,381,2.659481557,378,0.07736176,381,0.42225376,381,0.38919458,381
-1000,5425441,381.337304,381.337419,0.115,0.301,C24 H45 O3,24,45,0,3,0,46,1.916666667,0.125,50,-1,0,0.301,64085543474,8.46594E-05,373.6465182,0.022222222,2,-1.666666667,0.088385769,381,2.623378067,378,0.113726416,381,0.458651328,381,0.425588992,381
-1000,3572025,381.373756,381.373804,0.048,0.126,C25 H49 O2,25,49,0,2,0,50,2,0.08,52,-1,0,0.126,64085543474,5.57384E-05,373.6465182,0,1,-1.84,0.052041397,381,2.587275569,378,0.150090072,381,0.495047895,381,0.461982405,381
583.79,8670024,382.150839,382.15074,-0.099,-0.258,C18 H24 N O8,18,24,1,8,0,25,1.388888889,0.444444444,39,-1,1,0.258,64085543474,0.000135288,373.6465182,0.153846154,7,-0.333333333,0.27597293,382,2.81637189,379,0.073429679,382,0.272230893,382,0.239098042,382
650.33,6953808,382.162153,382.161974,-0.179,-0.469,C17 H24 N3 O7,17,24,3,7,0,25,1.470588235,0.411764706,39,0,3,0.469,64085543474,0.000108508,373.6465182,0.047619048,7,-0.117647059,0.264751474,382,2.805225113,379,0.062202269,382,0.283468465,382,0.25033464,382
716.62,7213907,382.166048,382.165996,-0.052,-0.136,C22 H24 N O5,22,24,1,5,0,25,1.136363636,0.227272727,47,6,1,0.136,64085543474,0.000112567,373.6465182,0.405405405,11,-0.545454545,0.260733965,382,2.801234341,379,0.058182628,382,0.287491743,382,0.25435757,382
577.13,9747297,382.187166,382.187126,-0.04,-0.105,C19 H28 N O7,19,28,1,7,0,29,1.526315789,0.368421053,41,-1,1,0.105,64085543474,0.000152098,373.6465182,0.103448276,6,-0.631578947,0.239627559,382,2.7802684,379,0.037065023,382,0.308628461,382,0.275492455,382
428.49,19344236,382.202418,382.202382,-0.036,-0.094,C23 H28 N O4,23,28,1,4,0,29,1.260869565,0.173913043,49,6,1,0.094,64085543474,0.00030185,373.6465182,0.35,10,-0.782608696,0.224388594,382,2.765130851,379,0.021817972,382,0.323889311,382,0.290751983,382
387.57,3831698,382.259847,382.259897,0.05,0.131,C21 H36 N O5,21,36,1,5,0,37,1.761904762,0.238095238,45,-1,1,0.131,64085543474,5.97904E-05,373.6465182,0.028571429,4,-1.142857143,0.166937816,382,2.708062412,379,0.03566329,382,0.381422596,382,0.348280281,382
342.5,29765094,383.137991,383.138127,0.136,0.356,C15 H27 O9 S,15,27,0,9,1,28,1.866666667,0.6,32,-7,1,0.356,64085543474,0.000464459,373.6465182,-0.368421053,2,-0.533333333,0.289688455,383,2.836651204,380,0.08662188,383,0.259931797,383,0.226713339,383
702.88,7599598,383.150074,383.150012,-0.062,-0.162,C22 H23 O6,22,23,0,6,0,24,1.090909091,0.272727273,46,5,0,0.162,64085543474,0.000118585,373.6465182,0.421052632,11,-0.545454545,0.277816726,383,2.824858482,380,0.074743852,383,0.271820575,383,0.238601087,383
576.5,13307381,383.161363,383.161245,-0.117,-0.306,C21 H23 N2 O5,21,23,2,5,0,24,1.142857143,0.238095238,46,6,2,0.306,64085543474,0.00020765,373.6465182,0.393939394,11,-0.380952381,0.266596269,383,2.813712698,380,0.063517441,383,0.283057147,383,0.249836684,383
545.67,13245948,383.171148,383.171141,-0.007,-0.017,C19 H27 O8,19,27,0,8,0,28,1.473684211,0.421052632,40,-2,0,0.017,64085543474,0.000206692,373.6465182,0.133333333,6,-0.631578947,0.256711319,383,2.803893533,380,0.053627246,383,0.292956293,383,0.259734972,383
665.34,9805310,383.174353,383.174513,0.159,0.416,C16 H31 O8 S,16,31,0,8,1,32,2,0.5,34,-7,1,0.416,64085543474,0.000153003,373.6465182,-0.363636364,1,-0.875,0.253343084,383,2.800547714,380,0.050257224,383,0.296329365,383,0.263107752,383
374.94,45329924,383.182403,383.182375,-0.028,-0.073,C18 H27 N2 O7,18,27,2,7,0,28,1.555555556,0.388888889,40,-1,2,0.073,64085543474,0.000707335,373.6465182,0.04,6,-0.444444444,0.245489863,383,2.792746757,380,0.042399836,383,0.304193864,383,0.270971569,383
562.16,11968006,383.186463,383.186398,-0.065,-0.17,C23 H27 O5,23,27,0,5,0,28,1.217391304,0.217391304,48,5,0,0.17,64085543474,0.00018675,373.6465182,0.365853659,10,-0.782608696,0.241471355,383,2.788754992,380,0.038379196,383,0.308218143,383,0.2749955,383
480.11,6788616,383.189721,383.189769,0.048,0.126,C20 H31 O5 S,20,31,0,5,1,32,1.6,0.25,42,0,1,0.126,64085543474,0.000105931,373.6465182,0.090909091,5,-1,0.238104119,383,2.785410165,380,0.035010173,383,0.311590215,383,0.278367279,383
604.15,6202890,383.192345,383.192271,-0.074,-0.194,C16 H31 O10,16,31,0,10,0,32,2,0.625,34,-9,0,0.194,64085543474,9.67908E-05,373.6465182,-0.363636364,1,-0.75,0.235604913,383,2.782927592,380,0.032509641,383,0.31409301,383,0.280869857,383
441.93,17001998,383.19769,383.197631,-0.059,-0.155,C22 H27 N2 O4,22,27,2,4,0,28,1.272727273,0.181818182,48,6,2,0.155,64085543474,0.000265302,373.6465182,0.333333333,10,-0.636363636,0.230250898,383,2.777609208,380,0.027152785,383,0.319454714,383,0.286231097,383
329.9,14396948,383.207588,383.207527,-0.061,-0.16,C20 H31 O7,20,31,0,7,0,32,1.6,0.35,42,-2,0,0.16,64085543474,0.000224652,373.6465182,0.090909091,5,-0.9,0.220365948,383,2.767790043,380,0.01726259,383,0.32935386,383,0.296129385,383
610.12,2724375,383.210991,383.210898,-0.092,-0.241,C17 H35 O7 S,17,35,0,7,1,36,2.117647059,0.411764706,36,-7,1,0.241,64085543474,4.25115E-05,373.6465182,-0.36,0,-1.176470588,0.216998712,383,2.764445216,380,0.013893567,383,0.332725932,383,0.299501164,383
387.66,12762655,383.222844,383.222783,-0.06,-0.158,C24 H31 O4,24,31,0,4,0,32,1.333333333,0.166666667,50,5,0,0.158,64085543474,0.00019915,373.6465182,0.318181818,9,-1,0.205126983,383,2.752652494,380,0.002015539,383,0.34461471,383,0.311388912,383
112.6,16076333,383.243949,383.243912,-0.037,-0.096,C21 H35 O6,21,35,0,6,0,36,1.714285714,0.285714286,44,-2,0,0.096,64085543474,0.000250857,373.6465182,0.055555556,4,-1.142857143,0.184021576,383,2.731687545,380,0.019101067,383,0.365750428,383,0.332522797,383
604.51,6331960,383.259282,383.259169,-0.113,-0.295,C25 H35 O3,25,35,0,3,0,36,1.44,0.12,52,5,0,0.295,64085543474,9.88048E-05,373.6465182,0.276595745,8,-1.2,0.168781612,383,2.716549004,380,0.034349117,383,0.381012278,383,0.347783325,383
23.19,22859334,383.280347,383.280298,-0.049,-0.128,C22 H39 O5,22,39,0,5,0,40,1.818181818,0.227272727,46,-2,0,0.128,64085543474,0.0003567,373.6465182,0.025641026,3,-1.363636364,0.147676205,383,2.695584055,380,0.055465722,383,0.402147995,383,0.36891721,383
22.14,18894430,383.316722,383.316683,-0.038,-0.1,C23 H43 O4,23,43,0,4,0,44,1.913043478,0.173913043,48,-2,0,0.1,64085543474,0.000294831,373.6465182,0,2,-1.565217391,0.111331833,383,2.659481557,380,0.091829379,383,0.438544562,383,0.405310623,383
-1000,9571959,383.353126,383.353069,-0.057,-0.15,C24 H47 O3,24,47,0,3,0,48,2,0.125,50,-2,0,0.15,64085543474,0.000149362,373.6465182,-0.022222222,1,-1.75,0.074986462,383,2.623378067,380,0.128194035,383,0.47494213,383,0.441705036,383
745.18,3354757,384.130129,384.130005,-0.124,-0.324,C17 H22 N O9,17,22,1,9,0,23,1.352941176,0.529411765,37,-2,1,0.324,64085543474,5.23481E-05,373.6465182,0.130434783,7,-0.117647059,0.298917995,384,2.852474388,381,0.095325716,384,0.252125129,384,0.218820673,384
372.5,17596574,384.166425,384.16639,-0.035,-0.09,C18 H26 N O8,18,26,1,8,0,27,1.5,0.444444444,39,-2,1,0.09,64085543474,0.000274579,373.6465182,0.076923077,6,-0.444444444,0.262573623,384,2.81637189,381,0.058962059,384,0.288521696,384,0.255214086,384
265.56,54849696,384.169595,384.169762,0.167,0.434,C15 H30 N O8 S,15,30,1,8,1,31,2.066666667,0.533333333,33,-7,2,0.434,64085543474,0.000855883,373.6465182,-0.555555556,1,-0.666666667,0.259205388,384,2.813026071,381,0.055592037,384,0.291894768,384,0.258586866,384
433.7,34222244,384.177665,384.177624,-0.041,-0.107,C17 H26 N3 O7,17,26,3,7,0,27,1.588235294,0.411764706,39,-1,3,0.107,64085543474,0.000534009,373.6465182,-0.047619048,6,-0.235294118,0.251352167,384,2.805225113,381,0.047734649,384,0.299759267,384,0.266450683,384
139.85,74199208,384.184811,384.185018,0.207,0.538,C19 H30 N O5 S,19,30,1,5,1,31,1.631578947,0.263157895,41,0,2,0.538,64085543474,0.001157815,373.6465182,0.034482759,5,-0.842105263,0.243966423,384,2.797888522,381,0.040344986,384,0.307155618,384,0.273846393,384
492.83,11751616,384.218102,384.218032,-0.07,-0.182,C23 H30 N O4,23,30,1,4,0,31,1.347826087,0.173913043,49,5,1,0.182,64085543474,0.000183374,373.6465182,0.3,9,-0.869565217,0.210989287,384,2.765130851,381,0.007350352,384,0.340180113,384,0.306868026,384
622.71,3260616,384.229282,384.229265,-0.016,-0.043,C22 H30 N3 O3,22,30,3,3,0,31,1.409090909,0.136363636,49,6,3,0.043,64085543474,5.08791E-05,373.6465182,0.257142857,9,-0.727272727,0.19976883,384,2.753985067,381,0.003876058,384,0.351416685,384,0.318103623,384
568.61,2690279,384.2758,384.275547,-0.253,-0.657,C21 H38 N O5,21,38,1,5,0,39,1.857142857,0.238095238,45,-2,1,0.657,64085543474,4.19795E-05,373.6465182,-0.028571429,3,-1.238095238,0.153538509,384,2.708062412,381,0.050130909,384,0.397713398,384,0.364396324,384
-1000,9011955,385.050002,385.049981,-0.021,-0.055,C18 H13 N2 O6 S,18,13,2,6,1,14,0.777777778,0.333333333,40,7,3,0.055,64085543474,0.000140624,373.6465182,0.583333333,13,0.333333333,0.379969249,385,2.939641307,382,0.175889374,385,0.172393601,385,0.139009383,385
-1000,2787088,385.092699,385.092891,0.192,0.498,C20 H17 O8,20,17,0,8,0,18,0.9,0.4,42,4,0,0.498,64085543474,4.34901E-05,373.6465182,0.5,12,-0.1,0.337107162,385,2.897064471,382,0.133004545,385,0.215317243,385,0.181929305,385
572.94,4393769,385.129269,385.129277,0.007,0.019,C21 H21 O7,21,21,0,7,0,22,1.047619048,0.333333333,44,4,0,0.019,64085543474,6.8561E-05,373.6465182,0.428571429,11,-0.380952381,0.300761791,385,2.86096098,382,0.096639889,385,0.251714811,385,0.218323718,385
637.11,10257197,385.135033,385.13515,0.117,0.304,C14 H25 O12,14,25,0,12,0,26,1.857142857,0.857142857,30,-10,0,0.304,64085543474,0.000160055,373.6465182,-0.5,2,-0.142857143,0.294895349,385,2.85513358,382,0.090770334,385,0.257589678,385,0.224198075,385
105.5,376189760,385.153622,385.153777,0.155,0.404,C15 H29 O9 S,15,29,0,9,1,30,2,0.6,32,-8,1,0.404,64085543474,0.005870119,373.6465182,-0.473684211,1,-0.666666667,0.276289148,385,2.836651204,382,0.072154261,385,0.276222599,385,0.242829382,385
619.85,9679681,385.16569,385.165662,-0.028,-0.072,C22 H25 O6,22,25,0,6,0,26,1.181818182,0.272727273,46,4,0,0.072,64085543474,0.000151043,373.6465182,0.368421053,10,-0.636363636,0.264417419,385,2.824858482,382,0.060276232,385,0.288111378,385,0.25471713,385
534.06,10521417,385.17699,385.176895,-0.095,-0.246,C21 H25 N2 O5,21,25,2,5,0,26,1.238095238,0.238095238,46,5,2,0.246,64085543474,0.000164178,373.6465182,0.333333333,10,-0.476190476,0.253196962,385,2.813712698,382,0.049049822,385,0.299347949,385,0.265952727,385
657.11,4161360,385.186605,385.186791,0.186,0.483,C19 H29 O8,19,29,0,8,0,30,1.578947368,0.421052632,40,-3,0,0.483,64085543474,6.49345E-05,373.6465182,0.066666667,5,-0.736842105,0.243312012,385,2.803893533,382,0.039159627,385,0.309247095,385,0.275851015,385
504.04,16757594,385.202084,385.202048,-0.037,-0.095,C23 H29 O5,23,29,0,5,0,30,1.304347826,0.217391304,48,4,0,0.095,64085543474,0.000261488,373.6465182,0.317073171,9,-0.869565217,0.228072048,385,2.788754992,382,0.023911576,385,0.324508945,385,0.291111543,385
573.38,5511010,385.213401,385.213281,-0.12,-0.312,C22 H29 N2 O4,22,29,2,4,0,30,1.363636364,0.181818182,48,5,2,0.312,64085543474,8.59946E-05,373.6465182,0.277777778,9,-0.727272727,0.216851591,385,2.777609208,382,0.012685166,385,0.335745517,385,0.30234714,385
480.72,9991016,385.223152,385.223177,0.025,0.066,C20 H33 O7,20,33,0,7,0,34,1.7,0.35,42,-3,0,0.066,64085543474,0.000155901,373.6465182,0.03030303,4,-1,0.206966641,385,2.767790043,382,0.002794971,385,0.345644663,385,0.312245428,385
294.87,14189426,385.238502,385.238433,-0.069,-0.179,C24 H33 O4,24,33,0,4,0,34,1.416666667,0.166666667,50,4,0,0.179,64085543474,0.000221414,373.6465182,0.272727273,8,-1.083333333,0.191727676,385,2.752652494,382,0.01245208,385,0.360905513,385,0.327504956,385
80.99,17191808,385.259579,385.259562,-0.017,-0.044,C21 H37 O6,21,37,0,6,0,38,1.80952381,0.285714286,44,-3,0,0.044,64085543474,0.000268263,373.6465182,0,3,-1.238095238,0.170622269,385,2.731687545,382,0.033568686,385,0.38204123,385,0.348638841,385
537.15,5000075,385.274951,385.274819,-0.132,-0.342,C25 H37 O3,25,37,0,3,0,38,1.52,0.12,52,4,0,0.342,64085543474,7.80219E-05,373.6465182,0.234042553,7,-1.28,0.155382305,385,2.716549004,382,0.048816736,385,0.39730308,385,0.363899369,385
-1000,11973529,385.295988,385.295948,-0.04,-0.104,C22 H41 O5,22,41,0,5,0,42,1.909090909,0.227272727,46,-3,0,0.104,64085543474,0.000186837,373.6465182,-0.025641026,2,-1.454545455,0.134276898,385,2.695584055,382,0.069933342,385,0.418438798,385,0.385033254,385
418.72,3305394,385.332476,385.332334,-0.143,-0.371,C23 H45 O4,23,45,0,4,0,46,2,0.173913043,48,-3,0,0.371,64085543474,5.15778E-05,373.6465182,-0.047619048,1,-1.652173913,0.097931527,385,2.659480565,382,0.106297998,385,0.454836365,385,0.421427667,385
299.06,16455142,386.166681,386.166784,0.103,0.268,C14 H28 N O11,14,28,1,11,0,29,2.071428571,0.785714286,31,-10,1,0.268,64085543474,0.000256768,373.6465182,-0.733333333,1,-0.285714286,0.264413281,386,2.831509439,383,0.059741491,386,0.289551648,386,0.256070602,386
236.11,31389168,386.181982,386.18204,0.058,0.151,C18 H28 N O8,18,28,1,8,0,29,1.611111111,0.444444444,39,-3,1,0.151,64085543474,0.000489801,373.6465182,0,5,-0.555555556,0.249174316,386,2.81637189,383,0.04449444,386,0.304812498,386,0.27133013,386
186.48,76133888,386.200507,386.200668,0.16,0.415,C19 H32 N O5 S,19,32,1,5,1,33,1.736842105,0.263157895,41,-1,2,0.415,64085543474,0.001188004,373.6465182,-0.034482759,4,-0.947368421,0.230567116,386,2.797888522,383,0.025877367,386,0.32344642,386,0.289962437,386
614.71,4812297,386.218382,386.218426,0.044,0.115,C19 H32 N O7,19,32,1,7,0,33,1.736842105,0.368421053,41,-3,1,0.115,64085543474,7.50918E-05,373.6465182,-0.034482759,4,-0.842105263,0.212828945,386,2.7802684,383,0.008129784,386,0.341210066,386,0.307724542,386
580.49,5029395,386.233817,386.233682,-0.135,-0.35,C23 H32 N O4,23,32,1,4,0,33,1.434782609,0.173913043,49,4,1,0.35,64085543474,7.84794E-05,373.6465182,0.25,8,-0.956521739,0.19758998,386,2.765130851,383,0.007117267,386,0.356470916,386,0.32298407,386
565.89,3267099,386.2452,386.244915,-0.285,-0.737,C22 H32 N3 O3,22,32,3,3,0,33,1.5,0.136363636,49,5,3,0.737,64085543474,5.09803E-05,373.6465182,0.2,8,-0.818181818,0.186369523,386,2.753985067,383,0.018343678,386,0.367707487,386,0.334219667,386
475.86,5418530,386.254902,386.254811,-0.09,-0.234,C20 H36 N O6,20,36,1,6,0,37,1.85,0.3,43,-3,1,0.234,64085543474,8.45515E-05,373.6465182,-0.0625,3,-1.1,0.176484573,386,2.744165902,383,0.028233873,386,0.377606633,386,0.344117955,386
326.18,7929979,387.145134,387.144927,-0.208,-0.537,C21 H23 O7,21,23,0,7,0,24,1.142857143,0.333333333,44,3,0,0.537,64085543474,0.000123741,373.6465182,0.371428571,10,-0.476190476,0.287362484,387,2.86096098,384,0.082172269,387,0.268005613,387,0.234439761,387
661.53,3711113,387.166245,387.166056,-0.189,-0.487,C18 H27 O9,18,27,0,9,0,28,1.555555556,0.5,38,-4,0,0.487,64085543474,5.79087E-05,373.6465182,0.037037037,5,-0.555555556,0.266257077,387,2.839996031,384,0.061055664,387,0.28914133,387,0.255573646,387
396.8,18856074,387.169208,387.169427,0.22,0.568,C15 H31 O9 S,15,31,0,9,1,32,2.133333333,0.6,32,-9,1,0.568,64085543474,0.000294233,373.6465182,-0.578947368,0,-0.8,0.262889841,387,2.836651204,384,0.057686641,387,0.292513402,387,0.258945426,387
