mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
159.56,4976655,299.019714,299.019726,0.012,0.04,C15 H7 O7,15,7,0,7,0,8,0.533333333,0.466666667,32,5,0,0.04,1.4992E+11,3.31953E-05,448.3855632,0.739130435,12,0.4,0.314162097,299,2.301936348,297,0.155679014,299,0.114788419,299,0.08886311,299
480.59,3293223,299.055289,299.05546,0.171,0.571,C8 H15 N2 O8 S,8,15,2,8,1,16,2,1,20,-6,3,0.571,1.4992E+11,2.19665E-05,448.3855632,-5,2,1,0.278467998,299,2.266479796,297,0.119965976,299,0.150533779,299,0.124605372,299
607.56,11135015,299.056142,299.056112,-0.031,-0.102,C16 H11 O6,16,11,0,6,0,12,0.75,0.375,34,5,0,0.102,1.4992E+11,7.42729E-05,448.3855632,0.615384615,11,0,0.277816726,299,2.265832858,297,0.119314358,299,0.151185986,299,0.125257523,299
517.54,9803817,299.059461,299.059483,0.022,0.075,C13 H15 O6 S,13,15,0,6,1,16,1.230769231,0.461538462,28,0,1,0.075,1.4992E+11,6.53935E-05,448.3855632,0.222222222,6,-0.153846154,0.27444949,299,2.262488031,297,0.115945335,299,0.154558058,299,0.128629302,299
692.31,7381056,299.092541,299.092497,-0.043,-0.145,C17 H15 O5,17,15,0,5,0,16,0.941176471,0.294117647,36,5,0,0.145,1.4992E+11,4.92332E-05,448.3855632,0.517241379,10,-0.352941176,0.241472354,299,2.22973036,297,0.082950701,299,0.187582554,299,0.161650935,299
354.8,23664706,299.095875,299.095868,-0.006,-0.021,C14 H19 O5 S,14,19,0,5,1,20,1.428571429,0.357142857,30,0,1,0.021,1.4992E+11,0.000157849,448.3855632,0.142857143,5,-0.571428571,0.238105118,299,2.226385533,297,0.079581679,299,0.190954625,299,0.165022715,299
610.55,6096982,299.124829,299.12486,0.031,0.102,C13 H19 N2 O6,13,19,2,6,0,20,1.538461538,0.461538462,30,-1,2,0.102,1.4992E+11,4.06681E-05,448.3855632,0,5,-0.153846154,0.209145491,299,2.197618634,297,0.050606686,299,0.219955842,299,0.194021418,299
691.76,4925528,299.128915,299.128883,-0.032,-0.108,C18 H19 O4,18,19,0,4,0,20,1.111111111,0.222222222,38,5,0,0.108,1.4992E+11,3.28543E-05,448.3855632,0.4375,9,-0.666666667,0.205126983,299,2.19362687,297,0.046586045,299,0.223980121,299,0.198045348,299
9.03,62093416,299.150018,299.150012,-0.006,-0.019,C15 H23 O6,15,23,0,6,0,24,1.6,0.4,32,-2,0,0.019,1.4992E+11,0.000414176,448.3855632,0.083333333,4,-0.8,0.184021576,299,2.17266192,297,0.02546944,299,0.245115838,299,0.219179233,299
-1000,12920959,299.186389,299.186398,0.008,0.028,C16 H27 O5,16,27,0,5,0,28,1.75,0.3125,34,-2,0,0.028,1.4992E+11,8.61855E-05,448.3855632,0.037037037,3,-1.125,0.147676205,299,2.13655843,297,0.010895216,299,0.281513406,299,0.255573646,299
-1000,4462744,299.222761,299.222783,0.022,0.072,C17 H31 O4,17,31,0,4,0,32,1.882352941,0.235294118,36,-2,0,0.072,1.4992E+11,2.97674E-05,448.3855632,0,2,-1.411764706,0.111331833,299,2.100455932,297,0.047258873,299,0.317909973,299,0.291967059,299
586.82,6621894,300.051316,300.051361,0.044,0.147,C15 H10 N O6,15,10,1,6,0,11,0.733333333,0.4,33,5,1,0.147,1.4992E+11,4.41694E-05,448.3855632,0.636363636,11,0.266666667,0.28367903,300,2.278311215,298,0.124649171,300,0.146751389,300,0.120736637,300
464.7,2602720,300.090868,300.091117,0.249,0.831,C13 H18 N O5 S,13,18,1,5,1,19,1.461538462,0.384615385,29,0,2,0.831,1.4992E+11,1.73607E-05,448.3855632,0.058823529,5,-0.307692308,0.243967422,300,2.23886389,298,0.084916492,300,0.186520028,300,0.160501829,300
639.03,2391799,300.12429,300.124132,-0.158,-0.526,C17 H18 N O4,17,18,1,4,0,19,1.117647059,0.235294118,37,5,1,0.526,1.4992E+11,1.59538E-05,448.3855632,0.428571429,9,-0.470588235,0.210989287,300,2.206105227,298,0.051920859,300,0.219545524,300,0.193524462,300
527.84,4458245,300.145224,300.145261,0.037,0.123,C14 H22 N O6,14,22,1,6,0,23,1.642857143,0.428571429,31,-2,1,0.123,1.4992E+11,2.97374E-05,448.3855632,0,4,-0.571428571,0.18988388,300,2.185140277,298,0.030804253,300,0.240681242,300,0.214658348,300
460.63,11808121,301.075158,301.075133,-0.025,-0.083,C13 H17 O6 S,13,17,0,6,1,18,1.384615385,0.461538462,28,-1,1,0.083,1.4992E+11,7.87626E-05,448.3855632,0.111111111,5,-0.307692308,0.261050183,301,2.262488031,299,0.101477716,301,0.17084886,301,0.144745346,301
532.73,4056451,301.090533,301.090389,-0.144,-0.478,C17 H17 O3 S,17,17,0,3,1,18,1.058823529,0.176470588,36,6,1,0.478,1.4992E+11,2.70574E-05,448.3855632,0.448275862,9,-0.588235294,0.245811218,301,2.247350482,299,0.086230665,301,0.18610971,301,0.160004873,301
614.41,2479500,301.104195,301.104124,-0.07,-0.233,C12 H17 N2 O7,12,17,2,7,0,18,1.5,0.583333333,28,-2,2,0.233,1.4992E+11,1.65388E-05,448.3855632,-0.076923077,5,0.166666667,0.232091555,301,2.233722124,299,0.072503722,301,0.199849077,301,0.173743049,301
72.37,16825742,301.108176,301.108147,-0.028,-0.094,C17 H17 O5,17,17,0,5,0,18,1.058823529,0.294117647,36,4,0,0.094,1.4992E+11,0.000112231,448.3855632,0.448275862,9,-0.470588235,0.228073047,301,2.22973036,299,0.068483082,301,0.203873356,301,0.177766979,301
437.53,14671249,301.111507,301.111519,0.012,0.039,C14 H21 O5 S,14,21,0,5,1,22,1.571428571,0.357142857,30,-1,1,0.039,1.4992E+11,9.78603E-05,448.3855632,0.047619048,4,-0.714285714,0.224704812,301,2.226384541,299,0.06511306,301,0.207246428,301,0.181139758,301
17.66,89046432,301.129272,301.129277,0.005,0.016,C14 H21 O7,14,21,0,7,0,22,1.571428571,0.5,30,-3,0,0.016,1.4992E+11,0.000593958,448.3855632,0.047619048,4,-0.571428571,0.206966641,301,2.208764418,299,0.047365477,301,0.225010074,301,0.198901864,301
522.36,11984295,301.144531,301.144533,0.002,0.005,C18 H21 O4,18,21,0,4,0,22,1.222222222,0.222222222,38,4,0,0.005,1.4992E+11,7.99377E-05,448.3855632,0.375,8,-0.777777778,0.191727676,301,2.19362687,299,0.032118426,301,0.240270924,301,0.214161392,301
591.78,2720170,301.147816,301.147904,0.088,0.292,C15 H25 O4 S,15,25,0,4,1,26,1.733333333,0.266666667,32,-1,1,0.292,1.4992E+11,1.81441E-05,448.3855632,0,3,-1.066666667,0.18836044,301,2.190282043,299,0.028749403,301,0.243642995,301,0.217533171,301
192.63,18120118,301.165667,301.165662,-0.005,-0.017,C15 H25 O6,15,25,0,6,0,26,1.733333333,0.4,32,-3,0,0.017,1.4992E+11,0.000120865,448.3855632,0,3,-0.933333333,0.170622269,301,2.17266192,299,0.01100182,301,0.261406641,301,0.235295277,301
447.55,3322304,301.180926,301.180918,-0.008,-0.026,C19 H25 O3,19,25,0,3,0,26,1.368421053,0.157894737,40,4,0,0.026,1.4992E+11,2.21605E-05,448.3855632,0.314285714,7,-1.052631579,0.155383304,301,2.157524372,299,0.004245231,301,0.276667491,301,0.250554804,301
-1000,4699598,301.201964,301.202048,0.084,0.279,C16 H29 O5,16,29,0,5,0,30,1.875,0.3125,34,-3,0,0.279,1.4992E+11,3.13473E-05,448.3855632,-0.037037037,2,-1.25,0.134276898,301,2.13655843,299,0.025362836,301,0.297804208,301,0.27168969,301
410.38,6324272,302.103406,302.103396,-0.01,-0.033,C16 H16 N O5,16,16,1,5,0,17,1.0625,0.3125,35,4,1,0.033,1.4992E+11,4.21842E-05,448.3855632,0.44,9,-0.25,0.233935351,302,2.242208717,300,0.073817895,302,0.199438759,302,0.173246093,302
588.07,5183550,302.124539,302.124526,-0.014,-0.045,C13 H20 N O7,13,20,1,7,0,21,1.615384615,0.538461538,29,-3,1,0.045,1.4992E+11,3.45754E-05,448.3855632,-0.058823529,4,-0.307692308,0.212828945,302,2.221242775,300,0.05270029,302,0.220575477,302,0.194380978,302
540.57,2951241,302.139854,302.139782,-0.072,-0.238,C17 H20 N O4,17,20,1,4,0,21,1.235294118,0.235294118,37,4,1,0.238,1.4992E+11,1.96854E-05,448.3855632,0.357142857,8,-0.588235294,0.19758998,302,2.206105227,300,0.037453239,302,0.235836327,302,0.209640506,302
93.28,37151436,303.087404,303.087412,0.007,0.025,C16 H15 O6,16,15,0,6,0,16,1,0.375,34,3,0,0.025,1.4992E+11,0.000247808,448.3855632,0.461538462,9,-0.25,0.251018112,303,2.265832858,301,0.090379119,303,0.183767591,303,0.15748961,303
500.12,9784013,303.090772,303.090783,0.011,0.036,C13 H19 O6 S,13,19,0,6,1,20,1.538461538,0.461538462,28,-2,1,0.036,1.4992E+11,6.52614E-05,448.3855632,0,4,-0.461538462,0.247650876,303,2.262488031,301,0.087010097,303,0.187139663,303,0.160861389,303
610.72,5665490,303.098734,303.098645,-0.089,-0.292,C15 H15 N2 O5,15,15,2,5,0,16,1.066666667,0.333333333,34,4,2,0.292,1.4992E+11,3.779E-05,448.3855632,0.428571429,9,0,0.239797655,303,2.254687074,301,0.079152708,303,0.195004162,303,0.168725207,303
520.6,2487511,303.106191,303.106039,-0.152,-0.5,C17 H19 O3 S,17,19,0,3,1,20,1.176470588,0.176470588,36,5,1,0.5,1.4992E+11,1.65922E-05,448.3855632,0.379310345,8,-0.705882353,0.232411911,303,2.247350482,301,0.071763046,303,0.202400513,303,0.176120916,303
71.39,43860696,303.108526,303.108541,0.015,0.051,C13 H19 O8,13,19,0,8,0,20,1.538461538,0.615384615,28,-4,0,0.051,1.4992E+11,0.00029256,448.3855632,0,4,-0.307692308,0.229912705,303,2.244867909,301,0.069262513,303,0.204903308,303,0.178623495,303
85.78,32768738,303.123793,303.123797,0.004,0.015,C17 H19 O5,17,19,0,5,0,20,1.176470588,0.294117647,36,3,0,0.015,1.4992E+11,0.000218574,448.3855632,0.379310345,8,-0.588235294,0.21467374,303,2.22973036,301,0.054015463,303,0.220164158,303,0.193883022,303
523.34,2470117,303.127095,303.127169,0.073,0.242,C14 H23 O5 S,14,23,0,5,1,24,1.714285714,0.357142857,30,-2,1,0.242,1.4992E+11,1.64762E-05,448.3855632,-0.047619048,3,-0.857142857,0.211305505,303,2.226384541,301,0.050645441,303,0.22353723,303,0.197255802,303
115.37,16278257,303.144912,303.144927,0.015,0.049,C14 H23 O7,14,23,0,7,0,24,1.714285714,0.5,30,-4,0,0.049,1.4992E+11,0.000108579,448.3855632,-0.047619048,3,-0.714285714,0.193567334,303,2.208764418,301,0.032897857,303,0.241300876,303,0.215017908,303
15.35,14344956,303.160175,303.160183,0.008,0.026,C18 H23 O4,18,23,0,4,0,24,1.333333333,0.222222222,38,3,0,0.026,1.4992E+11,9.56838E-05,448.3855632,0.3125,7,-0.888888889,0.178328369,303,2.19362687,301,0.017650807,303,0.256561726,303,0.230277435,303
496.91,6550275,303.1714,303.171416,0.016,0.054,C17 H23 N2 O3,17,23,2,3,0,24,1.411764706,0.176470588,38,4,2,0.054,1.4992E+11,4.36917E-05,448.3855632,0.259259259,7,-0.705882353,0.167107912,303,2.182481086,301,0.006424396,303,0.267798297,303,0.241513032,303
503.48,2914058,303.181363,303.181312,-0.05,-0.166,C15 H27 O6,15,27,0,6,0,28,1.866666667,0.4,32,-4,0,0.166,1.4992E+11,1.94374E-05,448.3855632,-0.083333333,2,-1.066666667,0.157222961,303,2.17266192,301,0.003465799,303,0.277697443,303,0.251411321,303
205.04,13571438,304.082676,304.082661,-0.015,-0.05,C15 H14 N O6,15,14,1,6,0,15,1,0.4,33,3,1,0.05,1.4992E+11,9.05243E-05,448.3855632,0.454545455,9,0,0.256880416,304,2.278311215,302,0.095713932,304,0.179332994,304,0.152968724,304
588.67,3230069,304.09398,304.093894,-0.086,-0.284,C14 H14 N3 O5,14,14,3,5,0,15,1.071428571,0.357142857,33,4,3,0.284,1.4992E+11,2.15452E-05,448.3855632,0.411764706,9,0.285714286,0.245659959,304,2.267165431,302,0.084487522,304,0.190569565,304,0.164204321,304
342.89,6866311,304.119011,304.119046,0.035,0.115,C16 H18 N O5,16,18,1,5,0,19,1.1875,0.3125,35,3,1,0.115,1.4992E+11,4.57997E-05,448.3855632,0.36,8,-0.375,0.220536044,304,2.242208717,302,0.059350276,304,0.215729562,304,0.189362136,304
-1000,2718111,304.155667,304.155432,-0.235,-0.773,C17 H22 N O4,17,22,1,4,0,23,1.352941176,0.235294118,37,3,1,0.773,1.4992E+11,1.81304E-05,448.3855632,0.285714286,7,-0.705882353,0.184190673,304,2.206105227,302,0.02298562,304,0.252127129,304,0.225756549,304
10.58,52332556,305.066677,305.066676,-0.001,-0.002,C15 H13 O7,15,13,0,7,0,14,0.933333333,0.466666667,32,2,0,0.002,1.4992E+11,0.000349069,448.3855632,0.47826087,9,0,0.273964176,305,2.301936348,303,0.112276156,305,0.163660826,305,0.13721124,305
513.51,9363469,305.070016,305.070048,0.032,0.105,C12 H17 O7 S,12,17,0,7,1,18,1.5,0.583333333,26,-3,1,0.105,1.4992E+11,6.24563E-05,448.3855632,-0.066666667,4,-0.166666667,0.270595941,305,2.298590529,303,0.108906134,305,0.167033898,305,0.14058402,305
610.83,7962643,305.07791,305.07791,0,0,C14 H13 N2 O6,14,13,2,6,0,14,1,0.428571429,32,3,2,0,1.4992E+11,5.31125E-05,448.3855632,0.444444444,9,0.285714286,0.26274272,305,2.290789572,303,0.101048746,305,0.174898397,305,0.148447838,305
299.98,7202842,305.08777,305.087806,0.036,0.118,C12 H17 O9,12,17,0,9,0,18,1.5,0.75,26,-5,0,0.118,1.4992E+11,4.80445E-05,448.3855632,-0.066666667,4,0,0.25285777,305,2.280970407,303,0.091158551,305,0.184797543,305,0.158346126,305
21.81,73779232,305.103062,305.103062,-0.001,-0.002,C16 H17 O6,16,17,0,6,0,18,1.125,0.375,34,2,0,0.002,1.4992E+11,0.000492123,448.3855632,0.384615385,8,-0.375,0.237618805,305,2.265832858,303,0.0759115,305,0.200058394,305,0.173605653,305
522.87,6324262,305.106421,305.106433,0.012,0.039,C13 H21 O6 S,13,21,0,6,1,22,1.692307692,0.461538462,28,-3,1,0.039,1.4992E+11,4.21841E-05,448.3855632,-0.111111111,3,-0.615384615,0.234251569,305,2.262488031,303,0.072542477,305,0.203430465,305,0.176977433,305
622.61,4764716,305.114342,305.114295,-0.047,-0.154,C15 H17 N2 O5,15,17,2,5,0,18,1.2,0.333333333,34,3,2,0.154,1.4992E+11,3.17816E-05,448.3855632,0.333333333,8,-0.133333333,0.226398348,305,2.254687074,303,0.064685089,305,0.211294965,305,0.18484125,305
287.93,5908530,305.124172,305.124191,0.019,0.063,C13 H21 O8,13,21,0,8,0,22,1.692307692,0.615384615,28,-5,0,0.063,1.4992E+11,3.94111E-05,448.3855632,-0.111111111,3,-0.461538462,0.216513398,305,2.244867909,303,0.054794894,305,0.221194111,305,0.194739539,305
12.56,46319676,305.139435,305.139447,0.012,0.04,C17 H21 O5,17,21,0,5,0,22,1.294117647,0.294117647,36,2,0,0.04,1.4992E+11,0.000308962,448.3855632,0.310344828,7,-0.705882353,0.201274433,305,2.22973036,303,0.039547843,305,0.236454961,305,0.209999066,305
623.57,2690116,305.150521,305.150681,0.16,0.523,C16 H21 N2 O4,16,21,2,4,0,22,1.375,0.25,36,3,2,0.523,1.4992E+11,1.79436E-05,448.3855632,0.25,7,-0.5,0.190052976,305,2.218583583,303,0.028320433,305,0.247692532,305,0.221235663,305
-1000,11057237,305.175811,305.175833,0.022,0.071,C18 H25 O4,18,25,0,4,0,26,1.444444444,0.222222222,38,2,0,0.071,1.4992E+11,7.37541E-05,448.3855632,0.25,6,-1,0.164929061,305,2.19362687,303,0.003183187,305,0.272852528,305,0.246393479,305
488.72,3270749,305.187068,305.187066,-0.002,-0.007,C17 H25 N2 O3,17,25,2,3,0,26,1.529411765,0.176470588,38,3,2,0.007,1.4992E+11,2.18166E-05,448.3855632,0.185185185,6,-0.823529412,0.153708604,305,2.182481086,303,0.008043224,305,0.2840891,305,0.257629076,305
19.74,19720906,306.098288,306.098311,0.023,0.075,C15 H16 N O6,15,16,1,6,0,17,1.133333333,0.4,33,2,1,0.075,1.4992E+11,0.000131543,448.3855632,0.363636364,8,-0.133333333,0.243481109,306,2.278311215,304,0.081246313,306,0.195623797,306,0.169084767,306
582.41,2884306,306.109585,306.109544,-0.041,-0.135,C14 H16 N3 O5,14,16,3,5,0,17,1.214285714,0.357142857,33,3,3,0.135,1.4992E+11,1.92389E-05,448.3855632,0.294117647,8,0.142857143,0.232260651,306,2.267165431,304,0.070019902,306,0.206860368,306,0.180320365,306
-1000,5667555,306.134696,306.134696,0,0,C16 H20 N O5,16,20,1,5,0,21,1.3125,0.3125,35,2,1,0,1.4992E+11,3.78038E-05,448.3855632,0.28,7,-0.5,0.207136736,306,2.242208717,304,0.044882656,306,0.232020364,306,0.20547818,306
475.91,3124549,307.028194,307.028183,-0.011,-0.037,C14 H11 O6 S,14,11,0,6,1,12,0.857142857,0.428571429,30,3,1,0.037,1.4992E+11,2.08414E-05,448.3855632,0.5,9,0.142857143,0.314647412,307,2.355658969,305,0.151919776,307,0.125791416,307,0.099171765,307
10.48,42601808,307.045919,307.045941,0.022,0.072,C14 H11 O8,14,11,0,8,0,12,0.857142857,0.571428571,30,1,0,0.072,1.4992E+11,0.000284163,448.3855632,0.5,9,0.285714286,0.296909241,307,2.338038846,305,0.134172193,307,0.143555061,307,0.116933871,307
11.41,110546280,307.082311,307.082326,0.016,0.052,C15 H15 O7,15,15,0,7,0,16,1.066666667,0.466666667,32,1,0,0.052,1.4992E+11,0.000737367,448.3855632,0.391304348,8,-0.133333333,0.260564869,307,2.301936348,305,0.097808536,307,0.179951628,307,0.153327284,307
476.34,4567405,307.085668,307.085698,0.03,0.096,C12 H19 O7 S,12,19,0,7,1,20,1.666666667,0.583333333,26,-4,1,0.096,1.4992E+11,3.04655E-05,448.3855632,-0.2,3,-0.333333333,0.257196634,307,2.298590529,305,0.094438514,307,0.1833247,307,0.156700064,307
634.21,13708658,307.093569,307.09356,-0.009,-0.03,C14 H15 N2 O6,14,15,2,6,0,16,1.142857143,0.428571429,32,2,2,0.03,1.4992E+11,9.14396E-05,448.3855632,0.333333333,8,0.142857143,0.249343413,307,2.290789572,305,0.086581126,307,0.1911892,307,0.164563881,307
6.6,136465792,307.118704,307.118712,0.008,0.027,C16 H19 O6,16,19,0,6,0,20,1.25,0.375,34,1,0,0.027,1.4992E+11,0.000910255,448.3855632,0.307692308,7,-0.5,0.224219497,307,2.265832858,305,0.06144388,307,0.216349196,307,0.189721697,307
627.32,4867467,307.129982,307.129945,-0.036,-0.118,C15 H19 N2 O5,15,19,2,5,0,20,1.333333333,0.333333333,34,2,2,0.118,1.4992E+11,3.2467E-05,448.3855632,0.238095238,7,-0.266666667,0.21299904,307,2.254687074,305,0.05021747,307,0.227585767,307,0.200957294,307
11.57,53284252,307.155087,307.155097,0.01,0.033,C17 H23 O5,17,23,0,5,0,24,1.411764706,0.294117647,36,1,0,0.033,1.4992E+11,0.000355417,448.3855632,0.24137931,6,-0.823529412,0.187875125,307,2.22973036,305,0.025080224,307,0.252745763,307,0.226115109,307
615.26,7339428,307.166348,307.166331,-0.017,-0.057,C16 H23 N2 O4,16,23,2,4,0,24,1.5,0.25,36,2,2,0.057,1.4992E+11,4.89555E-05,448.3855632,0.166666667,6,-0.625,0.176653669,307,2.218583583,305,0.013852814,307,0.263983335,307,0.237351707,307
-1000,5588405,307.19144,307.191483,0.043,0.14,C18 H27 O4,18,27,0,4,0,28,1.555555556,0.222222222,38,1,0,0.14,1.4992E+11,3.72758E-05,448.3855632,0.1875,5,-1.111111111,0.151529754,307,2.19362687,305,0.011284432,307,0.289143331,307,0.262509522,307
233.88,7227387,308.04115,308.04119,0.04,0.13,C13 H10 N O8,13,10,1,8,0,11,0.846153846,0.615384615,29,1,1,0.13,1.4992E+11,4.82082E-05,448.3855632,0.5,9,0.615384615,0.302771545,308,2.350517203,306,0.139507006,308,0.139120464,308,0.112412985,308
632.75,2450972,308.088849,308.088809,-0.04,-0.131,C13 H14 N3 O6,13,14,3,6,0,15,1.153846154,0.461538462,31,2,3,0.131,1.4992E+11,1.63485E-05,448.3855632,0.285714286,8,0.461538462,0.255205716,308,2.303267928,306,0.091915939,308,0.186754603,308,0.160042995,308
-1000,20893740,308.113956,308.113961,0.005,0.015,C15 H18 N O6,15,18,1,6,0,19,1.266666667,0.4,33,1,1,0.015,1.4992E+11,0.000139366,448.3855632,0.272727273,7,-0.266666667,0.230081801,308,2.278311215,306,0.066778694,308,0.211914599,308,0.185200811,308
427.27,5144646,308.150352,308.150346,-0.006,-0.019,C16 H22 N O5,16,22,1,5,0,23,1.4375,0.3125,35,1,1,0.019,1.4992E+11,3.43159E-05,448.3855632,0.2,6,-0.625,0.193737429,308,2.242208717,306,0.030415037,308,0.248311166,308,0.221594224,308
556.19,4416171,309.043826,309.043833,0.007,0.023,C14 H13 O6 S,14,13,0,6,1,14,1,0.428571429,30,2,1,0.023,1.4992E+11,2.94568E-05,448.3855632,0.4,8,0,0.301248105,309,2.355658969,307,0.137452157,309,0.142082218,309,0.115287809,309
507.41,2908858,309.064741,309.064962,0.221,0.714,C11 H17 O8 S,11,17,0,8,1,18,1.636363636,0.727272727,24,-5,1,0.714,1.4992E+11,1.94027E-05,448.3855632,-0.333333333,3,0,0.280142698,309,2.334694019,307,0.116335551,309,0.163217935,309,0.136421694,309
36.54,262165200,309.097979,309.097976,-0.002,-0.007,C15 H17 O7,15,17,0,7,0,18,1.2,0.466666667,32,0,0,0.007,1.4992E+11,0.001748697,448.3855632,0.304347826,7,-0.266666667,0.247165561,309,2.301936348,307,0.083340917,309,0.196242431,309,0.169443327,309
1.41,1458262784,309.101346,309.101348,0.002,0.006,C12 H21 O7 S,12,21,0,7,1,22,1.833333333,0.583333333,26,-5,1,0.006,1.4992E+11,0.009726917,448.3855632,-0.333333333,2,-0.5,0.243797327,309,2.298590529,307,0.079970895,309,0.199615503,309,0.172816107,309
658.76,12841688,309.109187,309.10921,0.023,0.075,C14 H17 N2 O6,14,17,2,6,0,18,1.285714286,0.428571429,32,1,2,0.075,1.4992E+11,8.56567E-05,448.3855632,0.222222222,7,0,0.235944105,309,2.290789572,307,0.072113507,309,0.207480002,309,0.180679925,309
1.65,167269104,309.13436,309.134362,0.002,0.005,C16 H21 O6,16,21,0,6,0,22,1.375,0.375,34,0,0,0.005,1.4992E+11,0.00111572,448.3855632,0.230769231,6,-0.625,0.21082019,309,2.265832858,307,0.046976261,309,0.232639998,309,0.20583774,309
635.88,3338993,309.145755,309.145595,-0.159,-0.515,C15 H21 N2 O5,15,21,2,5,0,22,1.466666667,0.333333333,34,1,2,0.515,1.4992E+11,2.22718E-05,448.3855632,0.142857143,6,-0.4,0.199599733,309,2.254687074,307,0.03574985,309,0.24387657,309,0.217073338,309
510.23,6611702,309.152919,309.152989,0.07,0.227,C17 H25 O3 S,17,25,0,3,1,26,1.529411765,0.176470588,36,2,1,0.227,1.4992E+11,4.41014E-05,448.3855632,0.172413793,5,-1.058823529,0.192213989,309,2.247350482,307,0.028360187,309,0.25127292,309,0.224469047,309
31.12,106484480,309.170758,309.170747,-0.01,-0.032,C17 H25 O5,17,25,0,5,0,26,1.529411765,0.294117647,36,0,0,0.032,1.4992E+11,0.000710274,448.3855632,0.172413793,5,-0.941176471,0.174475818,309,2.22973036,307,0.010612604,309,0.269036566,309,0.242231153,309
520.78,12915461,309.174105,309.174119,0.014,0.045,C14 H29 O5 S,14,29,0,5,1,30,2.142857143,0.357142857,30,-5,1,0.045,1.4992E+11,8.61488E-05,448.3855632,-0.333333333,0,-1.285714286,0.171107583,309,2.226384541,307,0.007242582,309,0.272409638,309,0.245603933,309
-1000,2726684,309.207222,309.207133,-0.089,-0.287,C18 H29 O4,18,29,0,4,0,30,1.666666667,0.222222222,38,0,0,0.287,1.4992E+11,1.81876E-05,448.3855632,0.125,4,-1.222222222,0.138130447,309,2.19362687,307,0.025752052,309,0.305434133,309,0.278625566,309
26.7,17491350,310.129587,310.129611,0.023,0.076,C15 H20 N O6,15,20,1,6,0,21,1.4,0.4,33,0,1,0.076,1.4992E+11,0.000116671,448.3855632,0.181818182,6,-0.4,0.216682494,310,2.278311215,308,0.052311074,310,0.228205402,310,0.201316854,310
650.62,3275184,310.165901,310.165996,0.096,0.308,C16 H24 N O5,16,24,1,5,0,25,1.5625,0.3125,35,0,1,0.308,1.4992E+11,2.18462E-05,448.3855632,0.12,5,-0.75,0.180338122,310,2.242208717,308,0.015947418,310,0.264601969,310,0.237710267,310
512.14,18040846,311.044239,311.044227,-0.012,-0.039,C10 H15 O9 S,10,15,0,9,1,16,1.6,0.9,22,-6,1,0.039,1.4992E+11,0.000120336,448.3855632,-0.555555556,3,0.4,0.303087763,311,2.370796517,309,0.138231588,311,0.14311217,311,0.116144325,311
513.56,4390937,311.059415,311.059483,0.068,0.217,C14 H15 O6 S,14,15,0,6,1,16,1.142857143,0.428571429,30,1,1,0.217,1.4992E+11,2.92885E-05,448.3855632,0.3,7,-0.142857143,0.287848798,311,2.355658969,309,0.122984537,311,0.15837302,311,0.131403852,311
503.91,2822177,311.071044,311.070716,-0.328,-1.055,C13 H15 N2 O5 S,13,15,2,5,1,16,1.230769231,0.384615385,30,2,3,1.055,1.4992E+11,1.88245E-05,448.3855632,0.2,7,0.153846154,0.27662834,311,2.344513184,309,0.111758126,311,0.169609592,311,0.14263945,311
1.22,381245504,311.113631,311.113627,-0.005,-0.015,C15 H19 O7,15,19,0,7,0,20,1.333333333,0.466666667,32,-1,0,0.015,1.4992E+11,0.002542987,448.3855632,0.217391304,6,-0.4,0.233765255,311,2.301935356,309,0.068872298,311,0.212534234,311,0.185560371,311
621.33,8233030,311.124858,311.12486,0.002,0.005,C14 H19 N2 O6,14,19,2,6,0,20,1.428571429,0.428571429,32,0,2,0.005,1.4992E+11,5.4916E-05,448.3855632,0.111111111,6,-0.142857143,0.222544798,311,2.290789572,309,0.057645887,311,0.223770805,311,0.196795968,311
707.59,2806345,311.129,311.128883,-0.118,-0.379,C19 H19 O4,19,19,0,4,0,20,1.052631579,0.210526316,40,6,0,0.379,1.4992E+11,1.87189E-05,448.3855632,0.470588235,10,-0.631578947,0.21852629,311,2.286797807,309,0.053625247,311,0.227795084,311,0.200819899,311
13.69,101701720,311.15002,311.150012,-0.008,-0.025,C16 H23 O6,16,23,0,6,0,24,1.5,0.375,34,-1,0,0.025,1.4992E+11,0.000678372,448.3855632,0.153846154,5,-0.75,0.197420883,311,2.265832858,309,0.032508641,311,0.248930801,311,0.221953784,311
2.24,355162208,311.168621,311.168639,0.018,0.058,C17 H27 O3 S,17,27,0,3,1,28,1.647058824,0.176470588,36,1,1,0.058,1.4992E+11,0.002369006,448.3855632,0.103448276,4,-1.176470588,0.178814682,311,2.247350482,309,0.013892568,311,0.267563723,311,0.240585091,311
3.07,1053513856,311.186404,311.186398,-0.006,-0.021,C17 H27 O5,17,27,0,5,0,28,1.647058824,0.294117647,36,-1,0,0.021,1.4992E+11,0.007027157,448.3855632,0.103448276,4,-1.058823529,0.161075512,311,2.229729368,309,0.003856015,311,0.285328368,311,0.258348197,311
