mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
498.66,5680403,478.253789,478.253372,-0.417,-0.871,C28 H36 N3 O2 S,28,36,3,2,1,37,1.321428571,0.071428571,61,10,4,0.871,1.01151E+11,5.61579E-05,391.4317544,0.304347826,12,-0.785714286,0.280649988,478,3.459904249,475,0.027171496,478,0.405415221,478,0.363950176,478
442.4,6395168,478.290261,478.289758,-0.503,-1.052,C29 H40 N3 O S,29,40,3,1,1,41,1.413793103,0.034482759,63,10,4,1.052,1.01151E+11,6.32242E-05,391.4317544,0.265306122,11,-0.965517241,0.244304617,478,3.423800759,475,0.00919316,478,0.441812789,478,0.400344589,478
481.09,3396897,478.295204,478.295631,0.427,0.892,C22 H44 N3 O6 S,22,44,3,6,1,45,2.045454545,0.272727273,49,-4,4,0.892,1.01151E+11,3.35826E-05,391.4317544,-0.333333333,2,-1,0.238438174,478,3.417973358,475,0.015062715,478,0.447687656,478,0.406218947,478
453.38,4384047,478.331809,478.332016,0.208,0.435,C23 H48 N3 O5 S,23,48,3,5,1,49,2.130434783,0.217391304,51,-4,4,0.435,1.01151E+11,4.33418E-05,391.4317544,-0.333333333,1,-1.217391304,0.202093802,478,3.381870861,475,0.051426371,478,0.484084223,478,0.442612359,478
466.52,3925308,478.368184,478.368402,0.218,0.455,C24 H52 N3 O4 S,24,52,3,4,1,53,2.208333333,0.166666667,53,-4,4,0.455,1.01151E+11,3.88066E-05,391.4317544,-0.333333333,0,-1.416666667,0.165748431,478,3.34576737,475,0.087791027,478,0.520481791,479,0.479006772,478
390.69,5676627,479.148942,479.149361,0.418,0.873,C22 H27 N2 O8 S,22,27,2,8,1,28,1.272727273,0.363636364,48,2,3,0.873,1.01151E+11,5.61205E-05,391.4317544,0.2,10,-0.181818182,0.385661457,479,3.570871927,475,0.131708084,479,0.301689068,479,0.26014634,479
235.42,56147564,479.22185,479.222132,0.282,0.588,C24 H35 N2 O6 S,24,35,2,6,1,36,1.5,0.25,52,2,3,0.588,1.01151E+11,0.000555089,391.4317544,0.111111111,8,-0.666666667,0.312971714,479,3.498665939,476,0.058979771,479,0.374483203,479,0.332934165,479
542.42,8427122,479.239463,479.23989,0.426,0.889,C24 H35 N2 O8,24,35,2,8,0,36,1.5,0.333333333,52,0,2,0.889,1.01151E+11,8.33126E-05,391.4317544,0.111111111,8,-0.583333333,0.295233543,479,3.481045816,476,0.041232188,479,0.392246848,479,0.350696271,479
237.91,24862330,479.258216,479.258517,0.301,0.628,C25 H39 N2 O5 S,25,39,2,5,1,40,1.6,0.2,54,2,3,0.628,1.01151E+11,0.000245795,391.4317544,0.076923077,7,-0.88,0.276627342,479,3.462563441,476,0.022616114,479,0.41087977,479,0.369327578,479
688.01,4697722,479.261281,479.261019,-0.262,-0.546,C21 H39 N2 O10,21,39,2,10,0,40,1.904761905,0.476190476,46,-7,2,0.546,1.01151E+11,4.64428E-05,391.4317544,-0.285714286,3,-0.666666667,0.274128135,479,3.460080867,476,0.020115582,479,0.413382566,479,0.371830156,479
384.62,18800256,479.279271,479.279646,0.375,0.783,C22 H43 N2 O7 S,22,43,2,7,1,44,2,0.318181818,48,-5,3,0.783,1.01151E+11,0.000185864,391.4317544,-0.290322581,2,-1,0.255521934,479,3.441598492,476,0.001499509,479,0.432015487,479,0.390461463,479
541.04,6516358,479.29472,479.294903,0.183,0.382,C26 H43 N2 O4 S,26,43,2,4,1,44,1.692307692,0.153846154,56,2,3,0.382,1.01151E+11,6.44223E-05,391.4317544,0.047619048,6,-1.076923077,0.240281971,479,3.426459951,476,0.013748541,479,0.447277338,479,0.405721991,479
702.14,4526727,479.297126,479.297405,0.278,0.58,C22 H43 N2 O9,22,43,2,9,0,44,2,0.409090909,48,-7,2,0.58,1.01151E+11,4.47523E-05,391.4317544,-0.290322581,2,-0.909090909,0.237782764,479,3.423977377,476,0.016249074,479,0.449780133,479,0.408224569,479
301.16,13344397,479.315836,479.316032,0.196,0.409,C23 H47 N2 O6 S,23,47,2,6,1,48,2.086956522,0.260869565,50,-5,3,0.409,1.01151E+11,0.000131926,391.4317544,-0.294117647,1,-1.217391304,0.219176563,479,3.405495002,476,0.034865147,479,0.468413055,479,0.426855876,479
460.31,5508755,479.330903,479.331288,0.385,0.804,C27 H47 N2 O3 S,27,47,2,3,1,48,1.777777778,0.111111111,58,2,3,0.804,1.01151E+11,5.44609E-05,391.4317544,0.022222222,5,-1.259259259,0.203937598,479,3.390357453,476,0.050112198,479,0.483673905,479,0.442115404,479
555.27,6284948,479.333492,479.33379,0.298,0.621,C23 H47 N2 O8,23,47,2,8,0,48,2.086956522,0.347826087,50,-7,2,0.621,1.01151E+11,6.21345E-05,391.4317544,-0.294117647,1,-1.130434783,0.201438392,479,3.387874879,476,0.05261273,479,0.486176701,479,0.444617982,479
566.91,6022809,479.349005,479.349046,0.041,0.086,C27 H47 N2 O5,27,47,2,5,0,48,1.777777778,0.185185185,58,0,2,0.086,1.01151E+11,5.9543E-05,391.4317544,0.022222222,5,-1.185185185,0.186199427,479,3.37273733,476,0.067859781,479,0.501437551,480,0.459877509,479
440.67,13725338,479.352123,479.352418,0.294,0.614,C24 H51 N2 O5 S,24,51,2,5,1,52,2.166666667,0.208333333,52,-5,3,0.614,1.01151E+11,0.000135692,391.4317544,-0.297297297,0,-1.416666667,0.182831192,479,3.369391511,476,0.071229803,479,0.504810623,480,0.463250289,479
186.72,33308320,479.36736,479.367674,0.314,0.655,C28 H51 N2 O2 S,28,51,2,2,1,52,1.857142857,0.071428571,60,2,3,0.655,1.01151E+11,0.000329294,391.4317544,0,4,-1.428571429,0.167592227,479,3.354253963,476,0.086476854,479,0.520071473,480,0.478509816,479
438.9,4607649,479.370244,479.370176,-0.069,-0.143,C24 H51 N2 O7,24,51,2,7,0,52,2.166666667,0.291666667,52,-7,2,0.143,1.01151E+11,4.55524E-05,391.4317544,-0.297297297,0,-1.333333333,0.165093021,479,3.351771389,476,0.088977386,479,0.522574268,480,0.481012395,479
453.61,4542341,480.026862,480.026722,-0.14,-0.292,C15 H14 N O17,15,14,1,17,0,15,1,1.133333333,33,-8,1,0.292,1.01151E+11,4.49067E-05,391.4317544,-0.090909091,9,1.466666667,0.509280126,479,3.700322973,476,0.254861744,480,0.179328993,480,0.137710197,480
528.87,4833210,480.180612,480.180995,0.384,0.799,C22 H30 N3 O7 S,22,30,3,7,1,31,1.409090909,0.318181818,49,2,4,0.799,1.01151E+11,4.77823E-05,391.4317544,0.103448276,9,-0.272727273,0.355179389,480,3.547247786,476,0.10067924,480,0.333651038,480,0.292018866,480
506.63,3532736,480.198311,480.198753,0.442,0.92,C22 H30 N3 O9,22,30,3,9,0,31,1.409090909,0.409090909,49,0,3,0.92,1.01151E+11,3.49255E-05,391.4317544,0.103448276,9,-0.181818182,0.337441217,480,3.529627664,476,0.082931657,480,0.351414684,480,0.309780972,480
542.86,4225991,480.216925,480.217381,0.455,0.948,C23 H34 N3 O6 S,23,34,3,6,1,35,1.52173913,0.260869565,51,2,4,0.948,1.01151E+11,4.17792E-05,391.4317544,0.0625,8,-0.52173913,0.318834018,480,3.511144296,476,0.064314584,480,0.370048606,480,0.328413279,480
107.11,55312372,480.347295,480.347666,0.372,0.774,C23 H50 N3 O5 S,23,50,3,5,1,51,2.217391304,0.217391304,51,-5,4,0.774,1.01151E+11,0.000546832,391.4317544,-0.393939394,0,-1.304347826,0.188694495,480,3.381870861,477,0.065893991,480,0.500375025,481,0.458728403,480
361.07,14426376,481.164785,481.165011,0.226,0.47,C22 H29 N2 O8 S,22,29,2,8,1,30,1.363636364,0.363636364,48,1,3,0.47,1.01151E+11,0.000142623,391.4317544,0.133333333,9,-0.272727273,0.37226215,481,3.570871927,477,0.117240464,481,0.31797987,481,0.276262383,481
282.89,34783508,481.201115,481.201396,0.281,0.584,C23 H33 N2 O7 S,23,33,2,7,1,34,1.47826087,0.304347826,50,1,3,0.584,1.01151E+11,0.000343878,391.4317544,0.090909091,8,-0.52173913,0.335917778,481,3.534769429,477,0.080876808,481,0.354376438,481,0.312655796,481
490.43,17301786,481.218795,481.219154,0.359,0.747,C23 H33 N2 O9,23,33,2,9,0,34,1.47826087,0.391304348,50,-1,2,0.747,1.01151E+11,0.00017105,391.4317544,0.090909091,8,-0.434782609,0.318179606,481,3.517149307,477,0.063129224,481,0.372140083,481,0.330417902,481
351.78,39780636,481.222368,481.222526,0.157,0.327,C20 H37 N2 O9 S,20,37,2,9,1,38,1.9,0.45,44,-6,3,0.327,1.01151E+11,0.000393281,391.4317544,-0.36,3,-0.6,0.314811372,481,3.513803488,477,0.059759202,481,0.375513155,481,0.333790681,481
384.38,38535456,481.237509,481.237782,0.273,0.567,C24 H37 N2 O6 S,24,37,2,6,1,38,1.583333333,0.25,52,1,3,0.567,1.01151E+11,0.000380971,391.4317544,0.055555556,7,-0.75,0.299572407,481,3.498665939,478,0.044512152,481,0.390774005,481,0.349050209,481
389.09,20881708,481.273837,481.274167,0.331,0.687,C25 H41 N2 O5 S,25,41,2,5,1,42,1.68,0.2,54,1,3,0.687,1.01151E+11,0.000206442,391.4317544,0.025641026,6,-0.96,0.263228034,481,3.462563441,478,0.008148495,481,0.427170573,481,0.385443622,481
556.68,5216557,481.276794,481.276669,-0.125,-0.26,C21 H41 N2 O10,21,41,2,10,0,42,2,0.476190476,46,-8,2,0.26,1.01151E+11,5.15722E-05,391.4317544,-0.357142857,2,-0.761904762,0.260728828,481,3.460080867,478,0.005647963,481,0.429673368,481,0.3879462,481
434.49,5247283,481.294896,481.295297,0.401,0.833,C22 H45 N2 O7 S,22,45,2,7,1,46,2.090909091,0.318181818,48,-6,3,0.833,1.01151E+11,5.18759E-05,391.4317544,-0.35483871,1,-1.090909091,0.242121628,481,3.4415975,478,0.01296911,481,0.44830729,481,0.406578507,481
458.27,5105976,481.310302,481.310553,0.25,0.52,C26 H45 N2 O4 S,26,45,2,4,1,46,1.769230769,0.153846154,56,1,3,0.52,1.01151E+11,5.04789E-05,391.4317544,0,5,-1.153846154,0.226882663,481,3.426459951,478,0.028216161,481,0.46356814,481,0.421838034,481
524.28,4506937,481.312601,481.313055,0.454,0.942,C22 H45 N2 O9,22,45,2,9,0,46,2.090909091,0.409090909,48,-8,2,0.942,1.01151E+11,4.45567E-05,391.4317544,-0.35483871,1,-1,0.224383457,481,3.423977377,478,0.030716693,481,0.466070936,481,0.424340613,481
454.56,3350849,481.336153,481.335705,-0.448,-0.932,C28 H49 O4 S,28,49,0,4,1,50,1.785714286,0.142857143,58,0,1,0.932,1.01151E+11,3.31273E-05,391.4317544,0.04,4,-1.428571429,0.201758748,481,3.401503237,478,0.053353407,481,0.488728136,481,0.44699585,481
436.46,7108932,481.346713,481.346938,0.225,0.467,C27 H49 N2 O3 S,27,49,2,3,1,50,1.851851852,0.111111111,58,1,3,0.467,1.01151E+11,7.02806E-05,391.4317544,-0.022222222,4,-1.333333333,0.190538291,481,3.390357453,478,0.064579817,481,0.499964708,481,0.458231447,481
298.9,9916746,481.36444,481.364696,0.257,0.533,C27 H49 N2 O5,27,49,2,5,0,50,1.851851852,0.185185185,58,-1,2,0.533,1.01151E+11,9.80394E-05,391.4317544,-0.022222222,4,-1.259259259,0.17280012,481,3.37273733,478,0.082327401,481,0.517728353,482,0.475993553,481
242.05,14532944,481.383084,481.383324,0.24,0.498,C28 H53 N2 O2 S,28,53,2,2,1,54,1.928571429,0.071428571,60,1,3,0.498,1.01151E+11,0.000143676,391.4317544,-0.041666667,3,-1.5,0.15419292,481,3.354253963,478,0.100944473,481,0.536362275,482,0.49462586,481
508.28,4530780,482.196281,482.196645,0.364,0.756,C22 H32 N3 O7 S,22,32,3,7,1,33,1.5,0.318181818,49,1,4,0.756,1.01151E+11,4.47924E-05,391.4317544,0.034482759,8,-0.363636364,0.341780082,482,3.547247786,478,0.086211621,482,0.349941841,482,0.30813491,482
447.74,4794984,482.233049,482.233031,-0.018,-0.038,C23 H36 N3 O6 S,23,36,3,6,1,37,1.608695652,0.260869565,51,1,4,0.038,1.01151E+11,4.74044E-05,391.4317544,0,7,-0.608695652,0.30543471,482,3.511144296,478,0.049846965,482,0.386339408,482,0.344529323,482
486.87,3644032,482.308335,482.308304,-0.031,-0.065,C21 H44 N3 O9,21,44,3,9,0,45,2.142857143,0.428571429,47,-8,3,0.065,1.01151E+11,3.60258E-05,391.4317544,-0.481481481,1,-0.857142857,0.230245761,482,3.436455734,479,0.02538188,482,0.461636339,482,0.419819727,482
158.94,17932940,482.344373,482.344689,0.316,0.655,C22 H48 N3 O8,22,48,3,8,0,49,2.227272727,0.363636364,49,-8,3,0.655,1.01151E+11,0.000177289,391.4317544,-0.466666667,0,-1.090909091,0.193901389,482,3.400353236,479,0.061745537,482,0.498032906,482,0.45621314,482
-1000,4055938,483.114304,483.114414,0.11,0.228,C21 H23 O13,21,23,0,13,0,24,1.142857143,0.619047619,44,-3,0,0.228,1.01151E+11,4.0098E-05,391.4317544,0.24137931,10,0.095238095,0.425035871,483,3.636604569,479,0.168980984,483,0.268002612,483,0.22611611,483
561.46,4131729,483.161777,483.162033,0.256,0.531,C21 H27 N2 O11,21,27,2,11,0,28,1.333333333,0.523809524,46,-2,2,0.531,1.01151E+11,4.08473E-05,391.4317544,0.111111111,9,0,0.377470042,483,3.589355295,479,0.121389918,483,0.315636751,483,0.27374612,483
414.83,19735446,483.180471,483.180661,0.189,0.392,C22 H31 N2 O8 S,22,31,2,8,1,32,1.454545455,0.363636364,48,0,3,0.392,1.01151E+11,0.000195109,391.4317544,0.066666667,8,-0.363636364,0.358862843,483,3.570871927,479,0.102772845,483,0.334270673,483,0.292378427,483
501.85,10888092,483.198111,483.198419,0.308,0.637,C22 H31 N2 O10,22,31,2,10,0,32,1.454545455,0.454545455,48,-2,2,0.637,1.01151E+11,0.000107642,391.4317544,0.066666667,8,-0.272727273,0.341124671,483,3.553251805,479,0.085025262,483,0.352034318,483,0.310140533,483
283.14,40879008,483.216769,483.217046,0.277,0.573,C23 H35 N2 O7 S,23,35,2,7,1,36,1.565217391,0.304347826,50,0,3,0.573,1.01151E+11,0.00040414,391.4317544,0.03030303,7,-0.608695652,0.32251847,483,3.534769429,479,0.066409188,483,0.37066724,483,0.32877184,483
504.35,12891047,483.234413,483.234804,0.391,0.809,C23 H35 N2 O9,23,35,2,9,0,36,1.565217391,0.391304348,50,-2,2,0.809,1.01151E+11,0.000127444,391.4317544,0.03030303,7,-0.52173913,0.304780299,483,3.517149307,479,0.048661605,483,0.388430886,483,0.346533945,483
195.12,82412464,483.253154,483.253432,0.278,0.574,C24 H39 N2 O6 S,24,39,2,6,1,40,1.666666667,0.25,52,0,3,0.574,1.01151E+11,0.00081475,391.4317544,0,6,-0.833333333,0.286173099,483,3.498665939,480,0.030044532,483,0.407064808,483,0.365166252,483
568.2,6009779,483.270896,483.27119,0.294,0.608,C24 H39 N2 O8,24,39,2,8,0,40,1.666666667,0.333333333,52,-2,2,0.608,1.01151E+11,5.94142E-05,391.4317544,0,6,-0.75,0.268434928,483,3.481045816,480,0.012296949,483,0.424828453,483,0.382928358,483
464.9,13652921,483.289635,483.289817,0.183,0.378,C25 H43 N2 O5 S,25,43,2,5,1,44,1.76,0.2,54,0,3,0.378,1.01151E+11,0.000134976,391.4317544,-0.025641026,5,-1.04,0.249828727,483,3.462563441,480,0.006319124,483,0.443461375,483,0.401559665,483
574.22,3939258,483.292631,483.292319,-0.312,-0.645,C21 H43 N2 O10,21,43,2,10,0,44,2.095238095,0.476190476,46,-9,2,0.645,1.01151E+11,3.89445E-05,391.4317544,-0.428571429,1,-0.857142857,0.247329521,483,3.460080867,480,0.008819657,483,0.44596417,483,0.404062244,483
646.28,5438404,483.32589,483.326203,0.312,0.646,C26 H47 N2 O4 S,26,47,2,4,1,48,1.846153846,0.153846154,56,0,3,0.646,1.01151E+11,5.37654E-05,391.4317544,-0.047619048,4,-1.230769231,0.213483356,483,3.426459951,480,0.04268378,483,0.479858943,483,0.437954078,483
419.58,6532048,483.362326,483.362588,0.262,0.542,C27 H51 N2 O3 S,27,51,2,3,1,52,1.925925926,0.111111111,58,0,3,0.542,1.01151E+11,6.45774E-05,391.4317544,-0.066666667,3,-1.407407407,0.177138984,483,3.390357453,480,0.079047437,483,0.51625551,484,0.474347491,483
455.91,3935189,483.379863,483.380346,0.484,1.001,C27 H51 N2 O5,27,51,2,5,0,52,1.925925926,0.185185185,58,-2,2,1.001,1.01151E+11,3.89042E-05,391.4317544,-0.066666667,3,-1.333333333,0.159400813,483,3.37273733,480,0.09679502,483,0.534019155,484,0.492109597,483
236.45,7107547,483.398758,483.398974,0.216,0.447,C28 H55 N2 O2 S,28,55,2,2,1,56,2,0.071428571,60,0,3,0.447,1.01151E+11,7.0267E-05,391.4317544,-0.083333333,2,-1.571428571,0.140793613,483,3.354253963,480,0.115412093,483,0.552653078,484,0.510741904,484
-1000,3579345,485.039316,485.039535,0.219,0.452,C19 H17 O13 S,19,17,0,13,1,18,0.947368421,0.684210526,40,-2,1,0.452,1.01151E+11,3.53863E-05,391.4317544,0.304347826,11,0.526315789,0.502064478,484,3.72643068,481,0.24498926,485,0.193735634,485,0.151682222,485
337.03,6399478,485.159714,485.159925,0.211,0.436,C21 H29 N2 O9 S,21,29,2,9,1,30,1.428571429,0.428571429,46,-1,3,0.436,1.01151E+11,6.32668E-05,391.4317544,0.037037037,8,-0.19047619,0.381808906,485,3.606975417,481,0.124669881,485,0.314163908,485,0.272100057,485
601.53,7527931,485.177363,485.177683,0.32,0.66,C21 H29 N2 O11,21,29,2,11,0,30,1.428571429,0.523809524,46,-3,2,0.66,1.01151E+11,7.4423E-05,391.4317544,0.037037037,8,-0.095238095,0.364070735,485,3.589355295,481,0.106922298,485,0.331927553,485,0.289862163,485
305.22,22873600,485.196057,485.196311,0.253,0.522,C22 H33 N2 O8 S,22,33,2,8,1,34,1.545454545,0.363636364,48,-1,3,0.522,1.01151E+11,0.000226134,391.4317544,0,7,-0.454545455,0.345463535,485,3.570871927,481,0.088305225,485,0.350561475,485,0.30849447,485
444.67,12293637,485.213816,485.214069,0.253,0.522,C22 H33 N2 O10,22,33,2,10,0,34,1.545454545,0.454545455,48,-3,2,0.522,1.01151E+11,0.000121538,391.4317544,0,7,-0.363636364,0.327725364,485,3.553251805,481,0.070557642,485,0.368325121,485,0.326256576,485
236.22,44926476,485.232477,485.232696,0.219,0.451,C23 H37 N2 O7 S,23,37,2,7,1,38,1.652173913,0.304347826,50,-1,3,0.451,1.01151E+11,0.000444154,391.4317544,-0.03030303,6,-0.695652174,0.309119163,485,3.534769429,481,0.051941569,485,0.386958043,485,0.344887883,485
451.08,25896464,485.250169,485.250454,0.285,0.588,C23 H37 N2 O9,23,37,2,9,0,38,1.652173913,0.391304348,50,-3,2,0.588,1.01151E+11,0.000256019,391.4317544,-0.03030303,6,-0.608695652,0.291380992,485,3.517149307,481,0.034193986,485,0.404721688,485,0.362649989,485
447.81,17638934,485.269043,485.269082,0.038,0.079,C24 H41 N2 O6 S,24,41,2,6,1,42,1.75,0.25,52,-1,3,0.079,1.01151E+11,0.000174383,391.4317544,-0.055555556,5,-0.916666667,0.272773792,485,3.498665939,482,0.015576913,485,0.42335561,485,0.381282296,485
142.6,194872864,485.283887,485.284338,0.451,0.93,C28 H41 N2 O3 S,28,41,2,3,1,42,1.5,0.107142857,60,6,3,0.93,1.01151E+11,0.001926561,391.4317544,0.191489362,9,-1,0.257534827,485,3.48352839,482,0.000329862,485,0.43861646,485,0.396541823,485
444.55,12412448,485.305163,485.305467,0.304,0.627,C25 H45 N2 O5 S,25,45,2,5,1,46,1.84,0.2,54,-1,3,0.627,1.01151E+11,0.000122713,391.4317544,-0.076923077,4,-1.12,0.23642942,485,3.462563441,482,0.020786744,485,0.459752177,485,0.417675709,485
459.33,6794796,485.341591,485.341853,0.262,0.54,C26 H49 N2 O4 S,26,49,2,4,1,50,1.923076923,0.153846154,56,-1,3,0.54,1.01151E+11,6.7175E-05,391.4317544,-0.095238095,3,-1.307692308,0.200084049,485,3.426459951,482,0.0571514,485,0.496149745,485,0.454070122,485
397.04,6827574,485.378014,485.378238,0.224,0.461,C27 H53 N2 O3 S,27,53,2,3,1,54,2,0.111111111,58,-1,3,0.461,1.01151E+11,6.74991E-05,391.4317544,-0.111111111,2,-1.481481481,0.163739677,485,3.390357453,482,0.093515056,485,0.532546312,486,0.490463534,485
390.06,3608129,485.414192,485.414624,0.432,0.889,C28 H57 N2 O2 S,28,57,2,2,1,58,2.071428571,0.071428571,60,-1,3,0.889,1.01151E+11,3.56708E-05,391.4317544,-0.125,1,-1.642857143,0.127394306,485,3.354253963,482,0.129879712,485,0.56894388,486,0.526857947,486
598.14,3772217,486.264651,486.264982,0.331,0.681,C31 H36 N O4,31,36,1,4,0,37,1.193548387,0.129032258,65,10,1,0.681,1.01151E+11,3.72931E-05,391.4317544,0.392857143,14,-0.838709677,0.277985823,486,3.51049835,482,0.020261108,486,0.41957222,486,0.377412561,486
541.26,8898362,486.27036,486.270855,0.495,1.018,C24 H40 N O9,24,40,1,9,0,41,1.708333333,0.375,51,-4,1,1.018,1.01151E+11,8.79714E-05,391.4317544,-0.027027027,5,-0.833333333,0.272119381,486,3.50467095,482,0.014391553,486,0.425447087,486,0.383286918,486
385.27,7346236,487.175429,487.175575,0.146,0.3,C21 H31 N2 O9 S,21,31,2,9,1,32,1.523809524,0.428571429,46,-2,3,0.3,1.01151E+11,7.26267E-05,391.4317544,-0.037037037,7,-0.285714286,0.368409599,487,3.606975417,483,0.110202262,487,0.33045471,487,0.288216101,487
442.4,18843718,487.211769,487.211961,0.191,0.393,C22 H35 N2 O8 S,22,35,2,8,1,36,1.636363636,0.363636364,48,-2,3,0.393,1.01151E+11,0.000186294,391.4317544,-0.066666667,6,-0.545454545,0.332064228,487,3.570871927,483,0.073837606,487,0.366852278,487,0.324610514,487
440.06,6785098,487.22678,487.227217,0.437,0.896,C26 H35 N2 O5 S,26,35,2,5,1,36,1.384615385,0.192307692,56,5,3,0.896,1.01151E+11,6.70791E-05,391.4317544,0.219512195,10,-0.692307692,0.316825263,487,3.555734378,483,0.058590555,487,0.382113128,487,0.339870041,487
231.83,14448714,487.229539,487.229719,0.18,0.369,C22 H35 N2 O10,22,35,2,10,0,36,1.636363636,0.454545455,48,-4,2,0.369,1.01151E+11,0.000142844,391.4317544,-0.066666667,6,-0.454545455,0.314326057,487,3.553251805,483,0.056090023,487,0.384615923,487,0.34237262,487
261.49,46434384,487.248186,487.248346,0.16,0.328,C23 H39 N2 O7 S,23,39,2,7,1,40,1.739130435,0.304347826,50,-2,3,0.328,1.01151E+11,0.000459062,391.4317544,-0.090909091,5,-0.782608696,0.295719856,487,3.534769429,483,0.037473949,487,0.403248845,487,0.361003927,487
555.05,5871701,487.265736,487.266104,0.368,0.756,C23 H39 N2 O9,23,39,2,9,0,40,1.739130435,0.391304348,50,-4,2,0.756,1.01151E+11,5.80491E-05,391.4317544,-0.090909091,5,-0.695652174,0.277981685,487,3.517149307,483,0.019726366,487,0.421012491,487,0.378766032,487
409.71,15181914,487.284722,487.284732,0.01,0.02,C24 H43 N2 O6 S,24,43,2,6,1,44,1.833333333,0.25,52,-2,3,0.02,1.01151E+11,0.000150092,391.4317544,-0.111111111,4,-1,0.259374485,487,3.498665939,484,0.001109293,487,0.439646413,487,0.39739834,487
603.27,4279391,487.301973,487.30249,0.517,1.061,C24 H43 N2 O8,24,43,2,8,0,44,1.833333333,0.333333333,52,-4,2,1.061,1.01151E+11,4.23071E-05,391.4317544,-0.111111111,4,-0.916666667,0.241636314,487,3.481045816,484,0.01663829,487,0.457410058,487,0.415160445,487
460.72,13088868,487.320928,487.321117,0.189,0.388,C25 H47 N2 O5 S,25,47,2,5,1,48,1.92,0.2,54,-2,3,0.388,1.01151E+11,0.0001294,391.4317544,-0.128205128,3,-1.2,0.223030113,487,3.462563441,484,0.035254363,487,0.47604298,487,0.433791752,487
297,9115758,487.357326,487.357503,0.177,0.363,C26 H51 N2 O4 S,26,51,2,4,1,52,2,0.153846154,56,-2,3,0.363,1.01151E+11,9.01206E-05,391.4317544,-0.142857143,2,-1.384615385,0.186684742,487,3.426459951,484,0.071619019,487,0.512440548,488,0.470186165,487
358.9,8087672,487.39375,487.393888,0.139,0.285,C27 H55 N2 O3 S,27,55,2,3,1,56,2.074074074,0.111111111,58,-2,3,0.285,1.01151E+11,7.99567E-05,391.4317544,-0.155555556,1,-1.555555556,0.15034037,487,3.390357453,484,0.107982676,487,0.548837115,488,0.506579578,488
166.5,9054338,487.430063,487.430274,0.211,0.433,C28 H59 N2 O2 S,28,59,2,2,1,60,2.142857143,0.071428571,60,-2,3,0.433,1.01151E+11,8.95134E-05,391.4317544,-0.166666667,0,-1.714285714,0.113994998,487,3.354253963,484,0.144347332,487,0.585234682,488,0.542973991,488
448.51,9652563,488.19199,488.191954,-0.036,-0.074,C17 H34 N3 O11 S,17,34,3,11,1,35,2.058823529,0.647058824,39,-9,4,0.074,1.01151E+11,9.54276E-05,391.4317544,-1,2,-0.117647059,0.353165497,488,3.598487833,484,0.09441947,488,0.347156831,488,0.304830101,488
575.57,3135846,488.261765,488.261353,-0.412,-0.843,C22 H38 N3 O9,22,38,3,9,0,39,1.772727273,0.409090909,49,-4,3,0.843,1.01151E+11,3.10017E-05,391.4317544,-0.172413793,5,-0.545454545,0.283843989,488,3.529627664,484,0.025061179,488,0.416577894,488,0.374245147,488
529.96,8464749,488.286,488.286506,0.506,1.036,C24 H42 N O9,24,42,1,9,0,43,1.791666667,0.375,51,-5,1,1.036,1.01151E+11,8.36846E-05,391.4317544,-0.081081081,4,-0.916666667,0.258719075,488,3.504669958,484,7.70659E-05,488,0.44173889,488,0.399403962,488
524.93,5480816,488.297341,488.297739,0.398,0.815,C23 H42 N3 O8,23,42,3,8,0,43,1.869565217,0.347826087,51,-4,3,0.815,1.01151E+11,5.41847E-05,391.4317544,-0.1875,4,-0.782608696,0.247498618,488,3.493524173,485,0.011303477,488,0.452975461,488,0.410639559,488
465.48,5476952,489.16998,489.170096,0.116,0.237,C24 H29 N2 O7 S,24,29,2,7,1,30,1.25,0.291666667,52,4,3,0.237,1.01151E+11,5.41465E-05,391.4317544,0.257142857,11,-0.333333333,0.376115699,489,3.627940367,485,0.116851248,489,0.325609795,489,0.283198259,489
457.56,5694046,489.190921,489.191225,0.304,0.622,C21 H33 N2 O9 S,21,33,2,9,1,34,1.619047619,0.428571429,46,-3,3,0.622,1.01151E+11,5.62927E-05,391.4317544,-0.111111111,6,-0.380952381,0.355010292,489,3.606975417,485,0.095734642,489,0.346745513,489,0.304332145,489
539.46,12372578,489.206258,489.206482,0.223,0.457,C25 H33 N2 O6 S,25,33,2,6,1,34,1.36,0.24,54,4,3,0.457,1.01151E+11,0.000122318,391.4317544,0.210526316,10,-0.56,0.339770328,489,3.591836876,485,0.080486592,489,0.362007363,489,0.319592672,489
466.73,14473831,489.227383,489.227611,0.228,0.467,C22 H37 N2 O8 S,22,37,2,8,1,38,1.727272727,0.363636364,48,-3,3,0.467,1.01151E+11,0.000143092,391.4317544,-0.133333333,5,-0.636363636,0.318664921,489,3.570871927,485,0.059369986,489,0.38314308,489,0.340726557,489
