mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
441.85,4204499,337.150491,337.150406,-0.085,-0.253,C14 H25 O9,14,25,0,9,0,26,1.857142857,0.642857143,30,-7,0,0.253,1.52799E+11,2.75164E-05,432.7782779,-0.263157895,2,-0.571428571,0.226059155,337,2.467312281,335,0.047366476,337,0.257590678,337,0.228359401,337
11.67,112097248,337.165675,337.165662,-0.013,-0.038,C18 H25 O6,18,25,0,6,0,26,1.444444444,0.333333333,38,0,0,0.038,1.52799E+11,0.000733623,432.7782779,0.2,6,-0.777777778,0.21082019,337,2.452174733,335,0.032119425,337,0.272851528,337,0.243618928,337
477.89,10668010,337.184285,337.18429,0.005,0.015,C19 H29 O3 S,19,29,0,3,1,30,1.578947368,0.157894737,40,2,1,0.015,1.52799E+11,6.9817E-05,432.7782779,0.151515152,5,-1.157894737,0.19221299,337,2.433691365,335,0.013502353,337,0.29148545,337,0.262251235,337
704.23,4203500,337.186759,337.186791,0.032,0.096,C15 H29 O8,15,29,0,8,0,30,2,0.533333333,32,-7,0,0.096,1.52799E+11,2.75099E-05,432.7782779,-0.272727273,1,-0.933333333,0.189714783,337,2.431209783,335,0.01100282,337,0.293987245,337,0.264752814,337
698.17,16127990,337.202084,337.202048,-0.037,-0.108,C19 H29 O5,19,29,0,5,0,30,1.578947368,0.263157895,40,0,0,0.108,1.52799E+11,0.00010555,432.7782779,0.151515152,5,-1.052631579,0.174474819,337,2.416071243,335,0.004245231,337,0.309249096,337,0.280013341,337
528.88,6176760,337.205368,337.205419,0.051,0.15,C16 H33 O5 S,16,33,0,5,1,34,2.125,0.3125,34,-5,1,0.15,1.52799E+11,4.0424E-05,432.7782779,-0.28,0,-1.375,0.171107583,337,2.412726416,335,0.007614253,337,0.312621167,337,0.283385121,337
10.39,32062060,338.124552,338.124526,-0.027,-0.079,C16 H20 N O7,16,20,1,7,0,21,1.3125,0.4375,35,0,1,0.079,1.52799E+11,0.000209831,432.7782779,0.217391304,7,-0.25,0.253026866,338,2.500755588,335,0.073817895,338,0.232020364,338,0.20270463,338
44.9,10574469,338.160876,338.160911,0.035,0.103,C17 H24 N O6,17,24,1,6,0,25,1.470588235,0.352941176,37,0,1,0.103,1.52799E+11,6.92049E-05,432.7782779,0.153846154,6,-0.588235294,0.216682494,338,2.46465309,336,0.037454239,338,0.268416931,338,0.239098042,338
646.15,2959006,338.19723,338.197297,0.066,0.196,C18 H28 N O5,18,28,1,5,0,29,1.611111111,0.277777778,39,0,1,0.196,1.52799E+11,1.93653E-05,432.7782779,0.103448276,5,-0.888888889,0.180337123,338,2.428549599,336,0.001089583,338,0.304814499,338,0.275492455,338
501.18,6765805,339.054365,339.054398,0.033,0.096,C15 H15 O7 S,15,15,0,7,1,16,1.066666667,0.466666667,32,1,1,0.096,1.52799E+11,4.4279E-05,432.7782779,0.333333333,8,0,0.32419317,339,2.578103341,336,0.144491358,339,0.162187983,339,0.132791628,339
480.16,51936508,339.075535,339.075527,-0.008,-0.023,C12 H19 O9 S,12,19,0,9,1,20,1.666666667,0.75,26,-6,1,0.023,1.52799E+11,0.0003399,432.7782779,-0.384615385,3,0,0.303087763,339,2.557138392,336,0.123374753,339,0.1833237,339,0.153925513,339
700.82,6667524,339.087354,339.087412,0.058,0.171,C19 H15 O6,19,15,0,6,0,16,0.842105263,0.315789474,40,6,0,0.171,1.52799E+11,4.36358E-05,432.7782779,0.5625,12,-0.210526316,0.291216034,339,2.54534567,336,0.111496724,339,0.195212478,339,0.165813261,339
524.64,4861190,339.090614,339.090783,0.169,0.499,C16 H19 O6 S,16,19,0,6,1,20,1.25,0.375,34,1,1,0.499,1.52799E+11,3.18142E-05,432.7782779,0.25,7,-0.375,0.287848798,339,2.542000843,336,0.108127702,339,0.19858455,339,0.16918504,339
626.36,12987674,339.119829,339.119775,-0.054,-0.16,C15 H19 N2 O7,15,19,2,7,0,20,1.333333333,0.466666667,34,0,2,0.16,1.52799E+11,8.49981E-05,432.7782779,0.157894737,7,0,0.25888917,339,2.513233944,336,0.079152708,339,0.227585767,339,0.198183744,339
707.98,3685661,339.123771,339.123797,0.026,0.077,C20 H19 O5,20,19,0,5,0,20,1,0.25,42,6,0,0.077,1.52799E+11,2.41209E-05,432.7782779,0.485714286,11,-0.5,0.254871661,339,2.509243172,336,0.075133068,339,0.231609046,339,0.202206674,339
11.16,254901552,339.144934,339.144927,-0.007,-0.022,C17 H23 O7,17,23,0,7,0,24,1.411764706,0.411764706,36,-1,0,0.022,1.52799E+11,0.001668209,432.7782779,0.185185185,6,-0.588235294,0.233765255,339,2.488277231,337,0.054015463,339,0.252745763,339,0.223341559,339
653.14,3704115,339.156081,339.15616,0.079,0.232,C16 H23 N2 O6,16,23,2,6,0,24,1.5,0.375,36,0,2,0.232,1.52799E+11,2.42417E-05,432.7782779,0.090909091,6,-0.375,0.222544798,339,2.477131446,337,0.042789052,339,0.263982334,339,0.234577156,339
54.06,49904964,339.18133,339.181312,-0.018,-0.052,C18 H27 O6,18,27,0,6,0,28,1.555555556,0.333333333,38,-1,0,0.052,1.52799E+11,0.000326604,432.7782779,0.133333333,5,-0.888888889,0.197420883,339,2.452174733,337,0.017651806,339,0.289142331,339,0.259734972,339
3.16,454393184,339.19993,339.19994,0.01,0.028,C19 H31 O3 S,19,31,0,3,1,32,1.684210526,0.157894737,40,1,1,0.028,1.52799E+11,0.002973787,432.7782779,0.090909091,4,-1.263157895,0.178813683,339,2.433691365,337,0.000965267,339,0.307776253,339,0.278367279,339
-1000,5201246,339.217701,339.217698,-0.003,-0.01,C19 H31 O5,19,31,0,5,0,32,1.684210526,0.263157895,40,-1,0,0.01,1.52799E+11,3.40397E-05,432.7782779,0.090909091,4,-1.157894737,0.161075512,339,2.416071243,337,0.01871285,339,0.325539898,339,0.296129385,339
583.12,3792798,340.046306,340.046275,-0.031,-0.09,C17 H10 N O7,17,10,1,7,0,11,0.647058824,0.411764706,37,6,1,0.09,1.52799E+11,2.48221E-05,432.7782779,0.68,13,0.352941176,0.333423708,340,2.593927517,337,0.153196193,340,0.154380314,340,0.124897962,340
639.97,3453880,340.082597,340.082661,0.064,0.189,C18 H14 N O6,18,14,1,6,0,15,0.833333333,0.333333333,39,6,1,0.189,1.52799E+11,2.2604E-05,432.7782779,0.571428571,12,0,0.297078337,340,2.557824027,337,0.116831537,340,0.190777882,340,0.161292375,340
91.74,19832800,340.140195,340.140176,-0.02,-0.058,C16 H22 N O7,16,22,1,7,0,23,1.4375,0.4375,35,-1,1,0.058,1.52799E+11,0.000129796,432.7782779,0.130434783,6,-0.375,0.239627559,340,2.500755588,337,0.059350276,340,0.248311166,340,0.218820673,340
433.2,3863545,340.176585,340.176561,-0.024,-0.07,C17 H26 N O6,17,26,1,6,0,27,1.588235294,0.352941176,37,-1,1,0.07,1.52799E+11,2.52851E-05,432.7782779,0.076923077,5,-0.705882353,0.203283187,340,2.46465309,338,0.022986619,340,0.284707734,340,0.255214086,340
621.63,12366442,341.066657,341.066676,0.019,0.056,C18 H13 O7,18,13,0,7,0,14,0.777777778,0.388888889,38,5,0,0.056,1.52799E+11,8.09325E-05,432.7782779,0.586206897,12,0,0.314162097,341,2.58144916,338,0.133393761,341,0.175105713,341,0.145534892,341
439.46,10359404,341.070006,341.070048,0.041,0.121,C15 H17 O7 S,15,17,0,7,1,18,1.2,0.466666667,32,0,1,0.121,1.52799E+11,6.77974E-05,432.7782779,0.238095238,7,-0.133333333,0.310793863,341,2.578103341,338,0.130023739,341,0.178478785,341,0.148907671,341
640.5,8272539,341.135404,341.135425,0.021,0.06,C15 H21 N2 O7,15,21,2,7,0,22,1.466666667,0.466666667,34,-1,2,0.06,1.52799E+11,5.41398E-05,432.7782779,0.052631579,6,-0.133333333,0.245489863,341,2.513233944,338,0.064685089,341,0.24387657,341,0.214299787,341
693.92,7101085,341.139403,341.139447,0.044,0.129,C20 H21 O5,20,21,0,5,0,22,1.1,0.25,42,5,0,0.129,1.52799E+11,4.64732E-05,432.7782779,0.428571429,10,-0.6,0.241472354,341,2.509243172,338,0.060665448,341,0.247899848,341,0.218322717,341
12.12,104268464,341.160565,341.160577,0.012,0.035,C17 H25 O7,17,25,0,7,0,26,1.529411765,0.411764706,36,-2,0,0.035,1.52799E+11,0.000682387,432.7782779,0.111111111,5,-0.705882353,0.220365948,341,2.488277231,339,0.039547843,341,0.269036566,341,0.239457603,341
512.94,9157294,341.163763,341.163948,0.185,0.542,C14 H29 O7 S,14,29,0,7,1,30,2.142857143,0.5,30,-7,1,0.542,1.52799E+11,5.99301E-05,432.7782779,-0.473684211,0,-1,0.216998712,341,2.484932404,339,0.036178821,341,0.272408637,341,0.242829382,341
684.25,3109559,341.175847,341.175833,-0.014,-0.04,C21 H25 O4,21,25,0,4,0,26,1.238095238,0.19047619,44,5,0,0.04,1.52799E+11,2.03506E-05,432.7782779,0.368421053,9,-0.857142857,0.205126983,341,2.473139682,339,0.024300792,341,0.284297416,341,0.25471713,341
493.17,5491386,341.179221,341.179204,-0.017,-0.049,C18 H29 O4 S,18,29,0,4,1,30,1.666666667,0.222222222,38,0,1,0.049,1.52799E+11,3.59385E-05,432.7782779,0.066666667,4,-1.111111111,0.201759747,341,2.469794855,339,0.02093177,341,0.287669487,341,0.25808891,341
440.07,2663108,341.194608,341.19446,-0.147,-0.432,C22 H29 O S,22,29,0,1,1,30,1.363636364,0.045454545,46,7,1,0.432,1.52799E+11,1.74288E-05,432.7782779,0.317073171,8,-1.181818182,0.186520782,341,2.454657307,339,0.005684719,341,0.302930338,341,0.273348437,341
21.24,12575430,341.197,341.196962,-0.037,-0.11,C18 H29 O6,18,29,0,6,0,30,1.666666667,0.333333333,38,-2,0,0.11,1.52799E+11,8.23002E-05,432.7782779,0.066666667,4,-1,0.184021576,341,2.452174733,339,0.003184187,341,0.305433133,341,0.275851015,341
-1000,3470048,341.233308,341.233348,0.04,0.117,C19 H33 O5,19,33,0,5,0,34,1.789473684,0.263157895,40,-2,0,0.117,1.52799E+11,2.27098E-05,432.7782779,0.03030303,3,-1.263157895,0.147676205,341,2.416071243,339,0.033180469,341,0.341830701,341,0.312245428,341
581.38,6106411,342.06191,342.061925,0.016,0.046,C17 H12 N O7,17,12,1,7,0,13,0.764705882,0.411764706,37,5,1,0.046,1.52799E+11,3.99636E-05,432.7782779,0.6,12,0.235294118,0.320024401,342,2.593927517,339,0.138728574,342,0.170671116,342,0.141014006,342
635.93,5283141,342.098258,342.098311,0.053,0.155,C18 H16 N O6,18,16,1,6,0,17,0.944444444,0.333333333,39,5,1,0.155,1.52799E+11,3.45756E-05,432.7782779,0.5,11,-0.111111111,0.28367903,342,2.557824027,339,0.102363918,342,0.207068684,342,0.177408419,342
331.64,8103278,342.155821,342.155826,0.004,0.013,C16 H24 N O7,16,24,1,7,0,25,1.5625,0.4375,35,-2,1,0.013,1.52799E+11,5.30321E-05,432.7782779,0.043478261,5,-0.5,0.226228252,342,2.500755588,339,0.044882656,342,0.264601969,342,0.234936717,342
21.06,12470249,343.04593,343.045941,0.011,0.033,C17 H11 O8,17,11,0,8,0,12,0.705882353,0.470588235,36,4,0,0.033,1.52799E+11,8.16118E-05,432.7782779,0.615384615,12,0.235294118,0.337107162,343,2.617551658,340,0.155289798,343,0.154999948,343,0.125257523,343
583.17,16705540,343.082336,343.082326,-0.009,-0.027,C18 H15 O7,18,15,0,7,0,16,0.888888889,0.388888889,38,4,0,0.027,1.52799E+11,0.00010933,432.7782779,0.517241379,11,-0.111111111,0.30076279,343,2.58144916,340,0.118926141,343,0.191396516,343,0.161650935,343
430.29,18032646,343.085715,343.085698,-0.017,-0.051,C15 H19 O7 S,15,19,0,7,1,20,1.333333333,0.466666667,32,-1,1,0.051,1.52799E+11,0.000118015,432.7782779,0.142857143,6,-0.266666667,0.297394555,343,2.578103341,340,0.115556119,343,0.194769588,343,0.165023715,343
626.08,20768798,343.11871,343.118712,0.002,0.005,C19 H19 O6,19,19,0,6,0,20,1.052631579,0.315789474,40,4,0,0.005,1.52799E+11,0.000135922,432.7782779,0.4375,10,-0.421052632,0.264417419,343,2.54534567,340,0.082561485,343,0.227794083,343,0.198045348,343
511.68,7497760,343.122022,343.122083,0.061,0.178,C16 H23 O6 S,16,23,0,6,1,24,1.5,0.375,34,-1,1,0.178,1.52799E+11,4.90693E-05,432.7782779,0.083333333,5,-0.625,0.261050183,343,2.542000843,340,0.079192463,343,0.231166155,343,0.201417128,343
103.54,136874032,343.139848,343.139841,-0.007,-0.02,C16 H23 O8,16,23,0,8,0,24,1.5,0.5,34,-3,0,0.02,1.52799E+11,0.000895775,432.7782779,0.083333333,5,-0.5,0.243312012,343,2.524380721,340,0.06144488,343,0.248929801,343,0.219179233,343
604.86,2742325,343.15104,343.151075,0.035,0.102,C15 H23 N2 O7,15,23,2,7,0,24,1.6,0.466666667,34,-2,2,0.102,1.52799E+11,1.79472E-05,432.7782779,-0.052631579,5,-0.266666667,0.232090556,343,2.513233944,340,0.05021747,343,0.260167372,343,0.230415831,343
550.04,16689208,343.155046,343.155097,0.051,0.148,C20 H23 O5,20,23,0,5,0,24,1.2,0.25,42,4,0,0.148,1.52799E+11,0.000109223,432.7782779,0.371428571,9,-0.7,0.228073047,343,2.509243172,340,0.046197829,343,0.264190651,343,0.234438761,343
13.14,36358216,343.176244,343.176227,-0.017,-0.051,C17 H27 O7,17,27,0,7,0,28,1.647058824,0.411764706,36,-3,0,0.051,1.52799E+11,0.000237947,432.7782779,0.037037037,4,-0.823529412,0.206966641,343,2.488277231,341,0.025080224,343,0.285327368,343,0.255573646,343
560.17,2964562,343.19136,343.191483,0.123,0.359,C21 H27 O4,21,27,0,4,0,28,1.333333333,0.19047619,44,4,0,0.359,1.52799E+11,1.94016E-05,432.7782779,0.315789474,8,-0.952380952,0.191727676,343,2.473139682,341,0.009833173,343,0.300588218,343,0.270833174,343
-1000,5009505,343.212579,343.212612,0.033,0.097,C18 H31 O6,18,31,0,6,0,32,1.777777778,0.333333333,38,-3,0,0.097,1.52799E+11,3.27848E-05,432.7782779,0,3,-1.111111111,0.170622269,343,2.452174733,341,0.011283433,343,0.321723935,343,0.291967059,343
-1000,4805303,344.041284,344.04119,-0.094,-0.274,C16 H10 N O8,16,10,1,8,0,11,0.6875,0.5,35,4,1,0.274,1.52799E+11,3.14484E-05,432.7782779,0.636363636,12,0.5,0.342969466,344,2.630030015,341,0.160624611,344,0.150565352,344,0.120736637,344
578.81,8313554,344.077557,344.077575,0.018,0.052,C17 H14 N O7,17,14,1,7,0,15,0.882352941,0.411764706,37,4,1,0.052,1.52799E+11,5.44083E-05,432.7782779,0.52,11,0.117647059,0.306625094,344,2.593927517,341,0.124260955,344,0.186961919,344,0.157130049,344
637.53,7203564,344.113968,344.113961,-0.007,-0.022,C18 H18 N O6,18,18,1,6,0,19,1.055555556,0.333333333,39,4,1,0.022,1.52799E+11,4.71439E-05,432.7782779,0.428571429,10,-0.222222222,0.270279723,344,2.557824027,341,0.087896299,344,0.223359486,344,0.193524462,344
494.28,11401979,344.135129,344.13509,-0.038,-0.112,C15 H22 N O8,15,22,1,8,0,23,1.533333333,0.533333333,33,-3,1,0.112,1.52799E+11,7.46205E-05,432.7782779,0,5,-0.266666667,0.249174316,344,2.536859078,341,0.066779693,344,0.244495204,344,0.214658348,344
655,4991750,344.150471,344.150346,-0.125,-0.363,C19 H22 N O5,19,22,1,5,0,23,1.210526316,0.263157895,41,4,1,0.363,1.52799E+11,3.26686E-05,432.7782779,0.35483871,9,-0.526315789,0.233935351,344,2.521721529,341,0.051532642,344,0.259756054,344,0.229917875,344
-1000,6987139,345.025177,345.025205,0.029,0.083,C16 H9 O9,16,9,0,9,0,10,0.625,0.5625,34,3,0,0.083,1.52799E+11,4.57275E-05,432.7782779,0.652173913,12,0.5,0.360053226,345,2.653655148,342,0.177186835,345,0.134893183,345,0.104979153,345
106.76,24718750,345.061611,345.061591,-0.02,-0.058,C17 H13 O8,17,13,0,8,0,14,0.823529412,0.470588235,36,3,0,0.058,1.52799E+11,0.000161772,432.7782779,0.538461538,11,0.117647059,0.323707855,345,2.617551658,342,0.140822179,345,0.171290751,345,0.141373566,345
609.1,6256038,345.072796,345.072824,0.029,0.083,C16 H13 N2 O7,16,13,2,7,0,14,0.875,0.4375,36,4,2,0.083,1.52799E+11,4.09428E-05,432.7782779,0.523809524,11,0.375,0.312487398,345,2.606405874,342,0.129595768,345,0.182527322,345,0.152609163,345
255.31,39931320,345.098003,345.097976,-0.026,-0.076,C18 H17 O7,18,17,0,7,0,18,1,0.388888889,38,3,0,0.076,1.52799E+11,0.000261331,432.7782779,0.448275862,10,-0.222222222,0.287363483,345,2.58144916,342,0.104458522,345,0.207687318,345,0.177766979,345
265.45,30674362,345.101366,345.101348,-0.018,-0.053,C15 H21 O7 S,15,21,0,7,1,22,1.466666667,0.466666667,32,-2,1,0.053,1.52799E+11,0.000200749,432.7782779,0.047619048,5,-0.4,0.283995248,345,2.578103341,342,0.1010885,345,0.21106039,345,0.181139758,345
195.1,49778132,345.134352,345.134362,0.01,0.028,C19 H21 O6,19,21,0,6,0,22,1.157894737,0.315789474,40,3,0,0.028,1.52799E+11,0.000325774,432.7782779,0.375,9,-0.526315789,0.251018112,345,2.54534567,342,0.068093866,345,0.244084886,345,0.214161392,345
573.25,5535189,345.137668,345.137733,0.066,0.19,C16 H25 O6 S,16,25,0,6,1,26,1.625,0.375,34,-2,1,0.19,1.52799E+11,3.62252E-05,432.7782779,0,4,-0.75,0.247650876,345,2.542000843,342,0.064724843,345,0.247456957,345,0.217533171,345
575.43,31895010,345.155519,345.155491,-0.028,-0.081,C16 H25 O8,16,25,0,8,0,26,1.625,0.5,34,-4,0,0.081,1.52799E+11,0.000208738,432.7782779,0,4,-0.625,0.229912705,345,2.524380721,342,0.04697726,345,0.265220603,345,0.235295277,345
70.52,39161324,345.170743,345.170747,0.004,0.012,C20 H25 O5,20,25,0,5,0,26,1.3,0.25,42,3,0,0.012,1.52799E+11,0.000256292,432.7782779,0.314285714,8,-0.8,0.21467374,345,2.509243172,342,0.031730209,345,0.280481453,345,0.250554804,345
-1000,5567997,345.191843,345.191877,0.033,0.097,C17 H29 O7,17,29,0,7,0,30,1.764705882,0.411764706,36,-4,0,0.097,1.52799E+11,3.64399E-05,432.7782779,-0.037037037,3,-0.941176471,0.193567334,345,2.488277231,343,0.010612604,345,0.301618171,345,0.27168969,345
568.98,2948616,345.207198,345.207133,-0.065,-0.189,C21 H29 O4,21,29,0,4,0,30,1.428571429,0.19047619,44,3,0,0.189,1.52799E+11,1.92973E-05,432.7782779,0.263157895,7,-1.047619048,0.178328369,345,2.473139682,343,0.004634447,345,0.316879021,345,0.286949217,345
-1000,3221042,345.264717,345.264648,-0.069,-0.201,C19 H37 O5,19,37,0,5,0,38,2,0.263157895,40,-4,0,0.201,1.52799E+11,2.10802E-05,432.7782779,-0.090909091,1,-1.473684211,0.12087759,345,2.416071243,343,0.062115708,345,0.374412305,345,0.344477515,345
71.24,8548472,346.056878,346.05684,-0.038,-0.109,C16 H12 N O8,16,12,1,8,0,13,0.8125,0.5,35,3,1,0.109,1.52799E+11,5.59457E-05,432.7782779,0.545454545,11,0.375,0.329570159,346,2.630030015,343,0.146156992,346,0.166856154,346,0.13685268,346
433.51,15294611,346.093258,346.093225,-0.032,-0.093,C17 H16 N O7,17,16,1,7,0,17,1,0.411764706,37,3,1,0.093,1.52799E+11,0.000100096,432.7782779,0.44,10,0,0.293225787,346,2.593927517,343,0.109793335,346,0.203252721,346,0.173246093,346
693.86,6064291,346.114338,346.114355,0.017,0.049,C14 H20 N O9,14,20,1,9,0,21,1.5,0.642857143,31,-4,1,0.049,1.52799E+11,3.96879E-05,432.7782779,-0.058823529,5,0,0.272119381,346,2.572961576,343,0.08867573,346,0.224389439,346,0.194380978,346
221.67,11567278,346.129633,346.129611,-0.022,-0.063,C18 H20 N O6,18,20,1,6,0,21,1.166666667,0.333333333,39,3,1,0.063,1.52799E+11,7.57023E-05,432.7782779,0.357142857,9,-0.333333333,0.256880416,346,2.557824027,343,0.073428679,346,0.239650289,346,0.209640506,346
582.38,7839934,346.150777,346.15074,-0.037,-0.107,C15 H24 N O8,15,24,1,8,0,25,1.666666667,0.533333333,33,-4,1,0.107,1.52799E+11,5.13086E-05,432.7782779,-0.1,4,-0.4,0.235775009,346,2.536859078,343,0.052312073,346,0.260786006,346,0.230774391,346
645.49,3133641,346.165985,346.165996,0.012,0.034,C19 H24 N O5,19,24,1,5,0,25,1.315789474,0.263157895,41,3,1,0.034,1.52799E+11,2.05082E-05,432.7782779,0.290322581,8,-0.631578947,0.220536044,346,2.521721529,343,0.037065023,346,0.276046856,346,0.246033918,346
41.59,55219052,347.077248,347.077241,-0.007,-0.021,C17 H15 O8,17,15,0,8,0,16,0.941176471,0.470588235,36,2,0,0.021,1.52799E+11,0.000361382,432.7782779,0.461538462,10,0,0.310308548,347,2.617551658,344,0.126354559,347,0.187581553,347,0.15748961,347
611.62,9683829,347.088516,347.088474,-0.041,-0.119,C16 H15 N2 O7,16,15,2,7,0,16,1,0.4375,36,3,2,0.119,1.52799E+11,6.33761E-05,432.7782779,0.428571429,10,0.25,0.299088091,347,2.606405874,344,0.115128148,347,0.198818124,347,0.168725207,347
12.35,97981320,347.113648,347.113627,-0.022,-0.063,C18 H19 O7,18,19,0,7,0,20,1.111111111,0.388888889,38,2,0,0.063,1.52799E+11,0.000641241,432.7782779,0.379310345,9,-0.333333333,0.273963177,347,2.581448168,344,0.089989903,347,0.223979121,347,0.193884023,347
507.58,22508426,347.117018,347.116998,-0.02,-0.059,C15 H23 O7 S,15,23,0,7,1,24,1.6,0.466666667,32,-3,1,0.059,1.52799E+11,0.000147307,432.7782779,-0.047619048,4,-0.533333333,0.270595941,347,2.578103341,344,0.086620881,347,0.227351193,347,0.197255802,347
621,8346512,347.12489,347.12486,-0.03,-0.086,C17 H19 N2 O6,17,19,2,6,0,20,1.176470588,0.352941176,38,3,2,0.086,1.52799E+11,5.46239E-05,432.7782779,0.333333333,9,-0.117647059,0.26274272,347,2.570302384,344,0.078763492,347,0.235215692,347,0.20511962,347
19.17,17077142,347.134758,347.134756,-0.002,-0.006,C15 H23 O9,15,23,0,9,0,24,1.6,0.6,32,-5,0,0.006,1.52799E+11,0.000111762,432.7782779,-0.047619048,4,-0.4,0.25285777,347,2.560483219,344,0.068873297,347,0.245114838,347,0.215017908,347
8.58,97227680,347.150014,347.150012,-0.002,-0.007,C19 H23 O6,19,23,0,6,0,24,1.263157895,0.315789474,40,2,0,0.007,1.52799E+11,0.000636309,432.7782779,0.3125,8,-0.631578947,0.237618805,347,2.54534567,344,0.053626247,347,0.260375688,347,0.230277435,347
589.2,3138469,347.153201,347.153383,0.182,0.525,C16 H27 O6 S,16,27,0,6,1,28,1.75,0.375,34,-3,1,0.525,1.52799E+11,2.05398E-05,432.7782779,-0.083333333,3,-0.875,0.234251569,347,2.542000843,344,0.050257224,347,0.26374776,347,0.233649215,347
656.04,5854130,347.17102,347.171141,0.122,0.35,C16 H27 O8,16,27,0,8,0,28,1.75,0.5,34,-5,0,0.35,1.52799E+11,3.83125E-05,432.7782779,-0.083333333,3,-0.75,0.216513398,347,2.524380721,344,0.032509641,347,0.281511405,347,0.251411321,347
190.63,40129468,347.186398,347.186398,-0.001,-0.002,C20 H27 O5,20,27,0,5,0,28,1.4,0.25,42,2,0,0.002,1.52799E+11,0.000262628,432.7782779,0.257142857,7,-0.9,0.201273434,347,2.50924218,344,0.017261591,347,0.296773256,347,0.266671848,347
-1000,5997517,347.207551,347.207527,-0.024,-0.069,C17 H31 O7,17,31,0,7,0,32,1.882352941,0.411764706,36,-5,0,0.069,1.52799E+11,3.92509E-05,432.7782779,-0.111111111,2,-1.058823529,0.180168026,347,2.488277231,345,0.003855015,347,0.317908973,347,0.287805733,347
173.58,23311982,348.108916,348.108876,-0.041,-0.117,C17 H18 N O7,17,18,1,7,0,19,1.117647059,0.411764706,37,2,1,0.117,1.52799E+11,0.000152566,432.7782779,0.36,9,-0.117647059,0.279825481,348,2.593926525,345,0.095324716,348,0.219544524,348,0.189363137,348
653.39,4125311,348.130076,348.130005,-0.071,-0.203,C14 H22 N O9,14,22,1,9,0,23,1.642857143,0.642857143,31,-5,1,0.203,1.52799E+11,2.69982E-05,432.7782779,-0.176470588,4,-0.142857143,0.258720074,348,2.572961576,345,0.074208111,348,0.240680241,348,0.210497022,348
-1000,13006474,348.14526,348.145261,0.001,0.004,C18 H22 N O6,18,22,1,6,0,23,1.277777778,0.333333333,39,2,1,0.004,1.52799E+11,8.51212E-05,432.7782779,0.285714286,8,-0.444444444,0.243481109,348,2.557824027,345,0.05896106,348,0.255941091,348,0.225756549,348
605.67,17217178,348.166462,348.16639,-0.071,-0.205,C15 H26 N O8,15,26,1,8,0,27,1.8,0.533333333,33,-5,1,0.205,1.52799E+11,0.000112678,432.7782779,-0.2,3,-0.533333333,0.222375701,348,2.536859078,345,0.037844454,348,0.277076808,348,0.246890435,348
589.92,3831461,348.181617,348.181647,0.03,0.086,C19 H26 N O5,19,26,1,5,0,27,1.421052632,0.263157895,41,2,1,0.086,1.52799E+11,2.50751E-05,432.7782779,0.225806452,7,-0.736842105,0.207135738,348,2.521720537,345,0.022596404,348,0.292338659,348,0.262150962,348
17.17,142317904,349.092884,349.092891,0.007,0.021,C17 H17 O8,17,17,0,8,0,18,1.058823529,0.470588235,36,1,0,0.021,1.52799E+11,0.000931403,432.7782779,0.384615385,9,-0.117647059,0.296909241,349,2.617551658,346,0.11188694,349,0.203872356,349,0.173605653,349
523.2,12958038,349.096251,349.096262,0.012,0.033,C14 H21 O8 S,14,21,0,8,1,22,1.571428571,0.571428571,30,-4,1,0.033,1.52799E+11,8.48042E-05,432.7782779,-0.111111111,4,-0.285714286,0.293542005,349,2.614206832,346,0.108517917,349,0.207244427,349,0.176977433,349
615.86,16890204,349.104192,349.104124,-0.068,-0.194,C16 H17 N2 O7,16,17,2,7,0,18,1.125,0.4375,36,2,2,0.194,1.52799E+11,0.000110538,432.7782779,0.333333333,9,0.125,0.285688784,349,2.606405874,346,0.100660529,349,0.215108927,349,0.18484125,349
10.68,216242544,349.129286,349.129277,-0.01,-0.028,C18 H21 O7,18,21,0,7,0,22,1.222222222,0.388888889,38,1,0,0.028,1.52799E+11,0.001415205,432.7782779,0.310344828,8,-0.444444444,0.26056387,349,2.581448168,346,0.075522284,349,0.240269923,349,0.210000066,349
13.67,121674120,349.165687,349.165662,-0.025,-0.072,C19 H25 O6,19,25,0,6,0,26,1.368421053,0.315789474,40,1,0,0.072,1.52799E+11,0.000796299,432.7782779,0.25,7,-0.736842105,0.224219497,349,2.54534567,346,0.039158627,349,0.276666491,349,0.246393479,349
520.61,38525332,349.176917,349.176895,-0.022,-0.062,C18 H25 N2 O5,18,25,2,5,0,26,1.444444444,0.277777778,40,2,2,0.062,1.52799E+11,0.00025213,432.7782779,0.185185185,7,-0.555555556,0.21299904,349,2.534199886,346,0.027932216,349,0.287903062,349,0.257629076,349
-1000,15653275,349.186802,349.186791,-0.011,-0.03,C16 H29 O8,16,29,0,8,0,30,1.875,0.5,34,-6,0,0.03,1.52799E+11,0.000102443,432.7782779,-0.166666667,2,-0.875,0.20311409,349,2.524380721,346,0.018042021,349,0.297802208,349,0.267527364,349
