mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
607.08,3492361,367.16968,367.169702,0.022,0.06,C18 H27 N2 O4 S,18,27,2,4,1,28,1.555555556,0.222222222,40,2,3,0.06,1.12646E+11,3.1003E-05,387.3204028,0.076923077,6,-0.666666667,0.240282969,367,2.681093444,364,0.0456798,367,0.286430219,367,0.254596239,367
697.95,15788559,367.176237,367.176227,-0.01,-0.028,C19 H27 O7,19,27,0,7,0,28,1.473684211,0.368421053,40,-1,0,0.028,1.12646E+11,0.000140161,387.3204028,0.161290323,6,-0.736842105,0.233765255,367,2.674619105,364,0.039158627,367,0.292957293,367,0.261122747,367
126.83,148380192,367.187469,367.18746,-0.009,-0.023,C18 H27 N2 O6,18,27,2,6,0,28,1.555555556,0.333333333,40,0,2,0.023,1.12646E+11,0.001317225,387.3204028,0.076923077,6,-0.555555556,0.222544798,367,2.663473321,364,0.027932216,367,0.304193864,367,0.272358344,367
520.97,13584926,367.191418,367.191483,0.065,0.176,C23 H27 O4,23,27,0,4,0,28,1.217391304,0.173913043,48,6,0,0.176,1.12646E+11,0.000120598,387.3204028,0.380952381,10,-0.869565217,0.21852629,367,2.659481557,364,0.023911576,367,0.308218143,367,0.276382275,367
625.21,5534241,367.194716,367.194854,0.138,0.376,C20 H31 O4 S,20,31,0,4,1,32,1.6,0.2,42,1,1,0.376,1.12646E+11,4.91295E-05,387.3204028,0.117647059,5,-1.1,0.215159054,367,2.65613673,364,0.020542554,367,0.311590215,367,0.279754054,367
487.62,24959538,367.212681,367.212612,-0.069,-0.188,C20 H31 O6,20,31,0,6,0,32,1.6,0.3,42,-1,0,0.188,1.12646E+11,0.000221575,387.3204028,0.117647059,5,-1,0.197420883,367,2.638516608,364,0.002794971,367,0.32935386,367,0.29751616,367
556.26,5995062,367.21602,367.215984,-0.036,-0.098,C17 H35 O6 S,17,35,0,6,1,36,2.117647059,0.352941176,36,-6,1,0.098,1.12646E+11,5.32204E-05,387.3204028,-0.307692308,0,-1.294117647,0.194052648,367,2.635170789,364,0.000575051,367,0.332726932,367,0.30088894,367
545.4,11119170,367.228032,367.227868,-0.164,-0.445,C24 H31 O3,24,31,0,3,0,32,1.333333333,0.125,50,6,0,0.445,1.12646E+11,9.87089E-05,387.3204028,0.333333333,9,-1.083333333,0.182181918,367,2.623379059,364,0.01245208,367,0.34461471,367,0.312775687,367
112.22,64936516,367.231279,367.23124,-0.039,-0.107,C21 H35 O3 S,21,35,0,3,1,36,1.714285714,0.142857143,44,1,1,0.107,1.12646E+11,0.000576465,387.3204028,0.081081081,4,-1.333333333,0.178813683,367,2.62003324,364,0.015822102,367,0.347987782,367,0.316148467,367
309.28,23779926,367.248991,367.248998,0.007,0.019,C21 H35 O5,21,35,0,5,0,36,1.714285714,0.238095238,44,-1,0,0.019,1.12646E+11,0.000211103,387.3204028,0.081081081,4,-1.238095238,0.161075512,367,2.602413117,364,0.033569685,367,0.365751428,367,0.333910573,367
617.42,6658661,367.264274,367.264254,-0.02,-0.054,C25 H35 O2,25,35,0,2,0,36,1.44,0.08,52,6,0,0.054,1.12646E+11,5.91114E-05,387.3204028,0.291666667,8,-1.28,0.145836547,367,2.587275569,364,0.048816736,367,0.381012278,367,0.3491701,367
5.69,93297272,367.285428,367.285383,-0.045,-0.121,C22 H39 O4,22,39,0,4,0,40,1.818181818,0.181818182,46,-1,0,0.121,1.12646E+11,0.000828234,387.3204028,0.05,3,-1.454545455,0.12473114,367,2.566310619,364,0.069933342,367,0.402147995,367,0.370303985,367
635.09,3285636,367.296567,367.296617,0.049,0.134,C21 H39 N2 O3,21,39,2,3,0,40,1.904761905,0.142857143,46,0,2,0.134,1.12646E+11,2.91678E-05,387.3204028,-0.028571429,3,-1.333333333,0.113509684,367,2.555163843,364,0.081160752,367,0.413385567,367,0.381540583,367
31.12,26950300,367.321799,367.321769,-0.031,-0.083,C23 H43 O3,23,43,0,3,0,44,1.913043478,0.130434783,48,-1,0,0.083,1.12646E+11,0.000239248,387.3204028,0.023255814,2,-1.652173913,0.088385769,367,2.530207129,364,0.106297998,367,0.438545563,367,0.406698398,367
16.87,82483904,367.358169,367.358154,-0.014,-0.039,C24 H47 O2,24,47,0,2,0,48,2,0.083333333,50,-1,0,0.039,1.12646E+11,0.00073224,387.3204028,0,1,-1.833333333,0.052041397,367,2.494104631,365,0.142661654,367,0.47494213,367,0.443091811,367
528.17,8551875,368.15039,368.150346,-0.044,-0.119,C21 H22 N O5,21,22,1,5,0,23,1.095238095,0.238095238,45,6,1,0.119,1.12646E+11,7.59181E-05,387.3204028,0.428571429,11,-0.476190476,0.260733965,368,2.708063404,365,0.065611046,368,0.267385979,368,0.235466976,368
218.52,18496984,368.171548,368.171476,-0.073,-0.198,C18 H26 N O7,18,26,1,7,0,27,1.5,0.388888889,39,-1,1,0.198,1.12646E+11,0.000164204,387.3204028,0.111111111,6,-0.555555556,0.239627559,368,2.687097462,365,0.04449344,368,0.288522696,368,0.256601861,368
264.25,40721892,368.182748,368.182709,-0.039,-0.107,C17 H26 N3 O6,17,26,3,6,0,27,1.588235294,0.352941176,39,0,3,0.107,1.12646E+11,0.000361503,387.3204028,0,6,-0.352941176,0.228407102,368,2.675951678,365,0.03326703,368,0.299759267,368,0.267837459,368
505.36,18595302,368.186777,368.186732,-0.045,-0.122,C22 H26 N O4,22,26,1,4,0,27,1.227272727,0.181818182,47,6,1,0.122,1.12646E+11,0.000165077,387.3204028,0.368421053,10,-0.727272727,0.224388594,368,2.671959914,365,0.02924639,368,0.303783546,368,0.271861389,368
427.89,35184104,368.189819,368.190103,0.285,0.773,C19 H30 N O4 S,19,30,1,4,1,31,1.631578947,0.210526316,41,1,2,0.773,1.12646E+11,0.000312342,387.3204028,0.066666667,5,-0.947368421,0.221021358,368,2.668615087,365,0.025877367,368,0.307155618,368,0.275233168,368
691.98,3719675,368.207942,368.207861,-0.08,-0.218,C19 H30 N O6,19,30,1,6,0,31,1.631578947,0.315789474,41,-1,1,0.218,1.12646E+11,3.30209E-05,387.3204028,0.066666667,5,-0.842105263,0.203283187,368,2.650994964,365,0.008129784,368,0.324919263,368,0.292995274,368
121.9,24878602,368.223181,368.223117,-0.063,-0.172,C23 H30 N O3,23,30,1,3,0,31,1.347826087,0.130434783,49,6,1,0.172,1.12646E+11,0.000220856,387.3204028,0.317073171,9,-0.956521739,0.188044222,368,2.635857416,365,0.007117267,368,0.340180113,368,0.308254801,368
-1000,7982694,368.317046,368.317018,-0.028,-0.075,C22 H42 N O3,22,42,1,3,0,43,1.954545455,0.136363636,47,-1,1,0.075,1.12646E+11,7.08653E-05,387.3204028,-0.025641026,2,-1.545454545,0.094248073,368,2.542685486,365,0.100963185,368,0.434110966,368,0.402177512,368
-1000,9048307,368.985148,368.984797,-0.351,-0.952,C12 H5 N2 O12,12,5,2,12,0,6,0.5,1,28,-1,2,0.952,1.12646E+11,8.03251E-05,387.3204028,0.75,11,2,0.427214721,369,2.880091286,366,0.231649535,369,0.102102262,369,0.070110911,369
626.79,8079749,369.134324,369.134362,0.038,0.102,C21 H21 O6,21,21,0,6,0,22,1.047619048,0.285714286,44,5,0,0.102,1.12646E+11,7.17269E-05,387.3204028,0.444444444,11,-0.476190476,0.277816726,369,2.731687545,366,0.082172269,369,0.251714811,369,0.219710493,369
185.55,91038088,369.140065,369.140235,0.17,0.46,C14 H25 O11,14,25,0,11,0,26,1.857142857,0.785714286,30,-9,0,0.46,1.12646E+11,0.000808178,387.3204028,-0.411764706,2,-0.285714286,0.271950284,369,2.725860144,366,0.076302715,369,0.257589678,369,0.225584851,369
638.86,7877017,369.155527,369.155491,-0.035,-0.095,C18 H25 O8,18,25,0,8,0,26,1.444444444,0.444444444,38,-2,0,0.095,1.12646E+11,6.99272E-05,387.3204028,0.142857143,6,-0.555555556,0.256711319,369,2.710722596,366,0.061055664,369,0.272850528,369,0.240844378,369
415.17,35152284,369.158702,369.158863,0.161,0.436,C15 H29 O8 S,15,29,0,8,1,30,2,0.533333333,32,-7,1,0.436,1.12646E+11,0.00031206,387.3204028,-0.4,1,-0.8,0.253343084,369,2.707376777,366,0.057685642,369,0.2762236,369,0.244217158,369
682.91,10949028,369.166881,369.166725,-0.156,-0.424,C17 H25 N2 O7,17,25,2,7,0,26,1.529411765,0.411764706,38,-1,2,0.424,1.12646E+11,9.71985E-05,387.3204028,0.043478261,6,-0.352941176,0.245489863,369,2.699575819,366,0.049828254,369,0.284088099,369,0.252080975,369
658.33,14737832,369.17083,369.170747,-0.083,-0.224,C22 H25 O5,22,25,0,5,0,26,1.181818182,0.227272727,46,5,0,0.224,1.12646E+11,0.000130833,387.3204028,0.384615385,10,-0.727272727,0.241472354,369,2.695585047,366,0.045808613,369,0.288111378,369,0.256103905,369
518.6,9105835,369.174063,369.174119,0.056,0.152,C19 H29 O5 S,19,29,0,5,1,30,1.578947368,0.263157895,40,0,1,0.152,1.12646E+11,8.08358E-05,387.3204028,0.096774194,5,-0.947368421,0.238104119,369,2.692239228,366,0.042438591,369,0.29148445,369,0.259476685,369
685.85,14479805,369.191828,369.191877,0.049,0.133,C19 H29 O7,19,29,0,7,0,30,1.578947368,0.368421053,40,-2,0,0.133,1.12646E+11,0.000128543,387.3204028,0.096774194,5,-0.842105263,0.220365948,369,2.674619105,366,0.024691008,369,0.309248095,369,0.277238791,369
641,4361672,369.203179,369.20311,-0.068,-0.185,C18 H29 N2 O6,18,29,2,6,0,30,1.666666667,0.333333333,40,-1,2,0.185,1.12646E+11,3.87202E-05,387.3204028,0,5,-0.666666667,0.209145491,369,2.663473321,366,0.013464597,369,0.320484667,369,0.288474388,369
428.13,21537228,369.207171,369.207133,-0.038,-0.104,C23 H29 O4,23,29,0,4,0,30,1.304347826,0.173913043,48,5,0,0.104,1.12646E+11,0.000191194,387.3204028,0.333333333,9,-0.956521739,0.205126983,369,2.659481557,366,0.009443957,369,0.324508945,369,0.292498318,369
513.46,33292754,369.213034,369.213006,-0.028,-0.076,C16 H33 O9,16,33,0,9,0,34,2.125,0.5625,34,-9,0,0.076,1.12646E+11,0.000295552,387.3204028,-0.391304348,0,-1,0.199260541,369,2.653654156,366,0.003574402,369,0.330383813,369,0.298372676,369
121.54,19767776,369.228306,369.228262,-0.043,-0.117,C20 H33 O6,20,33,0,6,0,34,1.7,0.3,42,-2,0,0.117,1.12646E+11,0.000175486,387.3204028,0.058823529,4,-1.1,0.184021576,369,2.638516608,366,0.011672649,369,0.345644663,369,0.313632203,369
565.02,20013552,369.243542,369.243519,-0.023,-0.063,C24 H33 O3,24,33,0,3,0,34,1.416666667,0.125,50,5,0,0.063,1.12646E+11,0.000177668,387.3204028,0.288888889,8,-1.166666667,0.168781612,369,2.623378067,366,0.026920699,369,0.360906513,369,0.328892731,369
58.57,20611588,369.264634,369.264648,0.014,0.038,C21 H37 O5,21,37,0,5,0,38,1.80952381,0.238095238,44,-2,0,0.038,1.12646E+11,0.000182977,387.3204028,0.027027027,3,-1.333333333,0.147676205,369,2.602413117,366,0.048037305,369,0.38204223,369,0.350026616,369
579.14,6285843,369.279989,369.279904,-0.085,-0.231,C25 H37 O2,25,37,0,2,0,38,1.52,0.08,52,5,0,0.231,1.12646E+11,5.58017E-05,387.3204028,0.25,7,-1.36,0.13243724,369,2.587275569,366,0.063284356,369,0.39730308,369,0.365286144,369
4.66,152773152,369.301074,369.301033,-0.041,-0.111,C22 H41 O4,22,41,0,4,0,42,1.909090909,0.181818182,46,-2,0,0.111,1.12646E+11,0.001356223,387.3204028,0,2,-1.545454545,0.111331833,369,2.566310619,366,0.084400961,369,0.418438798,369,0.386420029,369
7.27,71213640,369.337452,369.337419,-0.033,-0.089,C23 H45 O3,23,45,0,3,0,46,2,0.130434783,48,-2,0,0.089,1.12646E+11,0.00063219,387.3204028,-0.023255814,1,-1.739130435,0.074986462,369,2.530207129,366,0.120765617,369,0.454836365,369,0.422814442,369
593.63,3298645,370.129652,370.129611,-0.041,-0.11,C20 H20 N O6,20,20,1,6,0,21,1.05,0.3,43,5,1,0.11,1.12646E+11,2.92833E-05,387.3204028,0.4375,11,-0.3,0.28367903,370,2.744165902,367,0.087507083,370,0.247280214,370,0.215189607,370
622.58,9635177,370.150832,370.15074,-0.091,-0.247,C17 H24 N O8,17,24,1,8,0,25,1.470588235,0.470588235,37,-2,1,0.247,1.12646E+11,8.5535E-05,387.3204028,0.083333333,6,-0.352941176,0.262573623,370,2.723200953,367,0.066390477,370,0.268415931,370,0.236323492,370
593.83,4775277,370.153935,370.154112,0.177,0.478,C14 H28 N O8 S,14,28,1,8,1,29,2.071428571,0.571428571,31,-7,2,0.478,1.12646E+11,4.23919E-05,387.3204028,-0.625,1,-0.571428571,0.259205388,370,2.719855134,367,0.063020455,370,0.271789003,370,0.239696272,370
83.62,67413368,370.161999,370.161974,-0.025,-0.068,C16 H24 N3 O7,16,24,3,7,0,25,1.5625,0.4375,37,-1,3,0.068,1.12646E+11,0.000598453,387.3204028,-0.052631579,6,-0.125,0.251352167,370,2.712054176,367,0.055163067,370,0.279653502,370,0.247560089,370
496.01,22095224,370.166009,370.165996,-0.013,-0.035,C21 H24 N O5,21,24,1,5,0,25,1.19047619,0.238095238,45,5,1,0.035,1.12646E+11,0.000196147,387.3204028,0.371428571,10,-0.571428571,0.247334658,370,2.708063404,367,0.051143426,370,0.283676781,370,0.251583019,370
614.16,4976004,370.177322,370.17723,-0.092,-0.249,C20 H24 N3 O4,20,24,3,4,0,25,1.25,0.2,45,6,3,0.249,1.12646E+11,4.41738E-05,387.3204028,0.333333333,10,-0.4,0.236113202,370,2.696916627,367,0.039916016,370,0.294914352,370,0.262819617,370
470.84,22930830,370.187111,370.187126,0.015,0.04,C18 H28 N O7,18,28,1,7,0,29,1.611111111,0.388888889,39,-2,1,0.04,1.12646E+11,0.000203565,387.3204028,0.037037037,5,-0.666666667,0.226228252,370,2.687097462,367,0.030025821,370,0.304813499,370,0.272717905,370
452.84,35235228,370.20243,370.202382,-0.048,-0.129,C22 H28 N O4,22,28,1,4,0,29,1.318181818,0.181818182,47,5,1,0.129,1.12646E+11,0.000312796,387.3204028,0.315789474,9,-0.818181818,0.210989287,370,2.671959914,367,0.01477877,370,0.320074349,370,0.287977432,370
475.58,21620128,370.20561,370.205753,0.143,0.387,C19 H32 N O4 S,19,32,1,4,1,33,1.736842105,0.210526316,41,0,2,0.387,1.12646E+11,0.00019193,387.3204028,0,4,-1.052631579,0.207622051,370,2.668615087,367,0.011409748,370,0.32344642,370,0.291349212,370
559.3,3511729,370.223528,370.223511,-0.017,-0.046,C19 H32 N O6,19,32,1,6,0,33,1.736842105,0.315789474,41,-2,1,0.046,1.12646E+11,3.11749E-05,387.3204028,0,4,-0.947368421,0.18988388,370,2.650994964,367,0.006337836,370,0.341210066,370,0.309111318,370
615.33,3527104,370.238849,370.238767,-0.081,-0.22,C23 H32 N O3,23,32,1,3,0,33,1.434782609,0.130434783,49,5,1,0.22,1.12646E+11,3.13114E-05,387.3204028,0.268292683,8,-1.043478261,0.174644915,370,2.635857416,367,0.021584886,370,0.356470916,370,0.324370845,370
512.62,3956181,370.260048,370.259897,-0.151,-0.407,C20 H36 N O5,20,36,1,5,0,37,1.85,0.25,43,-2,1,0.407,1.12646E+11,3.51205E-05,387.3204028,-0.03030303,3,-1.2,0.153538509,370,2.614891474,367,0.042702492,370,0.377607633,370,0.34550573,370
232.91,6131228,370.332659,370.332668,0.009,0.025,C22 H44 N O3,22,44,1,3,0,45,2.045454545,0.136363636,47,-2,1,0.025,1.12646E+11,5.44292E-05,387.3204028,-0.076923077,1,-1.636363636,0.080848765,370,2.542685486,367,0.115430804,370,0.450401768,370,0.418293556,370
504.13,4478237,371.113699,371.113627,-0.072,-0.194,C20 H19 O7,20,19,0,7,0,20,1,0.35,42,4,0,0.194,1.12646E+11,3.97549E-05,387.3204028,0.454545455,11,-0.3,0.300761791,371,2.767790043,368,0.104068307,371,0.231609046,371,0.199433124,371
221.12,9230624,371.116751,371.116998,0.247,0.666,C17 H23 O7 S,17,23,0,7,1,24,1.411764706,0.411764706,36,-1,1,0.666,1.12646E+11,8.19436E-05,387.3204028,0.12,6,-0.470588235,0.297394555,371,2.764445216,368,0.100699284,371,0.234981117,371,0.202804903,371
238.89,26732852,371.137959,371.138127,0.168,0.452,C14 H27 O9 S,14,27,0,9,1,28,2,0.642857143,30,-8,1,0.452,1.12646E+11,0.000237317,387.3204028,-0.529411765,1,-0.571428571,0.276289148,371,2.743480267,368,0.079582678,371,0.256116835,371,0.223938788,371
276.69,33925440,371.150061,371.150012,-0.049,-0.132,C21 H23 O6,21,23,0,6,0,24,1.142857143,0.285714286,44,4,0,0.132,1.12646E+11,0.000301169,387.3204028,0.388888889,10,-0.571428571,0.264417419,371,2.731687545,368,0.06770465,371,0.268005613,371,0.235826536,371
615.75,10377543,371.155759,371.155885,0.126,0.34,C14 H27 O11,14,27,0,11,0,28,2,0.785714286,30,-10,0,0.34,1.12646E+11,9.21252E-05,387.3204028,-0.529411765,1,-0.428571429,0.258550977,371,2.725860144,368,0.061835095,371,0.27388048,371,0.241700894,371
148.79,89598296,371.174311,371.174513,0.201,0.542,C15 H31 O8 S,15,31,0,8,1,32,2.133333333,0.533333333,32,-8,1,0.542,1.12646E+11,0.000795397,387.3204028,-0.5,0,-0.933333333,0.239943777,371,2.707376777,368,0.043218022,371,0.292514402,371,0.260333201,371
224.39,30615908,371.186394,371.186398,0.003,0.009,C22 H27 O5,22,27,0,5,0,28,1.272727273,0.227272727,46,4,0,0.009,1.12646E+11,0.000271789,387.3204028,0.333333333,9,-0.818181818,0.228072048,371,2.695584055,368,0.031339994,371,0.304403181,371,0.272220949,371
516.73,9525608,371.189589,371.189769,0.18,0.485,C19 H31 O5 S,19,31,0,5,1,32,1.684210526,0.263157895,40,-1,1,0.485,1.12646E+11,8.45623E-05,387.3204028,0.032258065,4,-1.052631579,0.224704812,371,2.692239228,368,0.027970971,371,0.307775252,371,0.275592728,371
653.63,12499321,371.207561,371.207527,-0.034,-0.092,C19 H31 O7,19,31,0,7,0,32,1.684210526,0.368421053,40,-3,0,0.092,1.12646E+11,0.000110961,387.3204028,0.032258065,4,-0.947368421,0.206966641,371,2.674619105,368,0.010223388,371,0.325538898,371,0.293354834,371
100.61,44263816,371.22282,371.222783,-0.037,-0.1,C23 H31 O4,23,31,0,4,0,32,1.391304348,0.173913043,48,4,0,0.1,1.12646E+11,0.000392946,387.3204028,0.285714286,8,-1.043478261,0.191727676,371,2.659481557,368,0.005023663,371,0.340799748,371,0.308614362,371
43.46,40888732,371.243921,371.243912,-0.008,-0.022,C20 H35 O6,20,35,0,6,0,36,1.8,0.3,42,-3,0,0.022,1.12646E+11,0.000362984,387.3204028,0,3,-1.2,0.170622269,371,2.638516608,368,0.026140268,371,0.361935465,371,0.329748247,371
227.28,14977453,371.259227,371.259169,-0.059,-0.158,C24 H35 O3,24,35,0,3,0,36,1.5,0.125,50,4,0,0.158,1.12646E+11,0.00013296,387.3204028,0.244444444,7,-1.25,0.155382305,371,2.623378067,368,0.041388318,371,0.377197316,371,0.345008775,371
345.43,14997953,371.280351,371.280298,-0.054,-0.144,C21 H39 O5,21,39,0,5,0,40,1.904761905,0.238095238,44,-3,0,0.144,1.12646E+11,0.000133142,387.3204028,-0.027027027,2,-1.428571429,0.134276898,371,2.602413117,368,0.062504924,371,0.398333033,371,0.36614266,371
666.15,9431504,371.295504,371.295554,0.05,0.135,C25 H39 O2,25,39,0,2,0,40,1.6,0.08,52,4,0,0.135,1.12646E+11,8.37269E-05,387.3204028,0.208333333,6,-1.44,0.119037933,371,2.587275569,368,0.077751975,371,0.413593883,371,0.381402187,371
-1000,9902565,371.316711,371.316683,-0.027,-0.074,C22 H43 O4,22,43,0,4,0,44,2,0.181818182,46,-3,0,0.074,1.12646E+11,8.79087E-05,387.3204028,-0.05,1,-1.636363636,0.097932525,371,2.566310619,368,0.098868581,371,0.4347296,371,0.402536073,371
514.96,4353289,372.130077,372.130005,-0.072,-0.194,C16 H22 N O9,16,22,1,9,0,23,1.4375,0.5625,35,-3,1,0.194,1.12646E+11,3.86457E-05,387.3204028,0.047619048,6,-0.125,0.285518688,372,2.75930345,369,0.088286514,372,0.248310166,372,0.216046123,372
398.38,5938456,372.145383,372.145261,-0.122,-0.328,C20 H22 N O6,20,22,1,6,0,23,1.15,0.3,43,4,1,0.328,1.12646E+11,5.27178E-05,387.3204028,0.375,10,-0.4,0.270279723,372,2.744165902,369,0.073039463,372,0.263571016,372,0.23130565,372
681.32,3012899,372.156494,372.156494,0,0.001,C19 H22 N3 O5,19,22,3,5,0,23,1.210526316,0.263157895,43,5,3,0.001,1.12646E+11,2.67466E-05,387.3204028,0.333333333,10,-0.210526316,0.259059266,372,2.733020118,369,0.061813053,372,0.274807587,372,0.242541247,372
544.14,8858925,372.166432,372.16639,-0.042,-0.113,C17 H26 N O8,17,26,1,8,0,27,1.588235294,0.470588235,37,-3,1,0.113,1.12646E+11,7.86439E-05,387.3204028,0,5,-0.470588235,0.249174316,372,2.723200953,369,0.051922858,372,0.284706733,372,0.252439536,372
376.56,10734908,372.181728,372.181647,-0.081,-0.218,C21 H26 N O5,21,26,1,5,0,27,1.285714286,0.238095238,45,4,1,0.218,1.12646E+11,9.52977E-05,387.3204028,0.314285714,9,-0.666666667,0.233934352,372,2.708062412,369,0.036674807,372,0.299968584,372,0.267700063,372
644.2,6966591,372.185142,372.185018,-0.124,-0.333,C18 H30 N O5 S,18,30,1,5,1,31,1.722222222,0.277777778,39,-1,2,0.333,1.12646E+11,6.1845E-05,387.3204028,-0.037037037,4,-0.888888889,0.230567116,372,2.704717585,369,0.033305785,372,0.303340655,372,0.271071843,372
577.18,4301127,372.192944,372.19288,-0.064,-0.172,C20 H26 N3 O4,20,26,3,4,0,27,1.35,0.2,45,5,3,0.172,1.12646E+11,3.81827E-05,387.3204028,0.266666667,9,-0.5,0.222713895,372,2.696916627,369,0.025448397,372,0.311205155,372,0.27893566,372
543.88,16624977,372.202728,372.202776,0.048,0.128,C18 H30 N O7,18,30,1,7,0,31,1.722222222,0.388888889,39,-3,1,0.128,1.12646E+11,0.000147586,387.3204028,-0.037037037,4,-0.777777778,0.212828945,372,2.687097462,369,0.015558202,372,0.321104301,372,0.288833948,372
568.56,8371552,372.218035,372.218032,-0.003,-0.009,C22 H30 N O4,22,30,1,4,0,31,1.409090909,0.181818182,47,4,1,0.009,1.12646E+11,7.43173E-05,387.3204028,0.263157895,8,-0.909090909,0.19758998,372,2.671959914,369,0.000311151,372,0.336365151,372,0.304093476,372
563.82,3413365,372.239168,372.239161,-0.006,-0.017,C19 H34 N O6,19,34,1,6,0,35,1.842105263,0.315789474,41,-3,1,0.017,1.12646E+11,3.03017E-05,387.3204028,-0.066666667,3,-1.052631579,0.176484573,372,2.650994964,369,0.020805455,372,0.357500868,372,0.325227361,372
580.55,2913689,372.275504,372.275547,0.043,0.115,C20 H38 N O5,20,38,1,5,0,39,1.95,0.25,43,-3,1,0.115,1.12646E+11,2.58659E-05,387.3204028,-0.090909091,2,-1.3,0.140139202,372,2.614891474,369,0.057170111,372,0.393898436,372,0.361621774,372
382.85,4444373,373.11161,373.111519,-0.091,-0.245,C20 H21 O5 S,20,21,0,5,1,22,1.1,0.25,42,5,1,0.245,1.12646E+11,3.94543E-05,387.3204028,0.393939394,10,-0.5,0.305100655,373,2.785410165,370,0.10734827,373,0.230136203,373,0.197787061,373
539.85,3096791,373.11382,373.11402,0.201,0.538,C16 H21 O10,16,21,0,10,0,22,1.375,0.625,34,-4,0,0.538,1.12646E+11,2.74913E-05,387.3204028,0.090909091,6,-0.125,0.302602448,373,2.782928584,370,0.104848737,373,0.232637998,373,0.200288639,373
328.85,8556775,373.129239,373.129277,0.038,0.102,C20 H21 O7,20,21,0,7,0,22,1.1,0.35,42,3,0,0.102,1.12646E+11,7.59616E-05,387.3204028,0.393939394,10,-0.4,0.287362484,373,2.767790043,370,0.089600687,373,0.247899848,373,0.215549167,373
679.66,3332342,373.144697,373.144533,-0.165,-0.441,C24 H21 O4,24,21,0,4,0,22,0.916666667,0.166666667,50,10,0,0.441,1.12646E+11,2.95824E-05,387.3204028,0.545454545,14,-0.583333333,0.272123519,373,2.752652494,370,0.074353636,373,0.263160698,373,0.230808694,373
537.75,15925503,373.153603,373.153777,0.175,0.468,C14 H29 O9 S,14,29,0,9,1,30,2.142857143,0.642857143,30,-9,1,0.468,1.12646E+11,0.000141377,387.3204028,-0.647058824,0,-0.714285714,0.262889841,373,2.743480267,370,0.065115059,373,0.272407637,373,0.240054832,373
440.26,24596746,373.16571,373.165662,-0.048,-0.13,C21 H25 O6,21,25,0,6,0,26,1.238095238,0.285714286,44,3,0,0.13,1.12646E+11,0.000218354,387.3204028,0.333333333,9,-0.666666667,0.251018112,373,2.731687545,370,0.053237031,373,0.284296415,373,0.25194258,373
634.95,5122330,373.181056,373.180918,-0.138,-0.37,C25 H25 O3,25,25,0,3,0,26,1.04,0.12,52,10,0,0.37,1.12646E+11,4.54728E-05,387.3204028,0.489361702,13,-0.8,0.235779147,373,2.716549996,370,0.03798998,373,0.299557266,373,0.267202107,373
601.69,7852320,373.186777,373.186791,0.015,0.039,C18 H29 O8,18,29,0,8,0,30,1.666666667,0.444444444,38,-4,0,0.039,1.12646E+11,6.97079E-05,387.3204028,0,4,-0.777777778,0.229912705,373,2.710722596,370,0.032120425,373,0.305432133,373,0.273076465,373
143.36,37105968,373.202069,373.202048,-0.021,-0.056,C22 H29 O5,22,29,0,5,0,30,1.363636364,0.227272727,46,3,0,0.056,1.12646E+11,0.000329403,387.3204028,0.282051282,8,-0.909090909,0.214672741,373,2.695584055,370,0.016872375,373,0.320693983,373,0.288336993,373
261.79,20099378,373.205175,373.205419,0.244,0.652,C19 H33 O5 S,19,33,0,5,1,34,1.789473684,0.263157895,40,-2,1,0.652,1.12646E+11,0.00017843,387.3204028,-0.032258065,3,-1.157894737,0.211305505,373,2.692239228,370,0.013503352,373,0.324066055,373,0.291708772,373
560.58,3399997,373.216504,373.216652,0.148,0.397,C18 H33 N2 O4 S,18,33,2,4,1,34,1.888888889,0.222222222,40,-1,3,0.397,1.12646E+11,3.0183E-05,387.3204028,-0.153846154,3,-1,0.200085048,373,2.681093444,370,0.002276941,373,0.335302626,373,0.302944369,373
485.14,7055684,373.22321,373.223177,-0.033,-0.088,C19 H33 O7,19,33,0,7,0,34,1.789473684,0.368421053,40,-4,0,0.088,1.12646E+11,6.26359E-05,387.3204028,-0.032258065,3,-1.052631579,0.193567334,373,2.674619105,370,0.004244231,373,0.3418297,373,0.309470878,373
524.61,6973775,373.234533,373.23441,-0.123,-0.33,C18 H33 N2 O6,18,33,2,6,0,34,1.888888889,0.333333333,40,-3,2,0.33,1.12646E+11,6.19087E-05,387.3204028,-0.153846154,3,-0.888888889,0.182346877,373,2.663473321,370,0.015470642,373,0.353066271,373,0.320706475,373
29.12,59978068,373.238492,373.238433,-0.058,-0.157,C23 H33 O4,23,33,0,4,0,34,1.47826087,0.173913043,48,3,0,0.157,1.12646E+11,0.000532447,387.3204028,0.238095238,7,-1.130434783,0.178328369,373,2.659481557,370,0.019491282,373,0.35709055,373,0.324730405,373
